12,12/6/2020,13:26:29,26.3,99.8,48.8,6.928E-08,1.84816E-05,,743.031,133.986,243.292,0,0,0,0,157.528,145.855,270.43,377.707,234.71,494.707,498.609,398.738,410.59,514.119,488.149,754.541,992.991,450.99,1054.484,1365.535,1000.729,884.371,899.527,1191.765,1223.355,1593.911,1494.5,1270.059,1974.286,2021.008,2213.447,1926.784,1954.47,2546.199,2510.364,2359.198,2210.227,2597.769,2521.387,2561.432,2471.943,2519.206,2412.713,2475.537,3162.345,2132.839,2634.404,2497.763,2845.25,2813.834,3192.907,3015.696,2891.385,3529.118,2816.631,3197.474,3424.757,3682.127,3358.276,3813.011,3692.012,3571.018,3256.824,3478.273,3567.011,3666.497,3662.69,2730.943,3133.724,3290.743,3333.677,2830.729,2959.152,2554.368,2556.506,2193.084,2341.957,2127.686,1762.195,1625.627,1393.222,1600.19,1197.587,1046.09,1039.753,831.161,843.499,657.488,663.425,522.932,237.957,323.92,131.728,267.949,85.19,120.637,87.723,125.079,18.204,0,0,19.168,0,0,20.248,0,20.991,300,8,50,1,3,0.323,0,11.5,9648.16,14.3,749.9,1,3.93,7.47,781.8,ON,114.749,133.13,106.913,135.773,1.998,2736.888,Long Term,MASIN,,,,,Normal Scan,
13,12/6/2020,13:31:59,26.4,99.8,48.7,6.93094E-08,1.84864E-05,,446.041,134.049,121.701,0,101.287,92.822,0,78.792,218.856,473.404,251.878,293.473,549.828,665.711,675.964,638.864,771.36,732.395,767.943,806.323,964.628,1006.593,986.815,598.267,1341.089,981.476,1444.479,1459.785,1545.861,1653.701,2079.763,1594.13,2234.816,1633.543,1753.525,2146.359,1818.398,2077.647,2710.933,2200.488,2365.501,2183.778,2054.105,2562.26,2273.905,2741.578,2445.315,2537.864,2439.858,2701.374,2401.98,2395.662,2590.226,3083.492,2604.764,3062.8,3356.619,2738.924,3251.212,3742.113,3119.419,3497.958,3403.07,3754.733,3679.775,3285.06,3706.434,3436.491,3664.819,3694.343,3474.007,3048.377,2963.377,2665.082,2576.122,2881.978,2304.891,2253.037,1822.02,1859.362,1784.876,1587.979,1195.259,1347.701,1226.961,1043.701,942.385,921.71,676.521,684.212,519.903,574.544,423.5,382.468,260.304,229.362,217.719,187.429,86.174,193.005,89.346,54.616,55.668,93.967,0,19.561,14.126,5.823,0,0,300,8,50,1,3,0.323,0,11.5,9649.95,14.3,749.9,1,3.93,7.47,781.9,ON,112.747,130.364,104.099,140.746,2.013,2648.367,Long Term,MASIN,,,,,Normal Scan,
14,12/6/2020,13:37:29,26.5,99.8,49,6.93388E-08,1.84911E-05,,743.773,402.339,121.756,0,405.318,278.578,85.439,236.458,218.93,270.617,377.938,645.835,329.989,461,772.734,684.657,557.221,651.171,1014.745,711.232,832.953,824.122,815.72,1133.083,1151.33,1092.66,1148.253,1409.642,1746.394,1955.359,1757.169,2031.116,1575.092,2270.927,1990.196,2223.266,2038.698,2384.306,2299.175,2134.918,2619.448,2735.053,2353.827,2633.71,2545.98,2813.844,2559.507,2660.618,2948.878,2612.484,2756.361,2637.613,2752.583,2970.132,3070.982,3354.932,2936.025,3304.073,3204.811,3399.601,3375.64,3227.693,3555.685,3638.262,3283.328,3827.487,3640.312,3784.89,3862.507,3248.791,2989.145,3024.238,3295.48,3037.133,3264.331,2532.094,2499.353,2639.062,2587.804,2033.903,1720.64,1544.58,1528.222,1536.673,1232.481,1115.249,1038.266,854.287,727.34,498.834,594.649,450.34,392.147,350.622,291.56,197.614,267.98,136.319,103.415,105.28,107.22,54.619,37.114,18.794,0,0,0,0,0,0,300,8,50,1,3,0.323,0,11.5,9651.73,14.3,749.9,1,3.93,7.47,781.9,ON,111.022,129.193,102.939,168.485,2.029,2764.156,Long Term,MASIN,,,,,Normal Scan,
15,12/6/2020,13:42:59,26.6,99.8,49.1,6.93682E-08,1.84959E-05,,443.838,133.402,0,0,100.826,0,255.098,706.062,290.568,875.499,438.975,759.927,766.683,765.087,1150.876,1048.683,725.713,770.174,896.356,997.595,1313.733,1050.857,906.407,1460.46,1165.286,1494.554,1517.877,1404.507,1636.759,1815.439,1946.932,1471.401,1545.415,1979.475,2062.561,1871.736,2296.878,2022.916,2923.702,2741.806,2611.589,2418.869,2746.746,2610.242,2417.999,2646.962,2994.883,2866.786,2667.857,3106.771,2925.618,3038.218,2898.514,3462.47,3063.768,3208.01,3248.081,3333.889,3498.817,4233.748,3795.485,3773.121,4068.209,3804.356,3773.216,4027.649,3834.598,3516.736,3398.529,3701.937,3704.439,3630.309,3530.363,3117.426,3018.78,2854.171,2201.167,2392.316,2113.619,1987.18,2099.871,1868.15,1467.03,1566.577,1181.038,1005.638,873.696,948.058,819.477,745.999,700.482,464.422,547.323,476.639,371.401,262.674,150.271,101.927,154.643,104.955,124.704,90.752,110.999,18.737,38.222,0,0,0,0,0,300,8,50,1,3,0.324,0,11.5,9653.51,14.3,749.9,1,3.93,7.47,780.7,ON,110.759,128.442,101.71,121.881,2.046,2942.05,Long Term,MASIN,,,,,Normal Scan,
16,12/6/2020,13:48:29,26.6,99.8,49.2,6.93682E-08,1.84959E-05,,446.487,134.177,243.621,0,101.37,92.894,0,630.777,292.004,203.017,693.099,352.374,550.136,512.359,772.924,547.858,771.718,673.233,670.755,1090.079,798.39,527.528,753.108,927.655,1313.015,1009.071,1287.357,1284.012,1425.516,1401.742,1034.299,1905.181,1828.839,1814.615,2110.831,1808.402,2319.936,2450.846,2123.095,2665.445,2031.921,2362.319,2917.845,2587.098,2620.488,2489.454,2287.043,2997.204,2331.596,2376.753,2572.913,2607.325,2646.189,2552.75,2762.969,3075.86,3182.277,3347.338,3088.945,3360.929,3432.455,3360.298,3678.459,3758.545,3772.307,3288.788,3406.719,3306.846,3464.776,3260.022,3364.697,3270.279,3014.4,3088.233,2737.611,2324.501,2406.929,2372.826,2134.001,1761.339,1905.96,1598.434,1253.447,1466.899,1353.637,1108.042,1043.976,892.543,749.303,640.623,519.976,388.243,423.547,255.008,388.777,344.83,319.272,79.728,177.906,140.38,0,18.207,37.116,37.591,19.171,58.691,39.66,0,0,0,300,8,50,1,3,0.323,0,11.5,9653.27,14.3,749.9,1,3.93,7.47,782,ON,112.813,130.652,104.205,145.902,2.021,2659.875,Long Term,MASIN,,,,,Normal Scan,
17,12/6/2020,13:53:59,26.7,99.8,49.1,6.93975E-08,1.85006E-05,,296.04,667.324,0,220.772,0,0,170.128,235.437,437.766,335.199,376.38,350.85,328.666,714.272,721.597,500.139,853.992,891.963,765.23,1049.632,622.413,689.738,906.583,968.971,1236.853,1029.863,1381.59,1391.879,1280.356,1370.351,1562.69,2071.35,1558.351,2254.094,2286.005,2152.95,2013.962,2450.638,2529.75,2732.41,2640.487,2632.152,2676.638,3125.422,2822.792,2642.192,3239.65,3038.399,2752.9,2670.59,2797.783,2832.334,2967.172,3036.605,2740.766,3278.156,3257.431,3137.259,3059.946,3270.709,3364.317,3326.468,3574.972,3756.507,3826.433,3469.283,3406.539,3238.236,3409.516,3479.077,3606.721,3622.903,3142.924,2982.139,2852.352,2448.437,2465.248,2438.948,2283.505,1871.809,2084.04,1597.829,1438.503,1470.206,1124.848,1126.123,896.203,773.076,828.724,690.84,564.099,383.014,473.227,333.662,371.421,246.27,133.581,135.909,94.714,183.472,142.527,36.303,55.502,56.214,114.673,19.503,19.769,20.189,0,20.929,300,8,50,1,3,0.324,0,11.5,9655.3,14.3,749.9,1,3.93,7.47,780.8,ON,109.549,129.422,103.213,145.902,2.014,2781.676,Long Term,MASIN,,,,,Normal Scan,
18,12/6/2020,13:59:29,26.8,99.8,48.9,6.94269E-08,1.85054E-05,,296.187,400.584,0,0,0,277.436,340.377,549.542,218.072,606.503,627.504,409.431,712.308,561.364,962.392,732.072,978.18,1094.929,995.017,1049.855,1245.09,1114.563,971.528,1520.647,1470.238,1394.294,1727.846,1555.468,1540.985,1396.89,1478.406,1890.179,1759.383,2008.107,2184.506,2225.195,2488.467,2682.969,2871.58,2776.617,2635.376,2779.05,2789.571,3025.524,2670.941,3098.025,2531.367,2495.78,2649.312,2566.867,2998.702,2851.713,2720.92,3079.849,3289.924,3244.123,3431.874,3682.772,3676.612,3171.932,3441.616,3584.348,3844.192,3811.615,3476.648,3327.182,3723.26,3805.686,3907.826,3713.187,3408.108,3151.526,3091.029,2768.094,2984.176,2962.282,2430.565,2427.091,2148.985,1854.187,1824.033,1771.136,1669.943,1268.789,1293.656,1331.762,1150.346,758.512,567.643,580.386,666.788,474.824,431.621,317.797,436.039,197.03,350.677,152.903,137.475,139.955,106.901,36.305,74.007,18.739,38.226,19.504,0,0,0,0,300,8,50,1,3,0.324,0,11.5,9656.84,14.3,749.9,1,3.93,7.47,780.8,ON,108.108,126.939,100.274,168.485,2.047,2909.087,Long Term,MASIN,,,,,Normal Scan,
19,12/6/2020,14:04:59,26.8,99.8,48.7,6.94269E-08,1.85054E-05,,446.941,268.608,121.92,0,202.904,278.897,256.601,473.416,146.1,677.152,189.14,940.225,472.235,636.731,773.31,959.218,1201.002,705.217,718.005,872.412,833.424,1418.302,874.429,1111.919,1335.612,1342.93,1261.493,1588.981,1551.182,1886.528,2023.6,1841.043,2101.015,2198.452,2073.723,2519.85,2363.02,2472.505,2620.123,2889.584,2643.578,2805.202,3335.19,2770.157,2905.882,3243.684,2966.986,2842.431,3299.335,3117.449,3331.862,2953.301,2982.07,3703.034,2993.183,3302.978,3804.097,3492.286,3553.377,3440.489,3822.349,4037.165,3979.356,3201.615,3434.663,3658.766,3809.308,3768.264,3489.362,3622.859,3445.94,3098.182,3108.93,2768.578,2812.597,2203.741,2248.135,2032.137,2188.392,1694.835,1484.954,1387.176,1311.32,1414.968,1126.215,1007.332,892.694,717.035,614.221,581.588,593.051,361.142,453.276,368.339,275.403,197.65,184.267,147.262,195.824,87.747,71.492,54.628,55.68,18.797,95.866,39.131,0,20.254,0,0,300,8,50,1,3,0.323,0,11.5,9656.84,14.3,749.9,1,3.93,7.47,782.2,ON,104.39,123.394,98.327,130.975,2.012,2911.2,Long Term,MASIN,,,,,Normal Scan,
20,12/6/2020,14:10:29,26.8,99.8,48.6,6.94269E-08,1.85054E-05,,441.656,132.76,0,0,0,91.996,0,234.342,434.007,402.392,562.079,523.973,599.989,513.387,330.307,588.654,850.536,848.068,800.33,865.273,1231.625,1055.05,1080.252,959.651,1133.192,1434.737,1460.405,1223.032,1536.699,1716.391,2008.521,2063.998,1710.228,2195.839,2448.284,2735.643,2880.893,2960.353,3204.019,3355.678,3660.119,3487.254,3766.767,3755.234,4262.66,3670.774,3816.619,3275.205,3379.01,3086.854,3405.296,3100.339,3257.654,3249.575,2863.036,3131.186,3267.763,3212.029,3588.561,3589.907,3483.078,3707.908,3854.767,3961.601,3851.893,3405.224,3727.485,3693.241,3379.333,3989.108,3662.258,3534.424,3450.159,3180.46,3366.87,2959.52,2764.135,2897.642,2173.068,2119.215,1903.094,2090.033,1925.584,1436.405,1331.384,1032.711,821.374,856.371,714.711,429.083,577.562,540.193,452.114,269.28,273.677,212.778,167.955,201.717,154.176,156.957,35.521,72.382,18.444,37.36,19.053,0,59.125,20.127,0,0,300,8,50,1,3,0.325,0,11.49,9657.08,14.3,749.9,1,3.93,7.46,779.5,ON,104.353,125.877,101.205,71.05,1.976,3100.166,Long Term,MASIN,,,,,Normal Scan,
21,12/6/2020,14:15:59,26.9,99.7,48.4,6.95259E-08,1.85101E-05,,296.635,133.72,121.4,110.577,0,185.175,0,235.772,291.06,337.275,251.231,643.966,603.245,914.357,815.986,735.181,808.022,971.76,886.477,796.927,1107.427,1264.991,1361.423,1044.168,1371.659,1578.234,1591.343,1480.99,1765.55,1949.797,2218.629,2444.074,2299.257,2861.483,3223.965,2798.084,3574.586,3610.877,3709.722,4011.014,4262.17,4536.238,4420.214,4860.727,4291.526,4774.737,4195.917,4466.57,4174.423,3562.751,3393.289,3607.697,3999.855,3700.65,4052.476,3894.003,3781.341,3560.573,3229.363,3860.886,3726.045,4250.822,3917.12,4213.273,4546.277,4107.713,4520.51,4015.25,4110.371,4158.925,3986.237,3691.727,3508.021,3320.806,3014.696,3375.67,2615.311,2449.602,2592.177,2410.109,2405.774,1627.505,1701.777,1591.373,1447.066,1326.02,1090.164,982.215,687.712,868.555,771.447,470.953,531.836,301.958,209.979,131.375,300.633,152.936,51.563,69.99,71.28,18.156,37.01,56.227,19.117,19.508,0,0,20.481,0,300,8,50,1,3,0.324,0,11.48,9656.73,14.3,749.9,1,3.93,7.47,780.9,ON,99.643,122.567,98.823,68.539,1.959,3508.199,Long Term,MASIN,,,,,Normal Scan,
22,12/6/2020,14:21:29,26.9,99.8,48.2,6.94563E-08,1.85101E-05,,148.167,267.182,242.577,0,0,92.514,255.38,235.602,363.576,539.286,564.915,468.058,624.803,694.252,673.825,682.339,683.51,932.932,1224.91,1245.745,1508.135,1610.031,1407.284,1819.176,1750.852,1344.153,2356.615,1928.501,2387.552,2113.985,2289.966,2417.251,2750.737,3245.314,3382.052,3733.074,3692.089,3925.195,4097.911,4330.435,4824.501,4562.122,4515.173,4823.878,4533.553,4815.571,4514.841,4420.851,4453.966,4097.265,4311.032,4039.659,4236.466,3996.881,3665.25,3973.353,4133.816,3907.82,4081.106,3771.593,3945.439,3948.574,3975.334,4532.75,4360.758,4229.729,4012.705,4427.788,4002.589,4224.638,3844.885,3724.409,3466.532,3736.002,3564.638,3363.481,3256.202,2738.057,2637.512,2625.028,2274.119,1891.163,1888.336,1676.432,1617.249,1268.805,1257.742,933.627,1158.964,684.999,611.277,510.953,406.646,492.6,323.007,164.204,134.892,202.563,137.486,104.972,71.271,72.613,18.503,37.479,19.114,19.505,19.771,0,0,0,300,8,50,1,3,0.324,0,11.49,9658.62,14.3,749.9,1,3.93,7.47,780.9,ON,96.468,121.055,96.95,61.527,1.976,3755.061,Long Term,MASIN,,,,,Normal Scan,
23,12/6/2020,14:26:59,27,99.7,47.9,6.95553E-08,1.85148E-05,,148.392,535.133,0,110.624,202.148,92.623,170.445,314.469,727.895,607.29,628.269,878.403,1371.381,1430.486,1541.412,1866.507,1624.516,1805.604,1741.597,1704.729,1982.983,1941.837,2054.191,1842.435,2143.535,2312.655,3272.275,2912.242,2372.751,3444.421,3412.034,3681.857,3472.664,3784.366,4123.69,4442.211,4260.172,5073.639,4955.983,4657.975,5478.601,5193.511,6065.868,5771.443,5119.192,5083.139,5505.185,5653.752,5193.284,5271.671,4788.513,5140.928,5319.816,4848.395,5064.176,4527.961,4662.557,4751.867,4985.064,4520.753,4711.114,4575.582,4872.977,5123.931,4555.275,4290.798,4495.844,4229.637,4075.191,4183.058,4088.638,3592.113,3703.407,3538.323,3048.459,2930.717,3193.539,3160.335,2637.666,2372.199,2471.49,2257.004,1881.989,1842.488,1503.473,1427.841,1029.554,1118.55,991.801,957.749,644.336,665.92,422.354,463.309,514.48,209.709,170.878,135.946,265.119,167.565,71.284,72.63,18.506,37.486,76.471,58.526,0,20.195,0,0,300,8,50,1,3,0.324,0,11.48,9658.75,14.3,749.9,1,3.93,7.47,780.9,ON,89.096,113.892,89.943,66.117,2.007,4429.171,Long Term,MASIN,,,,,Normal Scan,
24,12/6/2020,14:32:29,27,99.8,47.7,6.94857E-08,1.85148E-05,,444.724,0,121.343,0,0,0,0,392.809,363.698,944.053,627.875,760.827,1004.218,698.661,674,864.512,1495.562,973.708,995.456,1231.368,1280.159,1347.417,1313.705,1670.357,1507.938,1779.323,2036.611,2378.65,2143.637,2928.129,2409.426,3371.563,3221.287,3552.335,3929.554,4357.123,4382.412,4707.888,4800.593,5126.518,5047.071,5101.768,4937.53,5666.373,5297.298,5566.332,5466.288,5135.001,5493.951,5269.163,5156.154,4677.305,4752.135,4554.736,4733.358,4537.354,4375.147,4013.981,4377.978,4014.101,4331.461,4330.628,4226.397,4296.817,4343.281,4124.435,4470.887,3649.045,4185.893,4084.032,3903.13,4217.841,4279.275,3311.85,3625.571,3308.181,3119.58,2774.377,3220.277,2562.334,2773.561,2064.594,2000.542,1839.491,1642.375,1382.974,1242.857,890.397,1110.115,912.174,797.096,526.473,453.591,444.965,403.782,456.969,320.178,220.886,85.932,52.489,106.913,54.463,55.512,74.962,19.115,19.506,19.772,20.193,0,0,300,8,50,1,3,0.324,0,11.49,9660.4,14.3,749.9,1,3.93,7.47,781,ON,92.743,119.241,95.37,68.539,1.968,4130.744,Long Term,MASIN,,,,,Normal Scan,
25,12/6/2020,14:37:59,27,99.7,47.7,6.95553E-08,1.85148E-05,,148.399,133.783,242.908,0,0,0,170.445,393.092,363.948,404.86,879.577,878.392,1097.133,868.511,963.36,1077.125,1382.525,1531.918,1503.797,1594.004,1869.375,2247.278,2216.109,1665.794,2166.278,2743.737,2698.347,2451.252,2731.227,2655.773,2913.831,2894.103,3578.133,3447.1,4223.609,4013.646,4137.932,4953.784,5248.174,5447.335,5620.261,5670.283,6316.847,6310.989,5959.29,7104.129,7060.852,7184.142,7170.133,6859.704,6475.622,6924.831,6901.501,6609.482,5652.709,5972.657,5783.137,6096.945,5667.951,6062.429,5517.439,5065.051,4773.905,5174.751,4749.74,4776.526,4533.561,4372.222,4285.717,4096.17,3913.697,4292.791,3423.882,3382.873,3545.936,3366.598,2861.237,2715.651,2557.139,2607.629,2024.378,2103.235,2263.801,1715.93,1759.303,1426.173,1333.235,1259.581,1307.677,991.532,823.547,511.993,577.858,447.419,320.638,229.921,300.65,186.929,154.697,174.986,35.642,54.47,37.012,37.486,0,19.51,0,20.195,20.482,0,300,8,50,1,3,0.324,0,11.48,9658.75,14.3,749.9,1,3.93,7.47,780.9,ON,91.245,114.37,92.587,79.148,1.926,4773.301,Long Term,MASIN,,,,,Normal Scan,
26,12/6/2020,14:43:29,27.1,99.7,47.6,6.95848E-08,1.85196E-05,,1039.26,133.846,0,0,0,185.318,341.015,314.584,509.698,1079.979,1319.772,1347.284,1099.532,1531.126,1589.98,1892.502,1729.213,1811.992,1699.941,1956.948,2077.25,2104.555,2316.005,2387.641,2727.764,2475.595,2608.77,2931.876,2389.468,3168.984,3153.576,3254.895,3148.182,3296.627,4156.257,3736.67,4466.295,3802.56,4833.739,5658.983,5307.781,5236.322,5907.992,6012.656,6655.995,6773.631,7044.619,6772.705,7498.126,6815.842,7791.062,7108.309,6473.5,6295.616,7042.464,6256.701,5541.925,6031.232,5917.02,5838.487,6117.526,5933.469,5431.413,5492.033,5514.904,5200.788,5349.776,4574.134,4758.045,4673.948,4392.562,4180.265,4169.9,4017.971,3654.024,3897.91,3337.408,3425.541,3139.728,2606.176,2412.607,2591.019,2236.761,1769.802,1885.132,1755.912,1372.728,1369.131,1142.487,1107.334,698.476,634.816,758.893,446.925,657.127,331.819,250.556,237.919,206.274,175,106.932,72.63,37.014,37.488,19.119,19.51,0,0,0,0,300,8,50,1,3,0.324,0,11.48,9660.53,14.3,749.9,1,3.93,7.47,781,ON,92.701,115.9,92.519,88.168,1.985,5075.009,Long Term,MASIN,,,,,Normal Scan,
27,12/6/2020,14:48:59,27.1,99.7,47.5,6.95848E-08,1.85196E-05,,296.931,0,121.509,110.671,0,92.659,426.269,393.23,291.256,1147.477,1068.384,878.66,877.936,1533.072,1156.34,1528.193,1374.063,1473.983,1316.353,1400.356,1419.426,1158.16,1997.251,2028.367,2675.977,2257.602,2840.234,2124.292,3003.551,3344.06,2970.728,3138.227,3457.634,3197.303,3869.218,3974.855,4088.728,4024.831,4315.534,4793.346,5542.25,4843.357,5812.341,5746.883,6378.507,6352.648,6858.118,7015.494,7188.868,7052.845,6378.698,6650.552,6233.31,6034.791,5948.429,5874.29,5075.893,5827.399,5812.512,5386.103,5577.862,5536.959,5415.322,5388.828,5190.177,5086.197,4598.739,4852.332,4799.739,4045.791,4746.037,4273.378,4295.192,4276.541,3644.509,3710.759,3629.465,3250.869,3221.156,2860.669,2947.075,2616.286,2202.38,2091.08,1717.227,1628.622,1674.443,1322.156,1206.119,1101.683,954.652,1076.244,691.468,594.91,434.25,377.755,400.896,475.838,137.516,139.996,142.576,90.788,37.014,56.234,38.237,48.118,10.553,20.196,20.483,0,300,8,50,1,3,0.324,0,11.48,9660.53,14.3,749.9,1,3.93,7.47,781,ON,94.949,120.118,95.969,82.047,1.976,4856.801,Long Term,MASIN,,,,,Normal Scan,
28,12/6/2020,14:54:29,27.1,99.7,47.4,6.95848E-08,1.85196E-05,,593.885,0,121.509,110.671,404.46,185.318,85.254,235.938,218.442,1079.986,691.32,889.282,1745.931,1175.361,1204.538,1320.523,1282.798,1786.403,2068.857,1558.325,1390.473,1711.837,2402.929,1969.773,2329.195,2832.25,2333.422,2736.906,2923.504,3048.699,3053.256,3814.669,3764.216,4097.754,3359.742,4121.958,4486.216,4688.498,5226.596,5059.977,5533.206,5677.718,5500.473,6388.288,6987.231,6735.184,6967.323,7338.494,7064.855,7180.169,7342.698,6686.813,6729.719,6614.677,6303.551,6705.278,6086.073,6088.092,5840.952,6042.107,6076.426,5171.75,5473.021,5679.248,5148.504,5441.715,4627.466,4850.676,4603.153,4304.098,4367.158,4165.024,3916.831,4061.605,3926.967,3643.042,3456.262,3129.44,3092.864,2940.645,2534.594,2397.4,2115.845,2063.307,1645.751,1513.52,1487.411,1395.118,1323.355,1072.823,1038.584,549.782,652.197,547.232,398.665,249.696,367.195,340.196,171.895,87.498,106.932,54.473,74.03,74.977,19.119,0,0,0,0,20.937,300,8,50,1,3,0.324,0,11.48,9660.53,14.3,749.9,1,3.93,7.47,781,ON,92.894,116.36,93.456,88.168,1.959,5035.969,Long Term,MASIN,,,,,Normal Scan,
29,12/6/2020,14:59:59,27.2,99.7,47.2,6.96142E-08,1.85243E-05,,594.159,0,121.563,110.718,101.156,370.78,596.996,314.695,582.714,1350.398,754.393,1171.873,1424.651,1484.631,1349.422,1159.661,1759.079,1884.662,1571.139,2138.622,1804.368,2068.516,2316.363,2252.562,2428.772,2171.58,2907.753,3376.724,3012.564,3309.032,3610.311,3476.996,3656.142,4014.964,4619.687,4621.945,4003.924,5189.498,4752.937,5223.281,5636.92,5971.465,5828.257,6785.997,6178.497,6956.326,7150.939,7459.854,6838.347,7427.868,7001.031,6444.976,6574.845,6710.36,6617.164,5780.782,5371.061,5351.341,5606.815,5056.129,4708.474,4935.009,4990.263,5030.557,4748.04,4961.372,5115.381,4872.485,4793.955,4805.139,4155.433,4215.997,4526.369,3422.249,3857.099,3469.35,3449.602,3791.597,3254.701,2601.944,2337.588,2534.312,2240.657,1854.14,1506.782,1554.499,1402.679,1227.329,1124.034,805.776,820.626,627.926,516.295,400.14,542.741,250.174,334.089,135.961,137.523,280.01,124.761,90.793,66.931,25.938,19.12,19.511,19.777,0,0,0,300,8,50,1,3,0.324,0,11.48,9662.31,14.3,749.9,1,3.93,7.47,781.1,ON,89.63,113.968,90.847,79.148,1.981,5017.396,Long Term,MASIN,,,,,Normal Scan,
30,12/6/2020,15:05:29,27.2,99.7,47.2,6.96142E-08,1.85243E-05,,295.322,266.277,241.769,220.225,100.615,92.211,0,313.12,434.887,1062.832,824.841,1399.742,1147.349,1882.837,1391.442,1451.147,1746.11,1860.15,1908.085,1708.362,2366.699,2327.508,2207.994,2978.688,2722.726,2539.566,2943.495,3290.769,3363.379,3339.521,3719.612,3984.885,4129.609,4019.919,4407.206,4650.665,4757.239,4477.064,4861.479,5004.324,5226.974,5347.889,5370.836,6144.46,5885.925,6340.954,6783.057,6727.45,6585.385,6747.429,6712.635,6897.161,6377.784,6897.815,5975.645,6693.708,6150.07,5890.881,5673.468,5757.839,5525.796,5852.483,5752.657,5841.826,5290.152,5179.681,5082.353,5147.411,4791.918,4892.891,4733.213,4577.59,3883.88,3777.291,3719.47,3433.961,3377.952,3047.595,2763.058,2629.704,2339.176,2243.121,1769.161,1835.355,1500.435,1620.636,1285.869,1212.254,907.115,812.995,632.583,672.4,486.647,433.515,289.88,278.346,183.173,144.032,179.911,34.891,71.069,72.407,73.801,18.686,38.12,38.9,39.43,0,0,0,300,8,50,1,3,0.325,0,11.48,9662.31,14.3,749.9,1,3.93,7.46,779.8,ON,91.337,112.584,90.304,98.217,1.967,5049.091,Long Term,MASIN,,,,,Normal Scan,
31,12/6/2020,15:10:59,27.3,99.7,47.2,6.96436E-08,1.85291E-05,,147.734,399.605,120.936,110.159,100.656,276.735,254.641,391.537,507.546,403.303,625.877,696,1042.18,1577.914,1631.784,1418.295,1223.906,1873.458,1630.561,1767.867,2207.639,2518.733,2561.189,2564.597,2391.198,2994.067,3089.028,3264.27,3341.545,3380.681,3591.505,4231.563,3765.994,4196.029,4027.128,4848.901,4885.1,4708.577,5042.884,5402.529,5558.077,5845.728,5621.052,6217.71,5983.038,6403.289,6411.922,5872.376,6847.472,6139.832,5904.425,5800.195,5997.067,6449.075,5681.867,6017.044,5342.399,5284.205,5933.338,5607.367,5219.407,5133.667,5200.344,4709.162,5504.41,5036.903,5084.574,4680.162,4727.939,4511.742,4508.328,4318.433,3495.156,3870.599,3805.786,3585.844,3524.789,2753.581,2999.781,2586.457,2450.944,2502.177,2303.437,1962.692,1851.118,1578.082,1443.642,1066.933,966.417,779.484,644.706,694.791,595.919,308.008,305.315,147.367,333.064,254.148,85.688,139.573,124.377,36.206,18.451,56.062,57.183,58.353,19.716,0,0,0,300,8,50,1,3,0.325,0,11.48,9663.85,14.3,749.9,1,3.93,7.46,779.8,ON,90.388,113.719,90.794,82.047,1.975,4908.941,Long Term,MASIN,,,,,Normal Scan,
32,12/6/2020,15:16:30,27.3,99.7,47,6.96436E-08,1.85291E-05,,295.469,399.605,120.936,0,0,184.493,254.641,548.167,725.055,1075.467,625.884,1225.145,1311.633,1753.794,1418.06,2268.038,2104.017,1763.799,2290.188,2274.713,2649.992,3278.173,2966.532,2779.765,3405.667,3509.099,3723.821,3832.011,4496.431,3993.833,4055.595,4431.746,4093.617,4216.793,3939.101,4842.865,4668.884,4582.994,4627.346,5230.429,5474.558,5364.751,5323.018,5722.956,6265.05,6026.362,5966.871,5977.829,6473.081,5783.271,6617.642,5890.745,6343.726,6324.803,5906.028,6204.701,5625.815,5651.272,5632.175,5848.52,5653.789,4980.533,5526.142,5100.617,5313.123,4846.325,5259.747,4699.067,4703.957,4589.507,4031.538,4562.501,3807.277,3851.725,4084.495,3501.215,3267.086,2924.334,2904.531,2858.08,2431.171,2206.143,2194.357,1956.817,1282.046,1733.312,1399.576,1163.802,796.982,781.668,711.809,623.768,664.455,427.85,402.634,311.113,299.768,186.378,188.513,174.467,142.146,54.309,110.708,8.129,67.953,0,0,20.135,0,8.66,300,8,50,1,3,0.325,0,11.48,9663.85,14.3,749.9,1,3.93,7.46,779.8,ON,88.652,111.381,87.817,88.168,2.012,5081.269,Long Term,MASIN,,,,,Normal Scan,
