Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\170320b.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
182,18/3/2020,08:37:13,21.9,101.5,47.2,6.68502e-008,1.82719e-005,,0.000,2.000,4.000,7.000,6.000,6.000,6.000,6.000,4.000,9.000,6.000,4.000,9.000,8.000,12.000,9.000,10.000,6.000,11.827,9.173,8.000,5.000,6.000,5.000,12.000,7.000,4.000,4.000,5.000,5.000,6.000,11.000,5.000,3.000,3.000,7.073,6.927,6.000,7.000,6.000,6.000,7.000,9.000,8.000,6.000,8.000,10.000,10.000,12.000,5.000,4.000,8.000,3.000,9.000,9.000,16.000,9.000,8.000,9.000,13.492,10.928,9.580,5.820,11.180,7.000,5.000,8.377,13.623,6.000,5.000,10.582,9.418,7.000,6.000,11.000,4.000,8.000,4.000,5.000,9.000,6.000,3.000,1.000,2.000,1.000,1.000,0.000,1.000,2.000,1.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9613.70, 13.3,749.9,1.000,1.81,7.48,786.2,ON,39.202,70.560,47.327,22.468,2.402,1.024909e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
183,18/3/2020,08:43:13,22.0,101.5,47.2,6.68791e-008,1.82767e-005,,1.000,0.000,0.000,2.000,2.000,4.000,1.000,4.000,4.000,4.000,8.000,5.000,3.000,5.000,4.000,8.000,5.000,11.000,5.000,6.000,10.000,11.000,9.000,6.000,6.000,6.000,9.000,11.000,8.000,3.000,13.000,7.000,8.000,14.000,5.000,7.000,15.000,5.000,7.000,5.000,12.000,10.000,11.000,9.000,6.000,6.000,5.000,8.000,7.488,7.512,12.000,12.000,6.000,8.698,5.302,10.000,4.000,6.000,6.000,6.000,7.315,9.685,12.718,9.282,8.745,7.255,8.000,14.000,5.000,8.327,2.673,14.000,6.000,7.000,6.000,3.000,8.000,4.000,3.000,2.394,2.606,2.000,2.000,3.000,3.000,2.000,1.000,2.000,1.000,3.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9615.54, 13.3,749.9,1.000,1.81,7.48,789.0,ON,46.543,75.240,53.184,25.029,2.251,9.218801e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
184,18/3/2020,08:49:13,21.9,101.5,47.1,6.68502e-008,1.82719e-005,,0.000,3.000,3.000,1.000,7.000,4.000,7.000,6.000,7.000,3.000,3.000,9.000,10.000,7.000,4.000,12.000,6.000,4.000,5.000,6.000,5.000,7.000,9.000,13.000,10.000,3.000,5.775,4.200,6.025,6.000,8.000,9.000,6.000,11.000,8.000,10.000,9.000,8.000,7.000,8.000,9.000,7.000,9.000,5.000,10.000,9.000,9.000,8.000,7.000,8.000,8.000,5.000,10.000,11.000,9.000,14.000,8.000,9.000,11.000,8.000,11.000,6.000,9.000,6.000,4.000,9.000,9.000,5.000,9.389,9.611,7.000,4.000,7.000,10.000,10.000,2.000,5.000,6.000,6.000,3.000,2.000,4.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9614.20, 13.3,749.9,1.000,1.81,7.48,788.9,ON,43.348,69.066,48.029,23.291,2.298,9.789584e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
185,18/3/2020,08:55:13,21.9,101.5,47.0,6.68502e-008,1.82719e-005,,2.000,0.000,1.000,4.000,5.000,7.000,8.000,3.000,7.000,3.000,7.000,9.000,9.000,5.000,12.000,12.000,10.000,9.000,7.000,6.000,3.000,13.000,9.000,6.000,1.000,3.000,6.613,4.387,11.000,7.000,4.000,5.000,7.000,3.000,5.000,6.000,7.000,7.000,9.000,2.000,10.000,10.000,5.000,7.000,3.916,12.084,6.000,5.000,7.000,7.000,10.000,4.000,10.000,7.000,10.000,13.000,11.000,6.000,12.000,6.000,13.000,11.000,10.820,7.180,7.000,9.000,6.000,12.000,17.000,12.000,7.000,9.000,4.000,11.000,7.830,4.170,3.000,4.000,6.000,4.000,5.000,5.000,3.000,1.000,3.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9614.20, 13.3,749.9,1.000,1.81,7.48,786.2,ON,40.676,70.934,48.493,22.468,2.370,9.889573e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
186,18/3/2020,09:01:13,21.9,101.5,46.9,6.68502e-008,1.82719e-005,,0.000,0.000,0.812,1.188,0.000,1.000,1.000,6.000,0.000,0.000,2.000,1.000,4.000,4.000,3.000,3.000,3.000,8.000,4.000,7.000,2.000,4.000,10.000,2.000,6.000,7.806,5.194,6.000,6.000,6.000,3.000,9.000,12.000,8.000,12.000,14.000,13.000,8.000,8.112,19.888,10.000,17.000,11.000,5.000,13.000,7.000,6.000,9.000,8.000,8.000,9.000,8.000,11.000,9.000,8.000,11.000,11.807,9.193,4.000,16.000,12.000,6.000,12.000,8.000,6.000,18.000,10.000,15.000,14.000,9.000,12.000,17.000,8.000,8.000,11.000,8.148,9.852,6.000,4.000,2.000,5.020,6.980,2.000,3.000,2.000,1.000,0.000,1.000,1.000,3.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.322,0.00,10.20,9613.70, 13.3,749.9,1.000,1.81,7.47,780.8,ON,62.441,90.568,67.918,55.232,2.154,8.864734e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
187,18/3/2020,09:07:13,22.0,101.5,46.9,6.68791e-008,1.82767e-005,,0.000,1.000,2.000,2.000,4.000,3.000,5.000,6.000,8.094,15.906,12.000,20.000,13.702,16.263,21.035,19.980,10.020,12.000,10.000,21.000,12.000,13.841,17.159,14.000,10.156,10.844,8.000,6.000,4.000,7.000,12.000,8.000,8.000,15.000,4.252,7.748,4.000,8.000,5.000,15.000,9.000,9.000,9.000,9.000,5.000,15.000,11.000,7.006,9.994,10.000,13.000,7.000,14.000,9.000,10.000,7.000,9.000,8.000,8.000,15.000,6.000,9.000,17.000,10.000,15.000,7.000,11.000,13.000,8.000,11.000,10.000,13.000,10.000,7.000,9.000,8.000,5.000,3.000,3.000,3.000,2.000,3.000,0.000,0.000,3.000,2.000,2.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9614.55, 13.3,749.9,1.000,1.81,7.48,784.9,ON,31.646,60.849,42.900,20.169,2.211,1.360377e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
188,18/3/2020,09:13:13,22.1,101.5,46.8,6.69079e-008,1.82815e-005,,1.000,0.000,1.000,0.000,2.000,1.000,3.000,4.000,2.000,1.000,6.000,2.000,3.000,5.000,5.000,3.000,5.000,6.000,5.000,9.000,2.000,6.000,9.000,8.000,3.000,7.000,12.000,6.000,9.000,1.000,8.000,6.000,13.000,4.000,12.000,9.000,8.000,8.000,8.000,11.000,11.000,6.000,7.000,9.000,5.000,12.000,11.000,7.000,6.000,7.000,6.000,4.000,6.253,5.747,12.000,11.000,5.000,13.000,14.000,9.000,10.000,10.000,13.000,9.000,10.489,5.511,7.000,5.000,10.000,9.000,5.000,6.000,4.000,5.000,9.000,1.000,10.000,5.033,8.967,3.000,0.000,0.000,3.000,2.000,2.000,3.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9617.13, 13.3,749.9,1.000,1.81,7.48,786.3,ON,53.885,79.046,57.779,34.599,2.196,8.264262e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
189,18/3/2020,09:19:13,22.2,101.5,46.7,6.69367e-008,1.82863e-005,,1.000,2.000,0.000,5.000,3.000,4.000,3.000,4.000,7.000,15.000,10.000,14.000,10.000,15.000,13.000,11.000,9.000,8.000,11.000,14.000,12.000,6.000,11.000,7.000,10.000,15.000,10.000,9.000,5.000,9.000,6.000,8.000,7.000,10.000,8.000,8.000,12.000,9.000,6.000,12.000,14.312,13.688,11.000,12.000,13.417,8.583,11.000,13.000,10.141,14.859,13.000,9.000,12.000,14.000,13.000,9.000,7.000,15.000,11.000,8.000,17.000,19.000,12.000,14.000,7.000,9.000,13.000,10.000,7.000,9.000,22.000,8.000,4.000,9.000,6.000,4.000,10.000,10.000,9.000,5.000,4.000,5.000,2.000,2.000,2.000,2.000,1.000,1.000,1.000,2.000,0.000,1.000,0.000,0.000,2.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9619.21, 13.3,749.9,1.000,1.81,7.48,789.1,ON,43.145,71.113,49.326,18.769,2.302,1.331180e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
190,18/3/2020,09:25:13,22.2,101.5,46.7,6.69367e-008,1.82863e-005,,0.000,2.000,1.000,1.000,3.000,5.000,2.000,6.000,14.000,11.000,10.000,11.000,8.000,19.000,26.000,7.000,16.000,17.000,11.000,19.000,12.000,13.000,10.000,14.000,7.000,9.000,8.146,8.854,3.000,7.000,5.000,8.000,3.736,7.264,5.000,6.000,10.000,11.000,8.000,7.000,11.000,4.194,8.806,12.000,7.000,7.000,8.000,12.000,7.000,17.000,14.000,15.000,7.000,6.000,13.000,9.000,16.000,19.000,6.000,10.000,8.000,10.000,10.000,8.000,17.311,8.689,5.000,9.000,9.000,10.000,6.000,9.000,4.000,7.000,7.000,10.000,10.000,9.000,4.000,6.000,2.000,5.000,3.383,1.617,2.000,2.000,1.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9619.70, 13.3,749.9,1.000,1.81,7.48,786.4,ON,33.236,64.740,44.964,22.468,2.262,1.285568e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
191,18/3/2020,09:31:13,22.2,101.5,46.6,6.69367e-008,1.82863e-005,,0.000,1.000,0.000,2.000,5.000,4.000,4.000,3.286,3.714,7.000,8.000,11.419,9.581,5.000,8.000,8.000,6.000,5.319,12.681,6.000,11.000,8.000,12.000,9.000,10.000,12.000,4.000,10.000,8.000,8.000,8.000,8.000,9.000,15.000,15.000,13.000,10.000,9.000,10.000,9.841,10.159,11.000,11.000,8.000,8.417,14.583,13.000,12.000,11.000,18.000,13.000,11.000,11.000,15.287,16.714,19.000,9.000,16.759,9.241,7.000,18.000,21.000,17.348,11.652,16.000,13.000,19.000,19.000,9.000,16.000,10.000,10.000,8.000,8.000,10.000,8.000,4.000,4.000,6.555,11.445,6.000,3.000,4.000,6.000,2.000,1.000,4.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9619.21, 13.3,749.9,1.000,1.81,7.48,789.1,ON,53.808,78.919,56.758,20.169,2.263,1.280797e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
192,18/3/2020,09:37:13,22.3,101.5,46.5,6.69655e-008,1.82911e-005,,2.000,0.000,2.000,4.000,5.000,8.000,3.000,3.000,7.000,0.000,5.000,7.000,10.000,4.000,6.000,9.000,4.000,3.000,9.000,7.000,10.000,6.000,9.000,5.000,6.000,13.000,10.000,9.000,12.000,6.000,4.000,8.000,8.000,13.000,7.000,5.000,3.000,7.000,9.000,6.000,11.000,10.000,9.000,6.000,9.000,8.000,8.000,11.000,6.000,7.000,8.000,11.000,11.000,10.000,13.000,11.000,11.000,9.000,10.000,11.000,10.000,9.000,11.163,14.837,12.000,8.000,10.000,6.000,8.000,16.000,5.000,7.000,8.000,9.000,10.000,13.000,7.000,4.000,3.000,4.000,4.000,4.000,1.000,1.000,1.000,1.000,2.000,1.000,0.000,2.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9621.54, 13.3,749.9,1.000,1.81,7.48,789.2,ON,45.931,73.889,52.103,16.253,2.306,1.027169e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
193,18/3/2020,09:43:13,22.3,101.5,46.3,6.69655e-008,1.82911e-005,,1.000,1.000,0.000,1.000,5.000,3.000,6.000,4.000,9.000,10.000,7.000,7.000,16.000,14.000,14.000,9.000,13.000,10.000,14.000,23.000,18.000,18.197,15.803,14.000,16.000,8.000,15.000,14.000,13.000,9.000,17.000,8.000,9.000,12.000,11.000,9.000,10.000,9.000,13.000,9.000,9.047,8.953,10.000,10.000,12.000,9.000,5.602,12.398,9.000,7.000,9.000,7.000,10.000,6.000,10.000,7.000,11.000,9.000,7.000,15.000,9.000,12.000,15.000,10.000,6.000,15.000,4.000,5.000,5.000,5.000,10.000,5.000,5.000,8.000,4.000,6.000,6.000,4.000,3.000,5.000,5.000,2.000,2.000,2.000,1.000,3.000,1.000,4.000,2.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9621.54, 13.3,749.9,1.000,1.81,7.48,787.8,ON,34.945,63.589,44.218,26.896,2.187,1.332955e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
194,18/3/2020,09:49:13,22.3,101.5,46.2,6.69655e-008,1.82911e-005,,1.000,1.000,0.000,2.000,4.000,3.000,3.000,5.131,5.869,3.000,5.000,9.000,8.000,6.000,9.000,9.000,8.000,6.000,6.000,8.000,8.000,6.000,10.000,3.000,9.000,11.000,11.000,11.000,12.000,9.000,4.000,6.000,8.000,9.000,12.000,8.000,6.000,7.000,5.000,10.000,11.000,14.000,5.000,12.000,10.000,6.000,11.000,9.000,5.000,4.000,12.000,11.080,11.920,14.030,8.450,7.520,14.000,14.000,13.026,7.974,6.000,10.000,14.000,13.000,10.000,9.000,3.000,11.677,9.323,12.000,5.000,10.000,10.000,9.000,6.000,7.000,8.000,5.000,3.000,5.000,2.000,3.000,3.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9621.29, 13.3,749.9,1.000,1.81,7.48,787.8,ON,46.316,71.209,51.618,20.169,2.219,1.033735e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
195,18/3/2020,09:55:13,22.4,101.5,46.2,6.69944e-008,1.82958e-005,,1.000,5.000,1.000,6.000,4.000,5.000,1.000,3.000,6.063,3.937,0.000,3.000,4.000,3.000,9.000,4.767,1.233,1.005,7.995,7.000,14.000,5.000,7.000,3.000,7.000,4.000,9.000,12.000,8.000,6.000,8.000,10.000,9.000,7.000,10.000,3.000,7.000,13.000,5.000,11.000,8.000,14.000,7.000,11.418,7.582,8.000,5.000,7.000,11.000,11.000,9.000,11.000,7.000,11.000,11.000,14.000,10.000,9.000,13.829,9.171,16.000,10.000,8.000,9.000,9.000,10.000,12.000,6.000,5.000,13.668,7.332,15.000,6.000,5.000,6.000,1.000,3.000,6.000,3.000,5.000,3.000,5.000,4.000,5.000,2.000,3.000,1.000,0.000,3.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.19,9623.13, 13.3,749.9,1.000,1.81,7.48,787.9,ON,52.166,76.902,54.635,27.881,2.301,9.651581e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
196,18/3/2020,10:01:13,22.3,101.5,46.1,6.69655e-008,1.82911e-005,,2.000,0.000,3.000,5.000,1.000,3.000,4.000,7.000,6.000,7.000,8.000,5.000,13.000,14.000,15.966,10.034,12.000,6.000,10.000,7.000,10.000,16.000,18.667,9.333,3.000,11.000,4.000,7.000,11.000,12.000,5.000,8.000,15.000,6.000,14.000,8.000,14.000,15.000,10.000,13.000,11.000,12.000,15.000,10.000,8.000,12.000,17.000,12.000,9.000,12.000,11.000,13.000,12.000,9.000,13.000,11.000,11.000,16.000,11.000,14.000,12.000,6.000,18.000,10.000,4.000,9.000,7.000,8.000,11.000,9.000,5.000,6.000,5.000,10.000,10.000,5.000,5.000,3.000,2.000,8.000,3.000,1.000,4.000,4.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9621.29, 13.3,749.9,1.000,1.81,7.48,787.8,ON,42.831,65.098,47.288,22.468,2.177,1.255758e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
197,18/3/2020,10:07:13,22.4,101.5,46.0,6.69944e-008,1.82958e-005,,0.000,0.000,3.000,0.000,9.000,9.000,7.000,6.000,10.000,10.000,4.000,15.000,10.000,8.000,13.000,18.000,14.000,6.000,10.000,13.000,5.000,6.632,8.368,9.000,11.000,5.000,13.000,8.697,8.303,7.000,9.483,8.517,13.000,10.000,6.000,3.000,6.000,2.000,9.000,4.000,6.000,8.000,4.000,11.000,2.000,7.000,5.000,5.000,8.000,8.000,15.000,6.000,10.000,9.000,10.028,9.972,8.000,9.000,8.000,10.000,12.000,10.000,8.000,15.000,15.000,7.000,9.000,14.000,3.000,6.496,7.504,9.000,10.000,8.000,5.000,5.000,7.000,6.581,3.419,3.000,4.000,2.000,1.000,0.020,1.980,0.000,0.000,1.000,1.000,1.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.322,0.00,10.19,9623.13, 13.3,749.9,1.000,1.81,7.47,781.2,ON,34.487,63.566,43.812,23.291,2.288,1.128213e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
198,18/3/2020,10:13:13,22.4,101.5,45.9,6.69944e-008,1.82958e-005,,0.000,0.000,0.000,1.000,4.000,1.000,1.000,6.000,5.000,5.000,4.000,4.000,3.000,6.000,5.000,8.954,8.046,8.000,9.000,6.000,3.000,9.000,7.000,9.000,10.000,9.000,4.000,8.000,7.145,11.855,8.000,8.000,9.000,9.878,8.122,10.000,14.000,7.000,6.000,12.510,7.490,4.000,10.000,5.000,13.000,11.000,9.000,10.000,3.000,9.000,12.000,9.000,10.787,9.213,10.000,7.000,16.000,11.000,16.000,13.000,12.000,14.000,15.000,12.000,15.000,11.000,4.000,11.585,14.415,7.000,3.000,6.000,7.000,10.000,11.000,4.000,6.000,6.000,7.000,3.000,5.000,3.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.20,9621.89, 13.3,749.9,1.000,1.81,7.49,790.7,ON,51.668,76.169,56.215,23.291,2.183,9.982272e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
199,18/3/2020,10:19:13,22.5,101.5,45.9,6.70232e-008,1.83006e-005,,1.000,1.000,0.000,1.000,4.000,6.000,5.000,4.000,7.000,8.000,4.000,3.000,4.000,8.000,9.000,5.000,11.000,8.000,3.000,1.000,7.000,9.000,6.000,5.000,5.000,7.000,6.000,7.000,7.000,5.000,6.000,9.000,6.000,4.000,6.000,3.000,9.000,7.000,8.000,9.000,8.000,7.000,8.178,9.822,5.000,6.000,8.000,9.000,5.000,10.000,8.000,4.000,9.000,11.000,13.000,9.000,9.000,7.000,10.000,12.000,7.000,9.000,8.000,12.000,9.000,6.000,7.000,10.000,13.000,12.000,6.000,7.000,6.000,2.000,3.000,6.000,3.000,1.000,3.000,3.000,8.000,0.000,4.000,2.000,4.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.19,9625.45, 13.3,749.9,1.000,1.81,7.48,788.0,ON,46.841,73.983,51.184,24.144,2.324,8.925119e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
200,18/3/2020,10:25:13,22.5,101.5,45.8,6.70232e-008,1.83006e-005,,1.000,0.000,3.000,2.000,4.000,4.000,1.000,2.000,1.000,5.000,4.000,4.000,1.000,5.000,4.493,3.507,12.000,5.000,13.000,15.000,6.000,6.000,5.000,11.000,9.000,7.000,10.000,11.000,9.000,8.000,11.000,9.000,9.000,9.000,13.000,9.000,13.961,16.039,8.000,11.981,8.019,9.000,6.000,10.000,5.000,12.000,13.000,13.000,11.000,5.937,9.063,6.000,9.000,11.466,7.534,13.000,13.695,9.305,17.000,8.000,9.000,13.000,14.628,5.372,10.000,8.000,7.000,10.000,11.000,11.000,12.000,3.000,8.000,6.000,7.000,2.000,4.000,5.000,6.000,5.000,4.000,0.000,2.000,4.000,2.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.19,9624.96, 13.3,749.9,1.000,1.81,7.48,784.0,ON,49.275,71.489,53.349,26.896,2.140,1.005643e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
201,18/3/2020,10:31:13,22.5,101.5,45.8,6.70232e-008,1.83006e-005,,1.000,0.000,0.000,2.000,3.000,3.000,2.000,4.000,3.000,5.000,4.000,3.000,4.000,5.000,4.000,11.000,7.000,7.000,6.000,3.000,8.000,8.000,8.000,5.000,6.000,6.000,7.000,2.000,9.000,9.335,9.665,19.000,7.000,2.000,7.000,6.000,4.000,6.000,8.000,8.000,8.000,9.000,6.000,11.000,6.000,7.000,4.000,11.000,10.000,6.000,11.146,11.854,8.000,14.000,8.000,14.000,5.790,14.210,6.000,10.327,10.673,7.000,10.000,10.000,11.000,4.000,5.000,9.000,9.000,3.000,8.000,2.000,4.000,8.000,7.000,3.000,3.000,9.000,3.000,4.000,4.000,3.000,1.000,3.000,1.000,1.000,1.000,1.000,3.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.19,9624.22, 13.3,749.9,1.000,1.81,7.48,786.7,ON,49.526,74.537,53.942,41.418,2.219,8.675444e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
202,18/3/2020,10:37:13,22.5,101.5,45.7,6.70232e-008,1.83006e-005,,0.388,3.612,2.000,4.000,3.000,7.000,0.000,6.000,1.000,5.000,7.000,9.000,12.000,8.000,8.000,10.386,9.614,6.000,8.000,10.000,9.000,4.000,7.000,7.000,6.000,10.000,10.000,10.000,9.000,5.000,10.000,8.000,6.000,13.000,7.000,6.000,3.000,8.000,7.000,9.000,11.451,1.549,5.000,11.000,10.000,9.000,3.000,4.000,11.000,9.000,10.000,10.000,9.000,12.000,10.000,14.000,11.000,11.000,7.000,11.000,11.000,11.000,4.000,7.000,4.000,11.000,6.000,5.000,7.000,7.000,6.000,6.000,7.000,9.000,2.000,9.000,5.000,5.000,0.000,2.000,3.000,2.000,3.000,2.000,2.000,1.000,3.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.19,9624.71, 13.3,749.9,1.000,1.81,7.48,784.0,ON,40.130,68.162,47.376,20.908,2.277,9.969322e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
203,18/3/2020,10:43:13,22.6,101.5,45.6,6.70520e-008,1.83054e-005,,1.605,0.395,0.000,1.000,6.000,2.000,5.000,7.000,4.000,8.000,6.000,9.000,8.000,7.000,12.000,15.473,10.527,19.000,15.000,12.126,12.874,8.000,14.000,9.000,7.000,11.000,18.000,18.000,8.000,12.000,8.000,13.000,8.000,7.000,8.000,7.000,16.000,14.000,6.000,5.000,11.000,10.000,7.000,9.000,14.000,12.000,12.000,7.000,7.000,9.000,9.000,12.000,3.000,8.000,15.000,9.000,7.000,10.000,13.000,17.000,12.081,9.919,12.000,11.000,8.000,9.000,11.000,13.000,10.000,7.000,12.000,7.000,5.000,5.489,10.511,2.000,3.000,3.000,5.000,3.720,5.280,2.000,4.032,0.968,3.000,1.000,3.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.19,9626.05, 13.3,749.9,1.000,1.81,7.48,786.7,ON,38.083,65.043,46.797,25.029,2.178,1.236612e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
