Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\180320.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
162,19/3/2020,06:48:59,21.9,101.8,38.9,6.66532e-008,1.82719e-005,,0.000,0.000,507.983,733.410,235.636,227.113,656.704,1476.996,1221.886,1179.373,1139.715,2017.125,2129.069,2309.306,2915.603,2399.981,2644.973,3633.903,3947.010,3562.341,3308.474,3677.853,3981.354,4291.970,3439.601,3847.145,3939.586,5152.999,4348.573,3584.946,5189.706,3950.288,4667.038,5449.189,3504.973,4131.735,5259.016,4821.693,3944.350,4540.168,5061.913,3975.532,4294.441,4585.778,4600.665,5181.783,5203.491,3882.251,5255.406,4103.432,5050.225,4304.425,5375.781,4487.536,4281.662,3780.704,3599.328,4222.945,3512.605,2391.582,2598.445,2823.365,2452.148,3317.001,3027.970,2947.280,2674.419,2604.955,2242.686,2687.734,1531.757,1831.047,2353.489,1706.083,1489.803,1878.465,1584.649,1294.126,1766.504,1162.418,1720.375,1183.745,1040.339,969.350,1141.648,744.604,949.563,615.629,634.622,434.757,706.469,469.125,617.155,463.240,309.650,256.609,0.000,0.000,100.332,102.152,103.398,0.000,107.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.23,9619.33, 13.3,749.9,1.000,1.82,7.47,782.4,ON,62.438,84.602,64.561,44.508,2.055,4.090074e+003,,MASIN,,,,,Normal Scan,
163,19/3/2020,06:54:59,22.0,101.8,38.8,6.66820e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,231.461,223.093,860.158,622.641,1001.629,937.857,1150.366,1446.557,2272.155,1694.614,2935.115,2219.920,2623.301,2234.776,3194.872,4776.743,2721.206,4253.259,4641.830,3881.033,5391.112,5242.068,4405.423,5909.110,4630.443,4768.495,5297.292,4342.790,6260.361,6945.722,4849.323,6470.017,6581.528,6609.842,5234.061,6321.388,5867.982,4916.749,5526.173,6109.327,6271.205,6295.333,5717.740,5028.077,5139.408,6394.714,6220.126,4961.554,4802.141,4003.823,5715.386,4117.458,4309.768,3894.116,3965.089,3834.905,3386.930,3202.894,3117.814,4628.938,2864.969,3653.338,3431.834,2532.483,2692.922,2601.831,2164.695,1124.310,1814.360,2657.076,1454.966,1614.987,2094.763,1565.501,1294.524,1084.604,1286.848,1304.945,1234.889,747.966,1011.817,681.118,691.299,532.996,524.991,359.994,182.851,92.899,188.844,286.382,291.214,394.954,0.000,102.254,208.217,0.000,214.703,109.401,111.531,113.747,0.000,117.641,120.112,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.23,9619.45, 13.3,749.9,1.000,1.82,7.49,790.5,ON,64.364,85.428,67.246,46.138,1.955,4.627625e+003,,MASIN,,,,,Normal Scan,
164,19/3/2020,07:00:59,22.1,101.8,38.7,6.67107e-008,1.82815e-005,,0.000,0.000,0.000,0.000,725.095,0.000,673.600,649.284,1044.436,806.498,1948.397,1880.929,1819.872,1407.267,1876.112,2525.995,2969.693,2484.932,4348.475,3694.851,3212.686,4929.869,3210.524,4412.274,5040.185,4809.332,5520.110,5363.077,4595.632,3991.218,4236.849,4798.358,5931.830,4369.882,5795.400,4877.538,3970.413,5630.432,7114.495,5613.141,6738.554,5761.864,5611.217,5640.347,4638.836,6643.917,6744.615,6730.289,6196.422,5241.038,5258.658,5521.844,5341.537,4909.842,5683.539,3500.438,5198.869,4950.484,3823.960,3249.021,2979.093,3323.820,2964.985,3373.166,3652.773,2798.415,3681.114,3298.930,2516.051,2682.398,1795.609,2479.183,2338.613,1902.174,1680.968,1618.516,1548.030,1795.947,1792.425,1715.850,1657.331,890.412,985.025,1077.151,1003.729,1103.224,599.828,608.794,529.747,445.953,452.899,184.032,654.494,285.096,96.077,195.397,198.752,202.237,102.914,209.562,212.118,108.045,0.000,112.251,114.482,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.23,9622.76, 13.3,749.9,1.000,1.82,7.49,793.4,ON,64.047,84.643,66.207,53.280,1.980,4.619243e+003,,MASIN,,,,,Normal Scan,
165,19/3/2020,07:06:59,22.1,101.8,38.6,6.67107e-008,1.82815e-005,,0.000,0.000,779.110,0.000,481.854,1161.062,1566.715,215.737,2082.203,1205.854,1165.306,3374.863,2358.281,2104.179,1190.078,2502.574,3452.435,4644.405,4035.666,4079.437,2840.255,4074.453,4400.404,4786.234,3478.403,4708.645,5737.181,5370.429,5794.459,5857.225,5010.327,5314.464,5186.788,6382.005,4873.794,7106.913,6601.952,7387.808,7033.234,6429.646,8074.321,8700.650,8368.170,8259.927,7856.741,9816.375,8116.932,7660.600,8585.645,8375.765,7934.270,5634.423,7057.662,6550.555,5623.586,5388.932,5826.188,4859.905,4850.460,4359.663,3852.516,4130.387,3834.620,3465.236,2662.866,3735.561,1929.716,2885.403,2588.936,3236.122,1672.781,3213.773,1961.569,1213.510,1523.257,1613.356,1774.548,1571.345,691.989,1346.994,959.465,1694.467,1145.543,908.519,917.148,507.551,1110.409,1127.008,616.065,355.616,451.453,366.898,279.602,473.643,0.000,389.545,198.118,201.582,307.757,104.446,105.720,0.000,0.000,111.893,0.000,0.000,0.000,0.000,0.000,124.872,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.23,9623.26, 13.3,749.9,1.000,1.82,7.49,792.0,ON,63.793,80.737,64.329,68.539,1.928,5.438077e+003,,MASIN,,,,,Normal Scan,
166,19/3/2020,07:12:59,22.2,101.8,38.5,6.67395e-008,1.82863e-005,,0.000,0.000,0.000,0.000,235.672,227.148,1094.676,844.129,1018.396,589.778,1899.819,2384.244,1774.499,2229.812,1995.641,2240.300,3423.453,2877.317,2924.169,3341.261,4820.673,5419.971,4565.335,2910.358,6511.726,4897.790,5409.434,5688.592,5953.927,5064.376,6885.401,8076.997,6019.484,6242.320,6718.956,7219.493,7688.692,6167.972,6937.140,8157.548,8172.580,8455.287,8719.201,8422.564,7641.590,8081.933,11425.805,10178.566,9436.796,8606.639,8334.211,8452.680,8968.162,8111.083,7350.691,7278.253,6482.156,6655.566,6116.017,6142.038,6179.216,4978.235,4496.899,4374.825,3965.849,4712.611,4383.075,3316.141,3190.391,3553.340,3890.251,2393.528,2133.193,3041.830,1974.780,2291.653,1962.275,2884.476,2697.428,1937.684,1955.286,1341.785,880.429,727.124,1060.265,1075.729,250.660,593.617,946.990,260.896,883.216,628.053,273.504,185.325,187.364,190.525,96.899,0.000,100.348,0.000,310.245,105.351,0.000,109.453,111.628,0.000,115.449,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.23,9624.85, 13.3,749.9,1.000,1.82,7.47,782.6,ON,68.930,85.026,68.758,71.050,1.898,6.159940e+003,,MASIN,,,,,Normal Scan,
167,19/3/2020,07:18:59,22.3,101.8,38.4,6.67682e-008,1.82911e-005,,0.000,0.000,0.000,0.000,237.166,914.349,1762.614,1505.862,2031.115,1978.384,1338.301,2583.918,2142.893,2416.535,4518.663,3059.691,6107.326,5333.892,4168.636,2964.185,4439.960,5131.992,6669.221,5220.912,5687.498,6897.288,6617.053,8216.162,7631.377,7763.259,8208.258,8475.129,7965.123,8276.790,7839.478,8026.903,11883.971,10378.227,8613.030,8923.125,9272.232,8515.025,9711.518,10420.502,10297.759,8557.256,9090.764,9213.469,7616.485,8701.311,8702.552,8226.791,7707.747,7236.904,7266.598,9044.464,7911.412,6058.000,6514.370,6346.137,5410.275,6521.202,5413.073,5982.808,5121.033,3678.159,3244.270,3423.063,2985.451,3296.495,3370.766,2506.427,2960.988,1871.109,2244.625,2409.056,1985.764,1762.302,2087.193,1559.983,1652.853,1509.161,1288.742,1788.239,985.382,748.119,926.252,803.645,397.070,525.099,622.171,270.872,366.984,279.750,282.827,582.669,382.453,297.653,100.984,102.816,104.070,106.019,216.086,110.147,112.335,0.000,0.000,0.000,0.000,122.923,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.23,9624.96, 13.3,749.9,1.000,1.82,7.48,785.4,ON,62.426,80.693,64.276,49.581,1.925,6.950921e+003,,MASIN,,,,,Normal Scan,
168,19/3/2020,07:24:59,22.3,101.8,38.3,6.67682e-008,1.82911e-005,,279.402,0.000,0.000,0.000,720.554,1157.486,1115.636,1290.437,2075.790,1803.211,3097.913,2242.999,1989.342,2971.717,3898.233,2446.298,5392.118,4167.112,4023.239,3776.388,5058.527,5924.967,4453.469,4031.576,4219.387,5637.043,6076.959,6466.999,7571.500,7154.220,5829.676,5510.020,5687.892,6463.352,8189.015,7330.299,8195.052,7693.387,8943.505,7765.091,8777.383,6482.120,8799.869,7139.019,7201.725,8653.645,8103.772,6712.361,6920.721,9777.921,7157.886,6537.265,7129.417,7328.668,7437.718,6748.966,4268.015,6113.959,5491.087,6385.614,5090.112,5709.050,3969.862,5965.589,4691.282,4114.462,4368.447,4032.770,3455.221,2961.806,2676.592,2239.700,2998.692,3478.108,2885.309,1912.428,2155.988,1707.097,1994.926,1936.704,2072.442,1403.325,2002.952,583.079,1323.159,421.658,1107.003,604.984,701.917,177.261,450.065,640.080,557.484,472.186,95.476,388.347,98.754,200.962,102.270,104.125,0.000,107.368,0.000,334.646,0.000,461.153,0.000,0.000,243.667,124.488,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.23,9625.45, 13.3,749.9,1.000,1.82,7.49,790.8,ON,63.863,84.045,65.652,79.148,1.987,6.202187e+003,,MASIN,,,,,Normal Scan,
169,19/3/2020,07:30:59,22.4,101.8,38.1,6.67969e-008,1.82958e-005,,0.000,0.000,262.246,504.831,729.882,1406.964,1808.125,3703.591,1682.130,4261.980,3726.395,2650.705,3477.108,5138.430,4696.021,5604.630,5416.992,5940.743,5282.796,6928.502,7672.909,7719.302,4982.266,6792.793,7103.947,6392.123,8114.365,7540.599,5976.591,6074.100,5853.400,6061.467,7228.148,5356.940,9010.402,7467.612,7536.414,7032.732,7998.545,8457.939,8344.348,8518.111,7027.922,10545.694,9421.356,8361.045,8729.436,10275.479,8353.086,8761.352,7064.940,7864.151,8583.569,7179.851,6447.131,6533.991,7126.779,6948.914,5690.936,7685.881,6577.441,4815.946,6180.856,5137.320,4019.678,4167.748,4092.503,3371.475,3959.007,3440.684,3012.474,1966.219,2961.569,2693.770,2986.377,1784.390,1869.890,1414.808,2299.731,1600.280,1614.842,2200.024,1340.955,1649.025,1599.741,945.892,942.521,875.461,1155.369,718.234,455.892,1018.872,282.351,286.979,386.847,590.062,200.065,0.000,414.376,105.473,213.519,108.759,0.000,0.000,115.238,0.000,238.365,0.000,62.386,62.354,0.000,0.000,300,4,50,1,3.000,0.311,0.00,10.22,9628.28, 13.3,749.9,1.000,1.82,7.50,796.4,ON,61.712,80.485,61.938,63.780,2.029,7.015538e+003,,MASIN,,,,,Normal Scan,
170,19/3/2020,07:36:59,22.4,101.8,38.1,6.67969e-008,1.82958e-005,,0.000,0.000,0.000,243.015,279.995,1310.484,652.796,1258.463,1214.614,2344.709,1699.399,3281.107,2116.400,2403.272,4116.112,4453.296,2474.573,2330.277,3272.169,4107.754,3971.120,5045.756,4306.653,5693.011,5069.320,4541.284,5461.618,6103.553,5101.165,4643.510,6090.333,4769.187,5849.551,6284.400,6696.430,5959.689,7255.812,6221.805,6059.446,5898.819,5846.697,6085.920,5784.926,8384.302,6949.784,7222.721,6674.578,6750.430,7179.554,6874.458,7530.357,6424.751,6658.941,6468.310,6678.953,7141.274,6483.422,6532.965,7417.870,5607.280,4452.809,4812.626,4664.883,5925.035,6133.320,5285.197,4011.732,4918.429,3281.004,2960.628,3616.041,3590.381,3676.246,3209.972,2295.483,2390.166,2100.326,1362.112,1908.690,1309.590,2288.574,1861.149,1657.428,1525.683,1296.981,1480.361,830.437,758.573,342.259,777.912,351.131,624.221,362.448,460.487,186.220,378.725,288.922,97.991,299.208,101.545,0.000,104.708,0.000,0.000,0.000,0.000,114.744,0.000,0.000,0.000,0.000,125.976,300,4,50,1,3.000,0.323,0.00,10.22,9629.27, 13.3,749.9,1.000,1.82,7.47,780.1,ON,68.734,88.025,68.862,63.780,2.008,5.804668e+003,,MASIN,,,,,Normal Scan,
171,19/3/2020,07:42:59,22.4,101.8,38.0,6.67969e-008,1.82958e-005,,0.000,266.437,512.920,493.691,2141.331,2751.860,2873.370,4047.948,3290.025,3374.029,4603.162,4628.980,3941.225,5194.932,6212.135,5815.935,5714.517,7128.308,9594.503,8920.580,8490.880,9590.886,7486.721,8559.201,7070.142,7772.638,7806.321,7332.106,9907.617,10201.333,5371.534,5854.047,8912.702,6819.965,4898.360,7398.910,8113.424,7447.665,7004.663,5990.706,7885.537,8678.977,6457.523,7074.208,7546.520,7276.033,8744.541,9007.324,7780.323,8199.012,5957.200,7388.401,6286.601,5588.494,6952.489,6192.253,6277.240,5638.779,5835.966,5605.857,4975.192,5317.230,5024.880,5387.988,3494.207,4512.468,4002.182,3570.702,3808.018,4107.548,3167.007,2958.203,2970.460,2246.976,2582.493,1719.605,1904.822,2229.112,2016.338,1564.969,2131.932,1035.894,1535.305,1549.723,823.390,501.232,1096.593,684.908,521.481,1141.363,445.832,271.740,92.040,280.647,189.156,0.000,293.476,0.000,202.616,103.146,313.212,319.076,0.000,0.000,0.000,114.204,0.000,0.000,0.000,123.317,125.131,127.961,300,4,50,1,3.000,0.318,0.00,10.23,9626.30, 13.3,749.9,1.000,1.82,7.48,786.8,ON,54.322,75.018,56.832,38.542,2.060,7.117074e+003,,MASIN,,,,,Normal Scan,
172,19/3/2020,07:48:59,22.5,101.8,37.9,6.68257e-008,1.83006e-005,,0.000,265.614,767.001,492.165,1562.732,3294.135,1983.621,1061.957,1844.919,2176.447,2676.878,2768.788,2500.300,3625.193,4853.895,3060.007,4385.197,5751.455,2981.859,4303.038,4440.412,3762.843,4463.459,5094.083,5193.476,5082.723,5059.816,4481.146,3582.438,6519.455,5365.423,4918.118,4556.440,6919.722,5782.139,6171.594,6365.263,5758.147,5698.950,5086.620,4656.100,5536.257,6134.197,5938.831,5832.944,5436.504,6134.563,5729.447,6621.665,4817.268,6571.289,6048.203,6894.693,7091.335,5358.052,4437.832,4529.126,5862.914,4349.169,3939.400,4230.414,4060.182,3795.800,3681.302,3940.850,3902.187,3627.095,3714.780,3058.601,2559.307,2643.221,2150.456,2356.568,2464.046,1799.589,2057.936,1959.082,1839.093,1314.290,1092.103,1180.731,1747.631,1208.334,1219.686,1313.380,819.533,686.138,682.801,606.515,350.104,533.346,541.810,275.267,93.260,94.286,95.877,97.523,0.000,100.995,205.654,208.163,0.000,0.000,110.158,0.000,0.000,232.385,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9629.37, 13.3,749.9,1.000,1.82,7.48,785.5,ON,61.437,80.851,61.941,91.398,2.059,5.237933e+003,,MASIN,,,,,Normal Scan,
173,19/3/2020,07:54:59,22.5,101.8,37.8,6.68257e-008,1.83006e-005,,0.000,0.000,0.000,0.000,237.938,687.995,1326.239,1491.426,1028.186,1190.915,1534.466,1110.999,1970.732,1731.733,3022.239,2261.870,2398.901,3934.043,4871.269,3884.947,3897.584,3776.700,2895.220,3577.128,3597.285,3705.717,4423.555,4364.872,5967.339,5484.844,6636.825,6934.929,8222.300,6164.886,5898.692,6726.653,6772.813,7837.594,7878.878,7888.387,7954.648,7156.872,7784.205,8862.843,7978.760,8724.982,8105.303,9331.395,7614.242,7677.438,7108.613,7579.752,5418.950,7638.229,6021.323,6388.306,6560.076,5105.138,4851.675,4244.547,4890.960,6266.436,5051.967,4692.053,4774.199,4930.626,5078.275,3939.957,4331.672,3667.629,3388.109,3564.880,2732.926,3207.440,2194.835,2427.979,2057.326,2353.991,1502.801,1924.758,1848.050,1688.577,2004.896,1293.050,1643.206,1519.850,929.953,768.508,608.427,1081.583,774.152,634.094,460.225,467.770,189.166,288.537,489.153,199.082,0.000,309.454,208.819,0.000,108.395,110.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.22,9629.13, 13.3,749.9,1.000,1.82,7.48,786.9,ON,68.445,89.222,70.561,73.653,1.963,5.906995e+003,,MASIN,,,,,Normal Scan,
174,19/3/2020,08:00:59,22.6,101.9,37.7,6.67888e-008,1.83054e-005,,278.526,0.000,774.250,496.816,478.863,1846.171,2001.848,2358.384,3103.944,2396.743,4053.263,2422.277,3245.069,4879.281,2703.334,3414.056,5375.213,4154.016,4978.924,3886.476,5220.368,5612.153,5168.246,3342.436,4618.428,6352.347,6101.871,5736.570,5381.630,5132.973,5058.048,6592.998,6039.613,7121.584,5664.704,4448.092,6846.207,6172.835,7798.014,5927.789,8177.470,7480.112,7679.190,8627.802,7386.236,8413.236,8364.593,5758.937,8061.763,7693.714,6469.886,5376.748,6441.809,5032.026,5934.242,5082.006,6360.902,5052.721,3738.515,4452.270,5093.330,4458.283,4836.872,4689.356,3704.180,3401.044,3954.283,3088.133,3601.642,2442.064,3124.443,3554.880,2296.417,1829.411,2346.423,2279.138,1468.255,1392.339,1248.673,1023.669,715.131,1523.582,1707.646,984.968,828.602,1008.808,339.546,861.554,524.782,530.117,358.923,364.614,277.868,282.424,285.530,387.130,98.445,100.166,509.747,103.799,0.000,0.000,0.000,111.199,0.000,0.000,0.000,239.509,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.23,9632.76, 13.3,749.9,1.000,1.82,7.48,789.7,ON,61.169,79.191,61.390,63.780,2.017,5.792898e+003,,MASIN,,,,,Normal Scan,
175,19/3/2020,08:06:59,22.6,101.8,37.6,6.68544e-008,1.83054e-005,,0.000,265.627,0.000,246.095,1423.214,1828.981,1101.783,1486.816,1435.011,1582.952,1916.166,2026.681,2679.066,2071.636,1841.215,3382.302,2662.560,5125.126,4173.012,5309.885,4301.873,5510.091,3019.537,4457.551,5193.751,6656.276,6119.242,7328.729,6622.399,5139.795,7356.542,6675.430,8804.880,6855.393,7082.525,6322.660,6405.757,8281.515,8901.786,8382.498,8915.646,10212.125,8946.260,9148.794,10096.936,8313.869,9400.802,8984.328,9604.813,9230.889,7589.088,7174.711,6446.257,8368.773,6864.934,6165.340,6433.281,5440.132,6089.725,5325.737,4522.396,3993.931,4283.595,3807.863,3740.690,3845.735,3627.282,3860.666,2767.437,3774.752,2965.038,3022.934,1924.936,2165.499,2024.636,2117.900,1367.317,1839.199,1932.899,1716.261,2257.953,1137.352,966.712,1301.068,632.894,773.731,504.579,682.837,953.155,437.653,444.479,541.830,458.803,279.795,377.163,95.882,292.585,198.467,202.001,102.833,0.000,318.107,0.000,0.000,0.000,227.714,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9631.70, 13.3,749.9,1.000,1.82,7.48,785.6,ON,63.295,80.740,64.359,59.352,1.929,6.269021e+003,,MASIN,,,,,Normal Scan,
176,19/3/2020,08:12:59,22.6,101.8,37.5,6.68544e-008,1.83054e-005,,0.000,531.255,0.000,1230.476,237.202,914.491,1542.496,1062.011,1230.009,791.476,573.646,1845.941,3929.317,3107.471,2678.147,2576.983,2505.938,3048.419,4414.741,3442.574,5422.598,4155.941,4988.864,5985.909,3777.168,5259.087,4471.723,7786.727,6285.628,8748.663,7442.764,8391.733,6230.076,6083.875,9212.847,5747.854,7669.375,9615.563,7327.777,9013.755,8953.210,8399.358,8268.186,8604.239,7900.713,6683.734,7786.399,8781.107,6198.581,6831.973,7394.698,6337.988,7138.697,6249.129,7004.065,6621.033,6312.483,5420.400,5712.844,5256.008,5049.244,6281.788,4378.103,4168.685,3017.938,3026.567,3210.008,3497.067,3567.926,2047.525,2716.789,2285.645,1998.986,2139.710,2578.776,1812.009,1971.860,1496.120,1509.081,2106.311,1023.363,1668.291,1127.847,1219.768,738.810,749.565,1009.167,1109.606,693.197,175.061,444.479,180.610,183.521,373.069,377.163,190.908,195.927,198.467,0.000,0.000,104.087,212.071,0.000,0.000,112.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9630.96, 13.3,749.9,1.000,1.82,7.48,785.6,ON,61.620,80.177,64.039,51.397,1.924,5.970044e+003,,MASIN,,,,,Normal Scan,
177,19/3/2020,08:18:59,22.7,101.8,37.5,6.68832e-008,1.83102e-005,,0.000,531.282,0.000,246.108,1423.287,1829.075,1101.840,2761.392,1845.109,1231.022,1296.301,2769.055,3215.020,2071.742,2678.302,3382.444,4072.407,4877.734,2943.308,4733.827,3608.199,3763.198,5382.921,5221.994,2967.992,5342.369,6102.919,4924.258,5163.481,5796.312,6077.480,5860.517,5515.419,6538.301,5140.503,6993.579,6971.284,6671.255,5291.808,6573.136,6501.650,6728.055,8422.168,8678.065,6689.347,5950.435,6737.241,5702.708,6306.929,6638.807,7115.243,5989.179,6926.932,7061.100,6600.251,5480.132,5028.579,4509.155,5240.607,4793.789,4051.057,4502.449,4041.345,3581.706,3619.090,4146.037,3469.120,2879.093,2815.715,2778.918,3744.993,1548.406,2369.303,1269.505,2549.690,1588.505,1899.165,1686.010,1701.052,1794.376,1574.485,873.913,1289.027,813.211,1231.402,999.474,756.910,1109.673,259.963,350.141,711.213,812.798,458.828,279.810,188.591,191.774,195.067,198.478,303.017,0.000,208.185,212.083,216.131,110.170,112.359,113.863,0.000,118.646,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9632.80, 13.3,749.9,1.000,1.82,7.48,785.7,ON,62.734,82.876,64.073,63.780,2.016,5.464708e+003,,MASIN,,,,,Normal Scan,
178,19/3/2020,08:24:59,22.7,101.9,37.4,6.68176e-008,1.83102e-005,,0.000,0.000,0.000,738.237,474.373,1600.253,220.342,1274.329,1434.916,1384.991,1720.825,2399.565,1785.902,2589.373,1673.721,2254.697,3915.301,4267.476,2648.651,3298.972,2775.214,2553.275,4988.500,4839.360,5069.724,5566.659,5177.457,4580.106,5724.031,5358.162,5226.964,4601.122,5004.158,5584.831,7056.129,5747.436,6749.976,6609.718,6600.773,6775.869,6876.124,7525.748,7648.251,5192.106,6976.532,6356.895,6457.356,7354.951,6114.815,5993.196,6797.771,6586.859,5218.769,5100.300,5293.667,5964.776,5249.779,4637.320,4543.242,4814.721,3500.975,4284.101,4864.094,3919.563,3338.211,2829.672,3176.889,2616.381,2787.938,3071.076,2790.038,1695.673,1850.780,1866.683,2699.350,1739.593,1215.317,1072.779,1159.673,1794.144,708.428,1127.411,1030.481,814.323,738.759,1499.027,1095.174,510.063,1039.733,700.197,266.669,270.897,550.527,186.517,94.284,383.501,292.565,99.227,100.994,102.826,0.000,106.028,216.105,0.000,112.345,0.000,348.572,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.23,9634.34, 13.3,749.9,1.000,1.82,7.48,785.8,ON,62.874,83.111,65.174,61.527,1.971,5.088159e+003,,MASIN,,,,,Normal Scan,
179,19/3/2020,08:30:59,22.7,101.9,37.4,6.68176e-008,1.83102e-005,,0.000,799.342,256.469,246.855,475.869,1375.992,1105.183,1065.289,1233.805,1190.878,1726.250,2036.802,3403.911,4156.075,2454.605,4746.685,4556.046,3822.245,3985.516,3453.212,6959.982,4994.914,5596.261,6573.090,5829.982,4855.839,4249.444,4479.693,5066.522,5265.365,7497.448,6287.069,7478.674,6802.915,5898.615,7548.150,6845.960,7156.634,6524.521,6719.596,8478.271,6099.871,8008.529,6220.069,7310.162,6704.014,8329.992,7353.889,6563.305,5562.137,5331.329,4823.372,5029.772,4833.436,5744.169,5160.242,4450.416,5464.149,4649.676,4372.290,3285.128,4815.625,4150.368,4441.655,3494.345,3056.936,4196.200,2783.003,3068.955,1851.159,2798.837,1405.190,2302.213,2172.183,1748.151,1650.902,1676.316,742.182,1827.297,1469.829,1302.249,1332.702,952.237,652.540,576.404,918.960,759.203,342.467,695.335,790.204,445.858,452.918,184.087,280.658,189.163,384.710,489.146,298.619,101.312,0.000,104.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.692,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.23,9634.34, 13.3,749.9,1.000,1.82,7.48,787.1,ON,58.850,78.264,61.234,57.255,1.975,5.461268e+003,,MASIN,,,,,Normal Scan,
180,19/3/2020,08:36:59,22.8,101.9,37.3,6.68463e-008,1.83149e-005,,0.000,0.000,0.000,1481.229,1189.733,1376.040,1326.288,3196.031,2467.758,2263.742,2799.579,4073.832,4299.917,3809.933,3861.926,4200.727,5027.657,7492.047,4428.622,5324.012,6125.072,4438.163,6858.683,8815.419,6657.640,7324.273,7909.121,7501.173,6158.820,7240.277,6630.986,7024.406,7487.810,8490.157,6600.966,7976.153,7937.768,7714.733,7186.032,8683.953,7321.578,8001.371,7349.047,7500.891,7205.756,8649.706,8745.363,6670.830,7151.823,7175.613,7835.944,6508.106,5560.342,7487.489,6056.032,6822.078,5151.303,5390.556,5734.043,4683.811,5173.805,4901.791,3932.879,3753.691,4483.336,4273.322,3940.616,2996.750,2776.122,2567.430,2136.068,3254.334,2079.503,1423.224,1730.088,1745.178,1982.734,1228.430,1551.165,1173.855,1373.534,1004.594,969.745,978.863,803.090,521.951,759.244,513.728,695.372,263.416,178.349,271.765,276.146,561.346,283.760,288.548,97.834,199.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,342.643,0.000,119.012,120.698,0.000,125.142,0.000,300,4,50,1,3.000,0.318,0.00,10.23,9636.43, 13.3,749.9,1.000,1.82,7.48,787.2,ON,56.451,74.635,58.360,31.059,1.975,6.378665e+003,,MASIN,,,,,Normal Scan,
181,19/3/2020,08:42:59,22.8,101.9,37.3,6.68463e-008,1.83149e-005,,1107.194,2131.687,4873.192,5677.976,5948.714,8944.375,13420.053,14124.606,19546.846,19324.315,19706.803,23996.382,21935.458,21694.305,19662.519,18980.417,19512.874,18891.603,14978.211,13207.821,11414.944,9561.183,6990.431,7750.431,5251.661,6120.780,4908.666,5858.408,5967.601,4607.456,5661.316,7241.338,6155.872,6703.282,5505.635,6726.909,6992.830,7064.038,7610.800,9340.138,8291.053,8766.335,8188.030,9327.483,8489.042,7947.959,8431.728,9118.723,7221.102,7139.073,6775.640,5701.266,7069.977,6577.217,6103.442,5324.728,6252.302,4926.286,6183.541,6473.033,3763.722,4224.995,3495.892,3495.196,3203.309,3712.178,3056.483,2630.538,2118.620,2420.728,3083.695,2014.035,1701.026,2001.764,1759.232,2040.246,1676.398,1614.328,1396.061,1408.626,868.632,1035.990,646.497,652.575,905.813,501.278,168.721,342.486,695.380,702.441,178.349,271.765,92.049,467.788,0.000,288.548,195.669,199.090,101.317,206.310,104.413,0.000,0.000,0.000,112.705,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.23,9636.43, 13.3,749.9,1.000,1.82,7.48,787.2,ON,30.333,53.738,39.281,20.169,2.095,9.827530e+003,,MASIN,,,,,Normal Scan,
