Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\2800720.2.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3775 Low Flow,Detector S/N,3775141101, 
Detector Sample Flow (L/min),0.30,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
128,29/7/2020,01:06:12,25.6,101.0,33.7,6.82538e-008,1.84484e-005,,43.477,0.000,39.923,0.000,221.780,285.018,34.338,397.196,603.281,466.087,685.350,1179.419,1586.463,1129.933,1591.144,2359.269,2306.614,3214.233,3764.034,3619.805,4313.757,5587.643,6663.376,6862.101,7802.566,8222.019,8918.833,10459.681,11178.927,11231.407,12669.079,12838.601,13121.234,13102.200,12063.752,11843.672,10720.386,9126.170,8188.991,7721.602,6236.345,4966.682,4541.519,3470.382,3003.325,3214.628,3039.042,2279.614,2907.460,2580.222,2473.105,2448.686,2310.918,2235.487,2158.149,2499.928,2304.905,2438.673,2164.347,2169.222,2003.106,2074.465,1683.040,1504.713,1351.161,1318.913,1357.348,1179.372,721.049,757.596,655.609,743.592,534.660,554.707,537.609,447.958,485.382,394.127,337.393,263.081,409.301,309.523,138.106,139.403,191.901,129.800,131.064,26.604,54.016,40.924,0.000,0.000,0.000,14.535,0.000,14.943,0.000,0.000,31.480,0.000,32.442,0.000,33.680,17.169,35.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9667.05, 13.3,749.9,1.000,2.79,7.43,758.0,ON,44.300,55.529,48.273,42.935,1.627,4.629075e+003,,MASIN,,,,,Normal Scan,
129,29/7/2020,01:12:12,25.6,101.0,33.7,6.82538e-008,1.84484e-005,,0.000,41.643,79.845,38.349,110.890,213.759,377.723,463.385,702.817,925.059,773.621,1102.399,852.409,1198.702,2255.930,2009.128,1964.721,3214.269,3649.289,3888.135,4440.025,5110.974,5938.021,6500.187,7363.717,8365.197,9483.496,9423.991,10712.703,11395.953,12489.356,12088.850,13412.050,12937.184,11940.359,11252.910,10304.137,9192.705,8837.882,6936.235,6176.678,4922.053,4682.679,3520.927,3448.042,2697.321,2469.622,2588.565,2683.326,2369.796,2186.629,2380.357,2256.739,2668.812,2442.690,2359.926,2145.132,2112.895,2191.583,2055.484,1957.815,2116.520,1581.213,1575.617,1664.496,1344.086,1212.444,920.020,1086.586,887.459,889.330,634.343,606.409,647.197,521.978,346.459,414.355,370.241,346.274,282.830,282.183,198.095,288.775,253.466,191.904,129.800,91.744,26.604,67.520,27.283,41.562,42.221,14.300,29.070,29.389,0.000,15.199,0.000,15.740,34.099,30.370,0.000,16.840,0.000,0.000,0.000,0.000,18.489,0.000,0.000,0.000,19.881,300,6,50,1,3.000,0.342,0.00,10.10,9667.30, 13.3,749.9,1.000,2.79,7.43,758.0,ON,44.368,55.929,48.422,42.935,1.638,4.556523e+003,,MASIN,,,,,Normal Scan,
130,29/7/2020,01:18:12,25.6,101.0,33.8,6.82538e-008,1.84484e-005,,0.000,0.000,79.612,38.237,73.711,284.178,376.619,528.040,891.874,584.139,683.353,774.401,1276.572,1361.283,2061.245,1699.337,2144.012,2368.351,3083.504,3983.195,4333.213,5064.509,6030.077,6281.888,7374.319,7392.475,8729.556,10056.475,9852.046,11420.847,11492.494,12525.947,12447.709,13212.610,12407.342,11536.201,10828.372,9669.798,8603.644,7441.835,7017.341,5739.112,4703.013,4435.235,3236.366,3101.357,2894.837,2639.248,2650.230,2432.922,2494.872,2231.633,2417.069,2968.886,2452.950,2653.211,2173.959,2402.741,2003.786,2211.088,2140.386,1869.170,1906.106,1747.882,1576.546,1341.749,1205.155,1064.041,1063.834,996.230,831.178,767.484,688.086,449.013,489.402,575.961,271.493,238.163,432.523,206.081,330.289,283.937,225.329,265.359,127.559,129.418,52.271,26.526,53.858,81.609,27.627,28.065,14.259,43.477,0.000,59.595,15.155,30.839,0.000,0.000,0.000,0.000,0.000,0.000,17.458,0.000,18.055,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9667.30, 13.3,749.9,1.000,2.79,7.42,756.8,ON,45.113,56.523,49.100,44.508,1.634,4.586626e+003,,MASIN,,,,,Normal Scan,
131,29/7/2020,01:24:12,25.6,101.0,33.8,6.82538e-008,1.84484e-005,,0.000,83.042,79.612,76.474,184.277,142.089,376.618,396.025,382.234,707.123,861.602,1003.867,1203.287,1009.659,1872.605,1726.810,2506.672,2717.090,3086.360,3991.582,4813.719,5033.140,5248.900,6399.894,7438.183,7630.922,9538.283,10165.260,10449.435,11076.688,11934.740,12547.393,12352.454,12281.961,11199.759,10996.771,10952.071,9374.249,7936.656,6913.249,6159.165,5112.508,4294.058,3733.178,3177.003,2966.075,2638.300,2755.388,2507.564,2169.333,2489.798,2332.655,2312.619,2155.338,2301.885,2157.107,1954.960,2345.954,2277.077,2041.275,1836.333,1522.316,1585.089,1499.633,1599.128,1217.353,1161.312,1102.445,1098.000,924.375,598.156,819.144,589.642,487.362,491.287,468.268,365.926,333.431,348.420,315.181,293.582,222.205,187.780,176.903,191.344,90.592,169.882,53.053,40.394,54.406,55.254,28.065,14.259,86.954,0.000,0.000,15.155,15.420,0.000,31.957,16.174,16.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9667.05, 13.3,749.9,1.000,2.79,7.42,756.8,ON,44.414,55.807,48.435,41.418,1.632,4.448354e+003,,MASIN,,,,,Normal Scan,
132,29/7/2020,01:30:12,25.5,101.0,33.9,6.82248e-008,1.84436e-005,,0.000,0.000,0.000,230.083,184.808,213.748,240.356,364.069,924.528,710.953,715.119,1294.420,1391.560,1425.792,1643.238,2083.168,2611.518,2775.309,3031.832,3865.600,4455.380,4407.242,5965.754,6364.614,7421.722,7792.526,8925.368,9215.147,10361.072,11477.812,12518.702,12597.154,12542.889,11943.436,11614.620,10681.678,10702.509,8912.816,8450.163,7156.915,6077.233,5028.713,4401.206,3861.741,3357.830,2819.467,2709.161,2229.904,2609.879,2224.547,2333.081,2480.648,2138.620,2329.247,2186.333,2061.506,2633.557,2301.174,2184.608,2178.122,1777.353,1755.412,1950.593,1512.699,1550.796,1329.741,961.470,1091.562,1005.180,763.848,782.909,764.772,663.214,518.114,584.350,412.568,295.953,298.565,240.981,303.930,294.425,235.226,276.202,164.745,243.064,77.874,91.739,93.109,94.523,40.922,27.706,28.146,14.300,14.534,0.000,0.000,30.397,15.464,0.000,0.000,0.000,16.524,33.677,0.000,17.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.25, 13.3,749.9,1.000,2.79,7.43,757.9,ON,44.408,55.809,48.399,41.418,1.637,4.464598e+003,,MASIN,,,,,Normal Scan,
133,29/7/2020,01:36:12,25.5,101.0,33.9,6.82248e-008,1.84436e-005,,0.000,41.641,119.762,112.568,224.154,106.874,446.381,397.166,798.612,801.664,1013.084,1121.821,1183.874,1357.517,1836.542,1897.160,2235.629,3026.010,2935.332,3263.603,4565.690,4919.595,5902.783,6015.383,7141.264,8428.768,9276.131,9635.862,9841.222,11422.851,11780.066,11193.509,11128.225,12200.897,11561.513,10820.956,10131.781,9094.272,7682.546,7367.630,5634.114,5310.782,4721.307,3609.734,3497.734,2965.175,2604.271,2566.135,2390.395,2659.108,2140.356,2562.329,2526.494,2222.624,2282.918,2388.949,1992.881,2216.148,2570.516,1955.218,1909.802,1944.647,1617.158,1693.849,1572.381,1128.966,1331.831,882.212,692.328,774.961,789.583,689.426,726.916,593.499,406.002,309.513,544.570,453.827,313.270,230.989,269.896,272.372,213.426,126.728,204.683,116.811,78.633,66.507,67.520,40.923,27.707,28.146,14.300,14.534,0.000,14.942,15.198,30.928,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.107,0.000,0.000,19.158,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,44.624,55.937,48.496,44.508,1.640,4.407715e+003,,MASIN,,,,,Normal Scan,
134,29/7/2020,01:42:12,25.5,101.0,33.9,6.82248e-008,1.84436e-005,,0.000,0.000,119.762,115.042,0.000,188.960,229.918,463.368,351.384,664.671,1205.067,834.164,1183.850,1465.142,1799.755,2208.667,2294.242,2250.868,2507.328,3707.199,4412.934,5014.519,5740.561,6446.017,6752.115,7821.856,9455.092,9486.917,10605.974,11112.660,12596.415,12031.303,11966.001,12262.934,11706.528,11723.879,11127.393,10114.263,8460.730,7325.813,6247.243,5626.260,4466.128,3585.404,3537.456,2877.383,2135.871,2517.583,2076.329,2445.684,2419.253,2564.034,2314.850,2211.897,2174.696,2248.461,2463.762,2163.557,2305.495,1657.021,1957.251,1868.638,1375.299,1618.841,1458.013,1119.532,1198.473,987.635,907.993,855.025,709.188,654.964,524.727,485.155,570.647,429.652,385.355,310.513,277.129,413.349,331.228,173.324,213.428,164.748,191.892,116.811,52.422,66.507,14.986,53.064,13.853,42.219,28.600,29.068,14.694,44.825,0.000,30.929,15.739,16.025,0.000,0.000,16.839,17.167,17.508,17.742,0.000,0.000,0.000,19.158,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,44.736,55.776,48.510,39.954,1.625,4.462528e+003,,MASIN,,,,,Normal Scan,
135,29/7/2020,01:48:12,25.5,101.0,34.0,6.82248e-008,1.84436e-005,,0.000,41.519,39.804,114.705,110.560,177.602,445.074,594.011,573.312,830.060,770.479,890.995,1165.491,1541.259,1782.494,1551.571,2360.914,2580.946,2720.093,3562.264,3774.907,3704.483,5654.255,6165.358,6556.214,7762.734,8624.238,9436.638,10784.430,11066.268,12407.810,11985.180,11727.579,12574.002,12135.678,11290.199,10644.094,10016.156,8901.930,7802.678,6566.848,5449.054,4481.871,3600.203,3405.672,2817.700,2752.765,2433.084,2649.761,2342.281,2286.945,2474.931,2022.065,2258.039,2080.023,2004.059,2511.928,2367.280,2112.057,1882.953,2100.386,1679.629,1665.683,1806.391,1390.236,1431.071,1341.982,1110.988,1081.873,1124.980,860.405,831.663,729.915,528.561,509.347,450.008,519.359,261.677,492.862,266.678,440.360,197.504,197.160,217.954,127.553,103.530,143.741,66.312,40.391,54.403,0.000,15.025,13.249,43.475,0.000,0.000,30.308,15.419,15.693,47.934,16.173,16.476,0.000,0.000,17.457,0.000,0.000,18.434,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.42,756.7,ON,45.147,56.854,49.208,44.508,1.641,4.459215e+003,,MASIN,,,,,Normal Scan,
136,29/7/2020,01:54:12,25.5,101.0,34.0,6.82248e-008,1.84436e-005,,0.000,0.000,119.758,115.042,221.769,498.759,319.682,519.287,638.883,678.317,774.691,891.701,890.591,1763.557,1654.816,1982.760,2391.869,2422.725,2868.900,3551.516,4204.770,4641.028,5258.207,5639.021,7092.357,7593.981,8833.837,9146.542,10589.012,10386.322,11796.613,11748.828,11949.016,12838.360,11650.921,11644.982,11163.027,9993.989,9099.422,8193.057,6285.657,5923.566,4778.447,4238.616,3631.332,2645.367,2552.509,2825.417,2511.610,2358.163,2620.063,2074.499,2650.782,2521.989,2367.593,2340.302,2245.582,2248.695,2334.995,2247.306,1924.129,2089.863,1605.809,1443.889,1403.763,1397.616,1213.455,1315.380,986.726,850.742,862.999,649.889,645.647,491.240,488.848,506.877,594.309,511.109,349.428,291.779,269.890,272.369,188.317,126.723,127.927,116.811,65.527,119.712,94.523,54.563,83.120,56.291,14.300,14.534,44.082,44.825,0.000,30.928,0.000,0.000,0.000,0.000,16.839,0.000,17.508,0.000,18.107,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.25, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.361,56.862,49.260,44.508,1.640,4.508919e+003,,MASIN,,,,,Normal Scan,
137,29/7/2020,02:00:12,25.5,101.0,34.0,6.82248e-008,1.84436e-005,,0.000,41.641,159.682,115.044,147.846,284.997,171.683,529.554,479.159,616.653,804.518,805.407,918.407,1440.749,1159.212,1832.127,2128.277,2679.270,2847.100,3572.716,3586.347,3794.638,5237.836,6234.506,6442.296,7816.574,9180.997,9610.904,9555.988,11144.075,11157.528,12094.328,12103.075,12250.809,11677.301,10955.378,10345.458,9996.343,8060.268,7654.666,6493.735,5290.235,4523.293,3858.397,3533.669,2995.618,2753.711,2468.085,2263.546,2163.401,2258.537,2238.020,2353.222,2556.140,2147.367,2347.195,2274.520,2319.433,2141.162,1817.753,1942.954,1974.389,1668.590,1500.439,1407.481,1119.729,1292.133,1182.378,925.720,752.454,754.958,597.495,692.292,581.862,397.328,488.600,304.864,367.804,371.700,390.875,196.282,272.365,263.645,227.061,128.978,64.895,39.316,53.205,27.007,0.000,13.853,28.146,14.300,14.534,0.000,59.767,15.198,15.464,0.000,16.025,0.000,0.000,16.839,34.334,0.000,17.742,0.000,36.975,0.000,19.158,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.116,56.523,49.122,44.508,1.629,4.354993e+003,,MASIN,,,,,Normal Scan,
138,29/7/2020,02:06:12,25.5,101.0,34.1,6.82248e-008,1.84436e-005,,43.475,0.000,119.762,115.042,221.769,284.997,171.685,529.558,732.871,556.784,893.892,978.002,1113.245,1413.848,1482.947,1520.670,1649.850,2570.986,2686.613,3285.527,4449.041,4764.988,5570.972,5905.321,7132.659,7295.380,7854.486,9681.780,10452.669,10591.214,11444.638,11640.016,12034.145,11787.928,10665.247,11244.421,10309.202,9895.261,7807.160,7492.745,6469.558,5233.076,4388.797,3599.297,3241.753,2772.737,2805.463,2340.596,2844.467,2090.375,2078.466,2166.621,2388.821,2293.076,2387.624,2260.775,2362.537,2197.978,1939.987,1882.443,1911.828,1739.947,2048.220,1608.458,1325.978,1655.715,1088.341,1033.047,987.449,843.338,846.800,735.391,547.815,518.097,619.361,459.720,319.625,310.504,289.177,279.623,318.960,272.368,200.871,101.381,127.927,135.835,85.635,93.115,0.000,54.562,0.000,70.364,14.300,14.534,0.000,0.000,15.198,15.464,0.000,0.000,16.220,16.524,16.839,0.000,0.000,0.000,0.000,18.488,0.000,19.158,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,44.981,56.465,49.012,42.935,1.635,4.326741e+003,,MASIN,,,,,Normal Scan,
139,29/7/2020,02:12:12,25.5,101.0,34.1,6.82248e-008,1.84436e-005,,0.000,41.641,79.841,0.000,110.885,142.498,274.693,330.971,511.105,863.312,715.104,978.000,1335.883,887.735,1330.229,1781.944,2221.017,2705.917,2456.718,3373.785,4087.736,4691.459,4971.803,5857.444,6231.696,7082.578,7965.750,9433.461,9416.315,10514.972,12105.716,12631.696,11231.883,11451.524,11562.601,11820.532,11212.653,9311.670,8498.860,7045.267,6256.095,5126.570,4737.088,3900.072,3137.726,2914.307,2264.663,2440.828,2222.478,2315.865,2103.812,2305.027,2237.833,2343.476,2457.272,2326.927,2272.612,2361.183,2789.427,2194.002,2207.380,1840.844,1979.320,1709.204,1553.294,1500.355,1198.468,1038.013,903.727,785.921,846.514,516.248,577.723,512.042,487.816,427.393,416.735,475.283,385.576,316.095,217.060,239.022,188.315,215.432,166.308,103.837,78.633,53.205,54.013,136.404,27.706,28.146,57.197,58.137,14.694,29.883,15.198,0.000,15.739,0.000,0.000,0.000,0.000,17.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.448,57.179,49.580,41.418,1.638,4.333878e+003,,MASIN,,,,,Normal Scan,
140,29/7/2020,02:18:12,25.5,101.0,34.1,6.82248e-008,1.84436e-005,,43.475,0.000,119.762,76.694,184.808,178.123,240.356,330.971,255.557,709.155,923.700,805.419,1239.520,1372.492,1117.761,1621.115,1723.091,2448.549,2370.392,2703.584,3972.848,4359.476,5107.849,5362.132,6200.442,8194.032,8592.700,9289.694,9557.265,10225.314,10783.999,11120.425,12968.116,11630.452,11485.948,11828.010,11010.506,9508.569,8886.031,7838.140,6281.260,5515.677,4978.848,4264.774,3541.913,2772.420,2867.262,2604.278,2447.839,2406.805,2487.999,2244.156,2541.245,2560.558,2826.201,2506.476,2491.267,2326.399,2584.417,2611.271,2409.094,2619.587,1906.197,1783.302,1547.103,1658.672,1492.435,1169.296,1184.662,1135.397,846.806,746.083,669.539,630.878,617.400,406.084,704.987,406.045,373.524,303.937,380.304,297.125,313.869,240.778,153.512,129.794,117.949,39.904,40.510,40.922,110.826,71.569,55.974,43.602,44.082,29.883,45.595,0.000,0.000,16.025,48.659,0.000,16.839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,46.222,59.120,50.881,42.935,1.660,4.439005e+003,,MASIN,,,,,Normal Scan,
141,29/7/2020,02:24:12,25.5,101.0,34.2,6.82248e-008,1.84436e-005,,43.475,0.000,79.841,191.736,265.301,278.664,446.383,628.846,543.047,1017.489,744.904,862.928,1170.968,1396.877,1591.081,2085.510,2145.476,2349.583,2868.293,3195.713,3714.025,4069.314,4552.110,5697.869,6927.797,7241.666,8014.147,8989.218,9963.128,10186.111,11024.742,10902.817,11984.472,11722.655,11945.606,10491.997,10920.882,10597.270,7860.087,7752.537,6754.456,5503.459,4317.508,3714.258,3352.129,2837.859,2609.812,2170.272,2306.173,1938.539,2389.280,2334.508,2163.739,1932.770,1846.436,2529.825,2309.442,2273.834,2245.878,2272.608,2160.935,1899.360,2000.980,1682.378,1826.228,1357.030,1337.369,1347.696,862.593,1060.183,846.519,815.021,594.772,600.544,571.641,306.483,568.233,346.336,409.671,340.405,220.820,185.702,213.425,202.760,179.097,12.979,78.633,66.509,13.503,40.922,55.413,28.146,14.300,43.603,44.084,14.942,30.397,0.000,0.000,16.025,48.661,0.000,0.000,17.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9665.49, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.527,57.287,49.501,42.935,1.651,4.323888e+003,,MASIN,,,,,Normal Scan,
142,29/7/2020,02:30:12,25.4,101.0,34.2,6.81958e-008,1.84389e-005,,0.000,83.277,0.000,153.381,73.919,178.114,171.674,430.248,447.201,585.802,893.837,1092.999,834.881,1049.139,1617.078,2007.774,2294.124,2232.541,2591.164,3066.821,3231.966,4475.851,5296.650,5387.176,6751.441,7416.256,7811.502,9329.270,9121.028,10139.972,10661.454,12303.483,12297.311,12022.834,11604.389,10370.316,10874.705,10097.031,8936.840,7499.281,5953.600,5586.432,4876.153,3711.513,3048.199,2746.407,2624.739,2413.153,2168.912,2198.032,2300.387,2196.598,2554.403,2408.265,2283.317,2396.302,2424.592,2252.975,2183.879,2061.167,1994.397,2088.682,1695.132,1477.686,1694.045,1690.508,1163.481,1040.832,1014.607,801.873,842.577,700.876,607.108,516.418,537.542,495.069,429.993,342.442,457.840,267.448,404.812,272.351,238.524,114.046,140.715,233.610,117.943,93.104,54.010,40.919,41.132,28.577,14.299,29.067,14.693,0.000,0.000,30.926,0.000,0.000,0.000,16.523,16.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9663.69, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.572,57.486,49.810,41.418,1.641,4.305975e+003,,MASIN,,,,,Normal Scan,
143,29/7/2020,02:36:12,25.4,101.0,34.2,6.81958e-008,1.84389e-005,,0.000,83.277,39.919,76.691,221.765,261.585,331.567,628.821,702.736,894.109,804.460,1351.879,1224.499,1443.021,1887.210,1565.669,2284.715,2804.886,3051.523,3460.920,4000.545,4649.464,5268.891,5568.126,6618.823,7388.036,7836.538,8733.622,9611.162,10562.829,10481.871,10512.202,11910.153,12133.074,11950.768,11952.322,10734.914,10191.798,8825.124,7269.967,6647.119,5888.679,4641.160,4038.773,3473.741,3317.801,2625.211,1998.247,1985.997,1949.586,2314.125,2436.918,2275.258,2296.744,2450.325,2530.052,2380.714,2356.610,2184.209,1879.572,2332.253,1964.139,1932.750,1910.685,1261.181,1385.176,1164.468,1203.300,896.596,836.071,1021.015,659.567,669.181,549.507,499.891,518.641,509.017,513.516,397.108,339.059,291.195,250.170,153.210,177.404,255.844,116.805,39.314,53.203,40.508,27.280,41.558,0.000,14.299,0.000,44.079,14.941,30.395,15.463,31.477,16.024,16.219,16.523,16.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9663.69, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.631,57.127,49.364,44.508,1.651,4.394003e+003,,MASIN,,,,,Normal Scan,
144,29/7/2020,02:42:12,25.4,101.0,34.2,6.81958e-008,1.84389e-005,,0.000,41.638,0.000,115.036,221.762,320.605,549.372,529.534,511.081,739.952,867.075,1003.763,1158.220,1507.066,1574.214,2183.437,1579.145,2500.870,2732.608,3393.828,3672.519,3989.935,5291.976,5677.821,6185.259,7001.364,8471.843,8857.889,9903.073,11420.865,10862.520,12080.275,12429.597,10932.159,12177.247,11944.437,11303.685,9803.300,9371.383,7955.437,7340.487,5950.555,4770.177,3863.601,3346.417,2985.030,2669.650,2418.489,2164.838,2234.079,2112.250,1782.643,2217.397,2309.198,2488.315,2285.080,2110.252,1911.269,2122.351,2168.610,2127.575,2081.382,1702.462,1537.335,1464.758,1541.671,1284.523,1005.111,1191.675,1139.607,778.091,723.866,669.169,430.550,490.794,400.771,524.697,366.325,360.962,314.738,207.848,200.629,175.754,164.761,217.438,77.871,144.151,93.104,0.000,27.280,55.410,0.000,57.196,0.000,0.000,0.000,30.396,0.000,0.000,0.000,32.439,0.000,16.838,0.000,17.507,0.000,18.106,18.487,18.749,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9663.69, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.678,56.888,49.362,42.935,1.636,4.403477e+003,,MASIN,,,,,Normal Scan,
145,29/7/2020,02:48:12,25.4,101.0,34.2,6.81958e-008,1.84389e-005,,0.000,83.277,39.919,191.726,184.798,356.228,377.685,562.628,894.415,986.609,1343.805,1390.271,1796.787,1927.237,2069.948,1907.204,3116.724,2548.336,3554.320,3851.492,4830.131,4509.891,5483.309,5306.747,6150.242,7803.119,7981.487,8510.362,9576.687,9873.274,11022.209,11685.920,11672.319,11717.690,11920.501,11250.308,10364.369,10678.152,9462.021,8083.774,6770.561,5732.410,4976.518,3819.773,3356.948,3032.802,2597.158,2505.375,2128.018,2309.363,2034.146,2270.237,2366.904,2011.356,2118.444,1893.287,2406.683,2488.874,2125.046,2235.136,1902.506,1847.806,1951.351,1542.508,1617.958,1559.540,990.138,1085.263,957.819,934.479,743.774,644.310,575.990,537.862,499.887,436.127,473.503,501.567,349.403,303.918,355.756,297.109,188.306,139.388,76.752,90.848,78.629,66.503,67.513,27.280,0.000,28.144,42.897,29.067,14.693,14.941,30.395,0.000,0.000,32.048,16.219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.314,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9663.69, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.236,56.114,48.492,46.138,1.651,4.458367e+003,,MASIN,,,,,Normal Scan,
146,29/7/2020,02:54:12,25.4,101.0,34.2,6.81958e-008,1.84389e-005,,0.000,0.000,160.144,269.206,296.550,428.738,516.537,1128.574,929.061,1113.192,1290.922,1205.840,1646.819,1672.708,1925.185,2074.098,2202.940,2763.212,3058.817,3048.858,4399.308,4894.678,4921.708,5236.377,5841.616,6975.211,8000.797,9205.018,10075.748,10256.187,10847.063,11439.270,12120.786,12797.739,12030.360,11785.601,11209.475,10445.007,8922.686,8606.153,7484.450,6235.883,5278.261,4456.702,3307.056,2664.557,2577.299,2391.115,2439.473,2291.711,2454.723,2432.254,2303.689,2270.301,2222.586,2389.817,2450.342,2506.197,2477.927,2434.854,2198.534,1973.486,1535.528,1730.674,1706.753,1354.797,1196.577,967.862,944.749,722.513,651.655,599.225,620.827,389.189,515.665,484.690,463.023,335.352,302.097,317.008,280.730,387.177,226.629,114.383,166.791,182.231,78.860,133.397,67.712,41.040,41.680,70.567,28.683,43.728,0.000,14.985,0.000,15.509,0.000,34.927,13.448,0.000,0.000,0.000,0.000,0.000,0.000,18.541,0.000,0.000,0.000,19.937,300,6,50,1,3.000,0.341,0.00,10.10,9663.69, 13.3,749.9,1.000,2.79,7.43,759.1,ON,45.621,56.570,48.926,44.508,1.650,4.528165e+003,,MASIN,,,,,Normal Scan,
147,29/7/2020,03:00:12,25.4,101.0,34.3,6.81958e-008,1.84389e-005,,43.473,41.638,79.837,306.762,147.839,249.360,549.358,893.584,574.970,986.606,1191.853,1236.828,1558.499,1594.805,2000.889,2087.846,2509.079,2493.856,2984.898,3932.652,3911.842,4279.513,5543.026,5507.467,6345.434,7230.159,8733.105,9037.062,9613.561,9949.842,11064.648,11852.340,12208.665,11860.037,12141.358,12712.394,11497.654,10147.336,9655.782,8290.912,7658.444,6089.975,5410.501,4029.124,3737.884,3264.139,2980.312,2491.643,2458.325,2262.916,2452.103,2383.237,2269.811,2264.974,2332.694,2592.488,2061.735,2496.334,2333.298,2375.375,2091.662,1825.254,1674.865,1848.770,1439.461,1553.966,1498.921,1444.054,847.136,814.992,1002.775,735.340,669.178,598.642,449.083,366.875,449.828,573.236,265.060,425.498,343.478,272.352,213.414,152.062,191.880,103.828,157.258,79.804,67.513,54.559,69.263,0.000,57.196,14.533,44.079,29.882,30.395,61.853,15.738,32.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.314,19.439,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9663.93, 13.3,749.9,1.000,2.79,7.43,757.9,ON,45.898,57.301,49.378,47.829,1.656,4.587743e+003,,MASIN,,,,,Normal Scan,
