Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\050520.14.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
2849,16/5/2020,07:56:45,21.5,101.4,36.0,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,2.000,5.000,7.000,9.000,8.000,14.000,19.000,18.000,17.000,24.000,23.000,47.083,29.917,56.000,82.001,79.607,83.181,89.212,100.000,126.795,130.820,116.390,130.986,129.632,163.387,158.702,148.671,149.748,152.205,149.905,121.781,138.901,128.103,111.001,117.001,87.000,100.001,82.001,68.000,91.001,68.000,49.000,49.940,51.061,47.000,47.148,58.853,34.000,39.461,45.539,26.962,35.038,32.000,27.000,37.423,33.260,26.317,24.000,29.000,21.000,15.000,20.000,17.000,19.000,10.000,19.000,17.000,12.000,14.048,14.952,12.000,17.000,16.000,8.000,5.000,8.000,1.000,6.000,2.000,6.000,7.000,4.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,719.0,ON,54.871,71.653,60.329,49.581,1.710,5.280161e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2850,16/5/2020,08:02:15,21.5,101.4,36.1,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,3.000,0.000,3.000,4.000,5.000,10.000,5.000,12.000,14.000,17.000,21.000,21.000,31.000,35.000,65.000,45.000,69.592,85.410,91.001,89.001,98.001,128.898,147.106,136.980,159.024,138.617,139.386,181.702,136.548,168.986,146.409,140.106,131.947,133.316,125.090,115.133,131.410,86.371,95.000,83.198,82.803,65.409,67.866,66.193,66.533,39.763,32.238,45.148,50.853,34.000,38.000,39.000,36.000,35.000,31.168,27.673,33.871,18.288,31.000,22.000,27.000,26.000,29.000,20.000,26.000,19.000,17.000,17.074,16.926,15.000,12.000,8.000,5.000,14.000,9.564,8.436,8.000,7.000,6.000,4.000,5.000,3.000,2.000,3.000,1.000,1.241,1.759,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,719.0,ON,54.340,70.594,59.764,51.397,1.695,5.378774e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2851,16/5/2020,08:07:45,21.5,101.4,36.1,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,2.000,1.000,4.000,3.000,6.000,6.288,5.712,6.000,11.000,18.000,17.000,28.000,24.000,40.000,28.083,49.917,36.979,77.022,72.000,69.001,87.001,110.694,103.308,153.614,147.304,145.088,137.617,155.246,172.843,148.425,151.993,141.887,161.743,136.604,148.109,127.641,123.133,114.780,116.001,102.001,96.733,80.157,80.112,74.000,63.000,73.000,64.000,38.000,61.000,47.000,52.000,47.461,39.539,39.000,41.000,33.000,27.000,26.712,24.288,31.000,23.000,24.000,29.000,23.000,24.000,17.000,28.000,19.512,14.489,15.681,8.319,12.000,22.000,15.000,13.000,9.000,13.000,10.000,7.000,4.000,2.283,4.717,3.000,5.000,5.000,2.000,1.000,2.000,0.000,0.000,0.968,0.032,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,719.0,ON,55.572,72.479,60.997,51.397,1.714,5.537892e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2852,16/5/2020,08:13:15,21.5,101.4,36.2,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,1.000,4.000,8.000,6.000,5.000,7.000,18.000,12.000,26.000,18.279,23.721,39.000,36.000,52.058,67.942,59.881,77.984,100.137,101.001,101.001,129.001,143.051,118.952,160.370,151.560,160.843,160.424,167.706,150.276,140.836,130.002,145.001,128.105,103.898,123.001,103.642,98.373,85.559,89.370,82.059,78.001,67.000,78.000,70.810,47.064,33.126,50.749,46.251,38.000,31.000,42.005,31.487,32.508,30.878,26.122,33.000,27.000,20.000,25.000,26.000,16.000,12.000,16.547,27.453,23.000,20.000,22.000,14.000,14.000,14.000,14.000,10.000,14.000,13.000,8.000,4.000,4.000,9.000,3.000,3.000,4.000,4.000,0.000,3.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,720.1,ON,55.773,72.723,61.586,47.829,1.697,5.352524e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2853,16/5/2020,08:18:45,21.5,101.4,36.3,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,0.000,2.000,4.000,5.000,5.000,10.000,9.000,11.000,17.000,21.000,23.196,39.804,28.000,34.000,53.000,54.530,58.470,84.577,80.370,93.901,107.155,128.001,137.980,131.022,128.001,130.002,183.401,175.973,159.748,161.547,152.084,164.606,163.110,152.642,123.133,125.781,108.171,134.790,86.042,82.889,100.112,74.275,78.193,65.502,50.030,55.656,51.344,48.000,42.482,50.980,34.539,35.962,39.038,32.000,33.000,27.000,29.000,20.000,19.886,23.114,20.374,24.332,21.295,20.518,16.482,21.000,10.000,14.000,14.000,13.000,10.817,21.183,14.000,4.000,13.000,8.000,7.000,10.000,2.000,3.000,5.000,3.246,3.754,5.000,0.000,1.000,0.000,2.000,1.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.49, 13.3,749.9,1.000,1.80,7.36,719.0,ON,57.039,73.010,61.952,51.397,1.689,5.472543e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2854,16/5/2020,08:24:15,21.5,101.4,36.3,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,5.000,3.000,6.000,4.000,6.000,8.000,8.000,14.000,16.000,22.000,37.000,41.000,37.000,49.000,58.000,59.000,80.000,82.474,106.374,94.050,135.105,132.980,148.023,138.233,148.772,169.003,150.248,162.986,166.750,145.766,157.262,135.451,136.597,113.177,122.781,120.586,108.416,94.001,82.889,88.112,82.275,79.726,58.000,59.762,60.238,37.148,44.852,58.000,48.000,34.000,34.000,37.000,36.000,26.682,38.318,22.683,17.062,22.142,27.212,20.649,22.253,25.000,18.000,16.000,19.511,19.489,9.000,14.000,7.000,17.000,9.654,11.346,13.000,7.000,4.000,1.000,8.000,5.000,7.000,4.000,4.000,3.000,3.000,2.000,1.000,1.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,719.0,ON,56.486,72.297,61.634,51.397,1.679,5.378455e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2855,16/5/2020,08:29:45,21.5,101.4,36.4,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,1.000,4.000,2.000,4.000,4.000,5.000,8.000,20.000,17.000,14.000,19.488,21.512,23.000,30.000,31.241,48.818,58.942,62.000,69.000,89.000,119.922,99.081,126.368,140.684,127.006,143.316,132.634,157.002,166.190,149.814,158.446,155.163,151.802,132.598,125.104,111.233,125.666,128.001,86.013,116.989,75.941,78.439,86.945,84.193,58.519,61.774,49.191,49.000,46.749,39.251,45.503,37.497,46.000,32.000,38.000,22.000,40.000,30.001,20.000,25.000,18.131,22.869,14.000,27.000,15.547,21.474,21.979,20.000,16.000,22.000,13.000,20.000,14.000,13.000,12.584,8.416,15.000,7.000,5.000,7.000,8.000,2.000,2.000,4.000,3.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,720.1,ON,56.772,74.163,62.271,53.280,1.719,5.399205e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2856,16/5/2020,08:35:15,21.5,101.4,36.4,6.68007e-008,1.82528e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,4.000,7.000,6.000,5.000,5.000,7.000,13.000,16.000,26.000,21.000,32.000,29.000,33.000,36.000,49.000,50.804,63.196,85.000,93.001,104.795,109.207,126.980,133.992,151.033,153.436,152.267,161.548,178.872,177.888,158.744,151.604,141.659,151.047,134.067,122.521,108.956,117.416,92.001,93.001,82.227,92.049,66.726,64.000,69.000,63.000,53.000,45.000,47.000,35.000,48.000,42.962,28.038,39.000,24.000,32.000,28.683,26.062,20.255,22.000,17.374,15.626,17.176,23.342,15.482,14.512,21.489,20.000,17.000,11.000,19.000,8.000,9.566,11.434,6.000,4.000,9.000,7.000,3.000,4.000,1.000,2.000,1.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.49, 13.3,749.9,1.000,1.80,7.36,719.0,ON,57.286,72.205,61.947,55.232,1.669,5.363053e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2857,16/5/2020,08:40:45,21.5,101.4,36.4,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,3.000,4.000,6.000,5.000,3.000,9.000,7.000,8.002,15.998,14.000,18.000,22.000,19.000,22.000,36.000,37.000,39.000,50.000,61.000,69.000,81.001,96.000,92.000,131.659,122.398,134.947,143.302,142.702,154.364,166.416,150.983,134.535,171.714,141.001,160.049,125.955,129.687,102.315,90.280,113.722,95.001,89.824,73.099,65.079,73.001,79.001,52.234,46.055,43.909,53.948,44.854,43.000,45.000,25.000,43.000,31.000,29.000,33.000,24.036,24.964,20.000,26.000,28.689,30.311,28.000,20.000,19.000,11.000,24.000,22.000,19.000,16.000,8.000,13.000,15.000,11.000,12.000,8.000,7.000,6.000,8.000,5.000,5.000,6.000,0.000,1.000,1.000,0.000,4.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.364,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.38,729.8,ON,56.804,74.241,62.073,53.280,1.734,5.467016e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2858,16/5/2020,08:46:15,21.5,101.4,36.5,6.68007e-008,1.82528e-005,,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,2.000,1.000,1.000,1.000,7.000,7.000,9.000,7.000,15.000,11.000,11.000,15.000,21.000,24.000,30.000,33.000,38.000,52.000,56.000,75.789,64.685,78.374,98.154,113.001,115.001,125.971,151.033,129.718,152.285,132.248,148.871,139.546,122.342,112.372,133.630,120.046,110.067,113.520,106.711,90.661,82.000,79.889,79.112,56.275,53.193,59.472,45.061,49.000,34.148,43.852,31.000,43.000,29.000,26.000,34.000,33.000,24.000,28.000,27.000,23.000,22.886,17.114,18.000,14.000,23.000,19.555,16.445,18.000,20.000,15.000,17.000,13.000,13.000,15.000,13.000,15.000,7.000,10.000,9.000,6.000,4.000,4.000,5.000,5.000,4.000,1.000,1.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9593.63, 13.3,749.9,1.000,1.80,7.36,719.0,ON,56.122,73.620,61.843,47.829,1.720,4.789163e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2859,16/5/2020,08:51:45,21.5,101.4,36.5,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,3.000,6.000,7.000,8.000,6.193,4.807,11.000,14.000,20.463,30.537,35.000,34.000,41.481,46.577,42.942,55.881,70.120,73.548,80.452,113.001,102.001,122.001,118.055,121.948,137.002,146.063,135.940,123.537,144.189,143.281,153.002,123.002,115.104,113.233,115.037,102.629,84.013,82.988,83.000,64.000,61.000,55.517,46.483,48.000,46.622,43.379,37.000,33.000,29.000,35.000,29.000,33.492,31.508,29.000,32.000,26.718,32.282,21.919,21.081,23.000,17.000,20.000,21.547,19.453,17.538,12.462,13.000,13.362,17.638,12.000,11.676,10.324,8.000,8.000,9.000,9.000,6.000,3.000,3.000,2.000,6.000,1.000,3.000,3.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,720.1,ON,56.373,72.677,61.331,51.397,1.707,4.828482e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2860,16/5/2020,08:57:15,21.5,101.4,36.5,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,5.000,6.000,3.000,8.000,8.000,7.000,4.000,9.000,16.000,17.000,12.000,17.000,40.000,36.000,37.000,48.000,60.000,64.000,73.001,94.001,112.970,87.031,112.099,139.011,124.578,123.169,142.681,139.659,134.814,134.723,130.884,121.397,114.510,109.492,123.001,87.687,93.315,85.013,76.987,63.000,54.000,55.325,42.675,55.000,35.000,47.000,38.000,42.000,28.000,31.000,22.000,27.000,23.000,31.000,26.000,22.000,21.000,25.779,22.221,27.000,20.000,16.000,19.000,23.000,20.021,14.979,11.000,10.000,7.000,9.000,12.000,11.000,7.000,12.000,11.000,8.000,11.211,7.789,4.000,3.000,2.000,1.000,1.000,3.000,2.000,2.000,0.000,0.800,0.200,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9591.49, 13.3,749.9,1.000,1.80,7.36,720.1,ON,55.269,72.132,60.706,46.138,1.707,4.542646e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2861,16/5/2020,09:02:45,21.5,101.4,36.6,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,5.000,5.000,2.000,7.000,5.000,4.000,12.000,20.000,23.403,21.597,19.000,27.000,42.000,43.000,45.530,43.470,68.000,74.839,88.855,95.101,115.207,113.001,121.954,115.048,131.860,135.143,161.125,152.993,140.864,132.025,127.002,128.001,124.001,98.001,83.630,69.956,79.374,75.042,64.000,55.000,52.000,51.000,43.000,40.000,50.484,28.517,24.000,27.482,30.518,17.626,27.336,28.038,14.000,19.000,28.000,14.000,19.000,28.000,20.000,21.000,24.000,17.088,15.912,18.000,20.000,19.000,18.000,12.000,13.000,8.000,8.000,9.000,5.000,8.000,10.000,4.000,7.000,4.000,2.000,3.000,0.000,3.000,3.318,0.682,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.49, 13.3,749.9,1.000,1.80,7.36,719.0,ON,54.878,70.703,59.993,53.280,1.687,4.478287e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2862,16/5/2020,09:08:15,21.5,101.4,36.7,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,1.000,2.000,4.000,3.000,8.000,4.000,3.000,9.000,16.000,15.000,20.196,29.804,28.000,28.000,35.000,38.000,53.000,61.000,83.946,76.054,94.794,112.431,123.735,122.044,135.002,112.001,133.001,155.002,126.116,141.887,146.742,115.261,100.000,121.090,108.132,101.780,80.586,76.415,82.466,51.535,56.409,61.591,43.468,44.502,40.030,26.000,27.000,25.000,17.000,31.000,19.000,19.000,20.000,31.000,27.000,18.000,14.000,13.000,21.000,18.098,22.902,20.705,17.295,15.000,18.000,19.511,18.489,24.000,17.000,15.000,5.000,13.000,15.000,11.564,5.436,7.000,6.000,4.000,7.000,3.000,4.000,3.000,1.000,1.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,719.0,ON,55.166,72.031,60.781,53.280,1.696,4.360833e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2863,16/5/2020,09:13:45,21.5,101.4,36.8,6.68007e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,3.000,2.000,5.000,2.000,8.000,14.000,11.000,11.000,9.000,20.000,21.000,18.000,26.000,30.240,41.760,36.000,47.000,38.864,55.684,68.373,75.019,87.062,96.050,111.113,105.840,133.928,129.076,123.377,120.804,96.822,121.001,114.404,101.635,100.067,99.065,84.891,84.943,74.000,63.000,63.001,40.920,54.405,40.675,29.000,33.000,30.874,35.126,27.000,20.524,23.476,16.000,15.002,22.998,21.000,21.000,14.000,20.437,20.563,24.000,19.000,15.000,18.000,18.000,19.547,15.453,14.538,16.462,16.000,13.000,18.071,12.929,16.000,13.000,12.000,4.000,6.000,5.000,12.000,5.000,2.000,3.000,3.000,1.000,0.000,0.000,1.000,1.000,0.000,2.000,2.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9591.25, 13.3,749.9,1.000,1.80,7.36,720.1,ON,55.419,73.922,61.347,49.581,1.742,3.943064e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2864,16/5/2020,09:19:15,21.6,101.4,36.8,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,5.000,3.000,6.189,8.811,5.000,7.000,18.000,10.000,13.000,14.000,15.000,18.000,18.063,25.937,33.882,36.118,41.000,38.000,66.000,65.000,77.001,72.000,77.000,98.001,95.001,106.001,114.002,119.001,109.505,118.422,141.906,121.171,120.001,115.001,123.001,101.001,78.000,78.421,77.955,65.624,63.000,48.040,59.961,39.067,47.933,23.000,38.118,33.508,30.374,25.000,29.000,22.000,20.000,27.000,16.000,22.000,28.000,16.542,15.458,23.000,25.730,24.217,21.053,29.564,22.436,17.000,24.000,21.000,18.000,12.572,10.428,18.949,11.051,13.000,12.000,12.000,7.000,10.000,6.000,7.000,9.000,2.000,2.000,2.000,1.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9593.32, 13.3,749.9,1.000,1.80,7.36,719.1,ON,54.609,72.721,59.711,55.232,1.777,4.206155e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2865,16/5/2020,09:24:45,21.6,101.4,36.9,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,3.000,4.000,2.000,4.000,8.000,10.000,12.000,16.000,14.620,8.380,13.000,11.000,14.000,26.000,23.000,26.013,30.987,34.000,55.000,49.000,62.000,79.000,72.721,88.280,84.591,94.208,91.203,109.667,131.839,95.496,112.916,126.086,102.538,95.463,105.001,95.839,93.163,77.000,84.001,68.000,53.523,44.477,44.000,39.067,47.933,35.765,25.235,31.000,17.948,23.052,25.000,28.000,26.000,16.000,24.271,23.729,31.000,20.000,21.000,18.000,24.000,12.000,18.000,15.000,18.000,21.000,16.867,14.133,6.000,14.000,17.000,8.000,15.000,8.000,5.000,10.000,9.000,10.000,6.000,5.000,5.000,7.000,4.000,3.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9593.09, 13.3,749.9,1.000,1.80,7.36,719.1,ON,55.151,72.434,60.047,51.397,1.755,3.788074e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2866,16/5/2020,09:30:15,21.6,101.4,37.0,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,3.000,0.000,4.000,4.000,2.000,5.285,8.715,9.000,10.000,8.000,8.000,15.000,20.000,22.000,18.000,25.093,33.907,37.452,42.268,51.679,58.601,75.748,71.046,77.711,80.497,102.868,92.628,127.240,104.267,104.991,108.010,119.521,93.079,92.402,93.001,77.001,73.960,76.041,63.000,56.804,55.196,50.000,48.252,41.748,42.000,29.625,25.587,31.788,34.000,16.000,17.660,27.340,24.000,20.000,18.000,21.000,20.000,31.000,20.000,18.000,15.000,21.979,22.021,17.000,18.000,17.000,18.000,14.000,15.000,14.000,11.000,7.000,9.747,11.253,10.000,6.000,5.000,5.000,7.000,5.621,6.379,3.000,2.000,1.000,2.000,2.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9593.09, 13.3,749.9,1.000,1.80,7.36,720.1,ON,54.914,72.692,60.689,49.581,1.737,3.572966e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2867,16/5/2020,09:35:45,21.6,101.4,37.0,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,4.000,4.000,3.000,8.000,4.000,8.000,7.708,8.292,12.000,14.000,21.000,13.000,23.023,29.978,45.000,32.452,31.548,48.000,64.379,64.117,77.091,90.414,73.001,90.868,97.123,94.745,96.838,106.421,122.968,101.043,107.001,97.200,96.105,93.593,80.104,65.000,54.000,47.000,49.730,37.271,49.000,37.000,33.000,27.000,28.000,22.000,36.000,19.000,28.330,24.670,18.000,18.000,16.000,19.000,14.000,23.000,19.000,21.000,20.763,20.216,23.021,22.000,19.000,10.000,13.000,14.000,19.000,6.000,11.000,14.000,16.000,8.000,11.000,12.000,9.000,10.816,2.333,6.851,4.000,1.000,4.000,3.000,1.000,5.000,4.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.373,0.00,10.21,9593.32, 13.3,749.9,1.000,1.80,7.36,720.1,ON,55.211,74.381,61.264,55.232,1.764,3.493360e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2868,16/5/2020,09:41:15,21.6,101.4,37.1,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,14.000,6.000,10.000,8.000,11.000,12.000,16.000,15.000,14.000,15.000,27.000,25.000,31.000,39.374,50.626,51.624,65.377,59.000,77.001,71.432,87.364,80.205,92.000,102.667,111.839,100.496,102.916,112.544,101.543,114.139,105.863,81.000,93.805,52.617,62.331,50.248,53.523,55.477,35.000,38.134,34.866,28.000,28.000,33.000,31.000,29.000,24.000,25.000,22.000,22.000,16.000,15.000,28.000,24.000,19.000,16.000,23.000,17.000,22.000,16.000,21.000,21.387,15.613,15.000,12.959,18.041,13.000,17.000,7.000,3.000,14.000,13.000,13.587,6.413,7.000,10.000,3.000,4.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9593.32, 13.3,749.9,1.000,1.80,7.36,719.1,ON,55.538,73.799,61.135,51.397,1.759,3.576995e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2869,16/5/2020,09:46:45,21.6,101.4,37.0,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,4.000,5.000,3.000,5.000,9.000,4.000,11.000,7.000,31.000,22.000,23.000,33.000,22.013,21.987,28.000,46.000,51.000,61.304,77.370,70.327,71.000,90.592,91.006,113.405,97.667,112.839,123.497,102.916,102.543,102.080,90.739,88.724,96.000,81.000,76.421,73.331,62.998,56.251,49.000,45.000,42.000,39.000,28.000,32.000,37.000,26.948,38.052,38.000,30.000,35.000,40.000,32.000,36.000,30.000,31.000,29.518,22.066,32.146,28.270,20.000,27.564,22.436,18.000,21.000,17.000,18.000,24.572,17.428,16.000,11.000,12.000,12.000,12.000,6.000,15.000,9.000,4.000,8.000,7.000,6.000,2.000,3.000,2.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9593.09, 13.3,749.9,1.000,1.80,7.36,719.1,ON,57.026,79.819,64.979,53.280,1.809,3.833879e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
2870,16/5/2020,09:52:15,21.6,101.4,37.0,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,6.000,6.000,4.000,13.000,5.000,10.000,13.000,14.000,13.000,17.000,19.000,22.000,40.000,14.000,37.000,40.930,57.071,53.000,74.000,72.000,80.433,90.569,119.002,105.001,98.000,108.001,106.779,106.139,96.000,113.086,126.002,102.244,80.757,68.000,74.000,64.000,58.000,52.047,43.953,45.201,32.799,36.000,38.000,39.000,32.000,32.948,36.560,32.779,26.713,30.000,23.777,34.223,32.000,23.000,22.000,23.000,22.000,19.000,24.000,25.227,25.337,26.436,26.000,13.000,19.000,18.000,25.572,17.428,12.000,14.000,6.000,9.000,9.000,5.000,6.000,9.000,5.000,8.000,5.000,2.000,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.374,0.00,10.21,9593.09, 13.3,749.9,1.000,1.80,7.36,719.1,ON,56.109,75.921,62.783,46.138,1.772,3.758828e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
