Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
10,28/4/2020,15:54:11,20.8,99.6,45.2,6.78024e-008,1.82193e-005,,0.000,274.090,0.000,0.000,0.000,0.000,0.000,0.000,424.233,509.455,299.730,191.463,925.338,897.181,1208.608,503.698,964.228,1593.126,1383.930,1785.148,2375.653,2323.641,1911.414,2386.168,1427.106,3406.082,2326.976,2652.454,2579.118,3602.360,2970.767,3613.074,3528.322,2731.733,3799.762,2524.634,3277.904,3305.056,4400.923,2568.340,4787.582,3663.239,3059.259,3368.993,3232.876,1738.267,2893.183,2112.781,2869.483,1629.004,2372.931,2199.076,2421.442,1919.866,1751.903,1744.001,2367.492,1571.255,1486.025,1642.155,987.432,1347.797,1163.722,1404.066,1711.371,1553.717,1641.707,1060.549,1208.586,1259.501,2055.151,1190.586,960.653,1045.086,892.005,1058.684,1314.501,745.997,585.440,1181.516,681.344,518.197,523.069,472.600,413.396,270.474,183.011,371.580,281.518,285.908,83.393,210.384,399.945,101.086,102.791,313.669,212.768,0.000,110.242,111.587,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9985.85, 13.3,777.4,1.000,1.83,7.52,809.2,ON,60.620,85.825,67.339,59.352,1.947,2.304962e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
11,28/4/2020,15:59:41,20.9,99.6,45.1,6.78318e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,227.708,219.774,848.511,614.984,395.793,957.363,925.385,538.336,1036.003,335.816,1634.037,1575.917,1231.886,1636.471,2161.196,1688.943,1888.371,2900.435,3411.126,2649.298,2921.303,3153.150,3399.941,2857.497,3281.281,3695.610,3534.510,2936.061,3697.259,4140.617,3079.390,3370.812,4145.230,3861.692,3347.583,4375.786,3959.263,3191.859,2796.141,3115.475,2132.930,2789.027,2093.228,2312.279,1963.892,2117.741,1856.528,2239.949,1911.268,2933.260,1815.174,1964.174,2346.497,2033.252,1712.778,2887.525,1549.003,1606.540,2516.845,1555.563,1483.826,1093.120,1489.604,1810.630,1106.679,1428.780,1521.117,1205.934,1135.340,977.300,657.286,746.037,669.123,675.188,851.726,777.338,697.463,352.043,357.172,360.652,183.021,278.700,187.688,0.000,96.819,295.137,99.992,505.456,102.797,0.000,0.000,0.000,0.000,111.593,0.000,115.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9987.78, 13.3,777.4,1.000,1.83,7.52,809.3,ON,61.160,84.080,66.849,61.527,1.925,2.491386e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
12,28/4/2020,16:05:11,21.1,99.7,44.9,6.78224e-008,1.82337e-005,,0.000,0.000,0.000,0.000,245.093,0.000,0.000,0.000,424.248,409.983,197.893,957.347,925.370,358.885,838.421,2206.984,1470.609,1735.356,1383.979,2231.514,2881.499,2392.630,3276.826,2618.968,3145.529,3248.645,3222.353,3889.437,3361.990,5303.574,4700.913,4017.908,3956.096,2941.949,4518.822,3297.678,3511.068,3499.596,3411.163,3988.441,4544.379,3079.889,5064.323,3578.943,3150.540,3593.273,2649.468,3127.029,2271.560,3705.342,2618.499,3013.670,3564.192,3229.739,2904.302,2774.648,2288.658,1649.886,2502.871,2267.820,3269.794,2412.980,2568.178,2100.829,2722.735,2877.751,2733.329,1598.473,2465.574,1974.207,1976.179,1349.380,1200.861,1286.307,1297.510,2198.886,1643.186,994.699,1003.648,590.779,511.027,777.325,697.451,704.074,535.748,270.484,91.509,92.898,93.843,476.530,96.817,196.755,99.990,0.000,0.000,104.560,0.000,108.282,110.246,0.000,113.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.03,9993.25, 13.3,777.4,1.000,1.83,7.52,809.6,ON,63.811,85.602,68.603,39.954,1.918,2.960880e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
13,28/4/2020,16:10:41,21.2,99.6,44.8,6.79199e-008,1.82384e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.808,212.160,205.026,395.854,191.502,370.212,1435.786,1036.164,1343.473,980.574,946.720,1384.217,1934.311,1440.997,1970.754,1830.649,1440.495,2155.792,2916.836,3108.492,2489.191,2931.426,4115.438,3366.170,3175.799,3422.081,4348.717,4377.650,3434.221,3874.680,4569.711,3731.985,3673.908,3710.346,4571.533,3326.297,5054.589,4084.143,3312.189,3176.083,4376.866,2763.499,3964.535,3928.408,2932.724,2099.018,3440.497,2867.367,3092.296,2658.469,3310.769,3378.488,2815.731,2881.059,2684.943,2919.828,3121.319,2636.975,2489.302,2577.586,1796.130,2273.973,1727.736,1981.008,1349.621,1521.883,1607.648,1569.922,704.117,1643.488,1208.773,1038.976,1181.770,596.305,863.848,784.772,792.225,267.922,450.887,183.050,464.574,281.578,285.969,96.834,295.184,300.023,101.107,0.000,104.579,106.407,0.000,0.000,0.000,113.700,0.000,118.126,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9993.57, 13.3,777.4,1.000,1.83,7.52,809.6,ON,69.632,91.064,73.908,66.117,1.886,2.922153e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
14,28/4/2020,16:16:11,21.3,99.6,44.7,6.79492e-008,1.82432e-005,,0.000,0.000,0.000,0.000,245.148,0.000,0.000,219.819,212.171,205.037,0.000,1149.073,185.115,358.965,518.109,1343.543,817.188,1104.564,1691.908,2232.013,2017.501,1689.294,1638.780,1458.592,2041.570,2178.914,3069.705,3610.723,2345.281,2858.092,2580.864,2737.891,3101.433,2522.239,3492.605,3214.886,4090.798,3500.387,3157.996,3862.501,3273.072,3080.358,4050.084,3458.561,3758.106,2427.438,3750.989,4176.994,3064.157,2230.162,3601.251,3910.505,2987.239,2080.394,3026.818,3806.105,2368.146,2750.430,2972.844,3519.858,2959.067,2304.746,3303.192,2954.436,2178.704,2178.256,2530.271,1765.593,2292.748,2185.998,2925.424,1746.663,880.836,1206.193,1460.038,1058.969,1232.676,1243.662,1589.479,1013.000,766.719,863.895,523.218,616.208,357.248,270.547,91.530,650.439,93.864,381.312,290.518,492.000,100.013,404.451,0.000,104.584,319.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124.603,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9995.50, 13.3,777.4,1.000,1.83,7.52,809.7,ON,73.837,94.515,76.103,76.351,1.916,2.737602e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
15,28/4/2020,16:21:41,21.4,99.6,44.5,6.79786e-008,1.82480e-005,,0.000,0.000,0.000,0.000,0.000,0.000,227.767,219.831,424.365,205.048,593.842,191.522,555.375,1256.443,1036.271,671.806,1797.906,1262.424,769.089,1041.660,1297.032,2393.290,2594.869,2254.305,1946.660,3154.745,3069.864,3129.445,2345.385,2286.592,3744.810,4340.260,3957.193,2943.909,3491.650,3636.614,4371.890,3597.808,3732.361,4145.340,3989.034,3563.304,4230.323,2837.942,4370.155,3549.099,3925.602,3567.721,3333.084,3882.338,2864.767,2444.195,2987.389,2800.679,2469.389,2537.538,2785.009,2179.321,2657.375,1722.784,1833.516,2059.817,2257.532,1867.918,1789.736,3189.760,1796.700,2108.738,1490.004,2204.837,1423.256,1667.367,1361.365,1447.510,892.293,1466.344,1068.377,1326.645,1254.919,675.370,1277.933,431.971,174.413,704.275,486.098,781.183,722.742,92.925,469.347,381.333,290.533,196.811,300.055,101.118,0.000,104.590,0.000,0.000,110.277,0.000,0.000,0.000,0.000,0.000,122.098,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9997.43, 13.3,777.4,1.000,1.83,7.52,809.7,ON,67.525,89.638,71.791,51.397,1.914,2.739283e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
16,28/4/2020,16:27:11,21.5,99.6,44.3,6.80080e-008,1.82528e-005,,284.856,0.000,0.000,0.000,0.000,0.000,0.000,0.000,212.193,615.174,593.873,191.532,370.269,1526.942,1121.546,1343.682,980.726,946.867,1538.258,1488.163,1585.343,1548.679,2185.266,1701.600,2617.574,2650.123,1964.815,2888.869,1993.681,3201.395,3613.110,3127.305,3342.551,3536.889,2604.189,3333.737,3676.569,3014.538,3636.860,2719.464,3909.114,3380.761,3600.466,3636.305,4292.526,3853.785,3104.218,3381.699,3015.216,2808.657,2996.489,3779.971,3068.283,2240.662,2628.839,2854.894,3479.883,2272.954,2877.740,3615.633,3270.897,3264.688,2159.813,2204.942,2568.031,3232.848,1988.060,1640.209,2666.479,1732.473,2302.596,2055.026,1648.995,2123.892,1460.195,1547.891,1068.434,1181.115,732.571,759.832,1363.202,863.987,959.321,968.431,714.573,721.535,732.319,256.157,398.360,199.770,765.559,214.859,481.784,101.123,205.659,0.000,425.695,0.000,110.283,0.000,113.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9999.36, 13.3,777.4,1.000,1.83,7.52,809.8,ON,73.419,97.351,77.131,68.539,1.964,2.815001e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
17,28/4/2020,16:32:41,21.5,99.6,44.2,6.80080e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,219.842,0.000,205.058,791.831,191.532,740.538,897.505,690.883,839.801,1634.544,2051.545,1230.606,1785.795,2161.831,2111.835,3277.900,2254.422,1946.761,2145.338,3315.625,3249.977,3635.535,2972.724,3366.695,2382.056,3659.452,2841.731,2876.557,3434.759,4272.752,3695.254,4115.407,3203.385,5009.745,3837.619,3734.869,3597.852,3491.108,3808.999,3243.072,2620.829,3601.510,2726.058,2619.354,2571.192,2781.068,1840.544,2230.531,2379.076,1815.753,2043.394,2425.473,2657.123,1871.670,1713.007,1712.682,1834.532,1589.863,2022.891,1640.562,2030.734,1646.947,2519.949,1818.702,1270.437,1168.495,1802.193,973.463,1222.019,756.767,1226.563,1087.655,759.832,426.001,604.791,523.266,352.157,625.252,270.576,549.240,278.789,187.749,95.338,387.398,196.821,100.024,303.370,102.830,0.000,106.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.105,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9999.36, 13.3,777.4,1.000,1.83,7.52,809.8,ON,64.203,86.705,69.413,59.352,1.910,2.611496e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
18,28/4/2020,16:38:11,21.5,99.7,44.1,6.79398e-008,1.82528e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.837,203.748,393.386,380.616,367.903,891.771,1372.937,500.661,812.050,1411.225,1375.585,1478.653,1432.012,1818.562,949.945,2240.016,2192.230,2507.798,2318.308,2750.807,3612.302,2992.657,3753.004,3482.478,2231.737,3132.976,3368.549,3011.300,2639.818,3020.672,2073.468,3856.560,4158.732,3854.669,3347.315,3260.577,1823.814,2064.351,3476.744,3696.090,2829.489,3036.932,2114.620,2604.259,1911.963,1828.789,2453.720,2048.677,2039.468,2026.297,1092.386,1147.565,1798.021,1469.956,1624.387,2165.427,1237.139,1391.503,1552.434,1396.903,1714.328,1643.142,1335.662,1262.313,1034.442,813.614,1355.586,1052.311,898.279,1071.064,914.447,1090.516,677.242,600.924,606.573,349.905,791.891,186.160,272.864,369.342,279.822,189.457,96.230,0.000,99.384,200.954,408.688,207.853,0.000,107.626,109.578,0.000,0.000,0.000,0.000,119.722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.03,9582.49, 13.3,749.9,1.000,1.83,7.52,809.9,ON,64.197,88.680,70.347,59.352,1.926,2.282761e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
19,28/4/2020,16:43:41,21.6,99.6,44.0,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,226.362,0.000,210.874,0.000,196.726,190.341,367.966,713.539,343.293,667.662,1949.254,1097.808,917.214,1035.235,1432.257,2098.701,2035.946,1669.994,1590.054,1630.349,2318.707,3469.007,2214.374,1931.616,3011.182,2394.609,3295.039,2923.013,4085.364,2152.855,3017.351,3478.997,3043.579,4213.423,4056.631,3268.930,3488.611,2848.911,2925.314,3011.050,2798.828,2772.566,2872.909,1681.630,2196.349,2348.154,1685.087,2226.741,1899.989,1891.420,1961.373,2030.688,777.546,2098.998,773.943,1547.597,1880.454,1834.391,1854.372,1314.431,1547.197,1247.425,1948.447,1017.365,1504.040,1251.517,1193.800,719.294,644.940,1133.460,898.439,1400.871,1330.329,1090.711,762.033,257.585,1040.025,474.431,761.386,268.893,90.971,0.000,279.872,284.237,384.990,195.597,99.402,100.495,0.000,0.000,0.000,0.000,0.000,110.934,0.000,0.000,0.000,119.743,0.000,0.000,126.442,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,64.548,89.524,71.341,57.255,1.915,2.191476e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
20,28/4/2020,16:49:11,21.6,99.6,43.9,6.80374e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,203.783,393.453,571.022,1287.881,1070.308,1201.526,0.000,324.876,1568.297,1375.821,1478.907,2721.289,1119.307,1884.062,1465.356,2450.561,1881.172,3295.005,2153.177,1981.282,3181.486,2899.656,2836.381,2438.479,2820.166,2756.562,4216.566,2962.452,4252.090,3247.176,3732.072,3912.672,4490.473,3408.912,3525.571,3150.413,3562.482,3250.206,2352.469,2497.045,2134.434,2359.029,2186.213,2086.298,1431.469,1504.158,1339.756,1804.463,1718.275,2177.128,2254.479,1238.308,1392.837,2654.106,2142.117,1778.703,2075.721,1797.581,1630.011,1636.696,1408.670,942.996,1657.081,955.040,959.058,1289.881,971.537,653.410,1236.063,748.310,671.207,677.363,515.169,433.344,474.431,495.087,537.787,454.854,277.056,279.872,189.491,481.237,97.799,198.803,0.000,0.000,0.000,0.000,107.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.02,9582.71, 13.3,749.9,1.000,1.83,7.52,809.9,ON,63.875,87.072,69.940,61.527,1.903,2.312115e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
21,28/4/2020,16:54:41,21.7,99.6,43.8,6.80667e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,226.373,218.486,632.653,97.753,495.842,0.000,735.970,1248.757,858.277,500.773,812.231,1411.540,1681.646,1331.085,1639.849,2036.012,1357.367,1449.746,1805.770,1797.476,2034.236,3349.560,2619.684,3127.521,3122.869,2177.031,3720.398,2924.769,3084.985,3291.585,2754.733,3006.111,3804.655,3932.720,2766.023,2905.859,3488.794,3095.190,3377.874,3005.823,3397.992,2520.635,2247.467,1313.567,2103.706,2035.722,2246.913,1670.135,1900.090,1182.200,1883.018,2030.796,1943.968,2021.384,1702.765,1547.679,1247.361,1073.508,1933.488,2551.690,1785.713,1397.238,1325.023,1173.945,707.279,1104.780,1591.819,1167.156,918.848,971.589,735.126,906.495,831.501,755.148,1016.099,686.929,693.387,262.489,710.168,179.272,545.854,184.714,93.296,568.503,288.758,114.186,182.163,402.000,204.391,103.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,123.847,126.449,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9584.54, 13.3,749.9,1.000,1.83,7.52,810.0,ON,64.107,89.362,70.185,57.255,1.953,2.224066e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
22,28/4/2020,17:00:11,21.7,99.6,43.7,6.80667e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,196.737,571.051,551.977,356.788,514.966,834.621,324.892,2195.729,1834.523,1467.947,2015.952,1539.127,1221.631,3163.082,1676.787,2173.730,2278.323,2871.051,2447.592,2613.499,3457.462,2938.992,3188.913,2924.784,2858.821,2710.781,3258.867,3285.877,2853.491,3745.457,2950.425,4086.401,4173.277,4349.752,5038.366,3527.409,2714.157,2991.945,3112.388,2627.155,2347.756,2359.623,1604.937,1829.196,1583.408,1733.894,1922.772,2154.323,1626.075,1860.169,1940.648,1083.383,2553.193,1469.731,1392.103,1701.126,1785.713,1552.482,1325.015,1408.734,1257.385,1657.197,1273.455,1087.230,1644.445,1619.327,816.807,1483.355,1164.101,503.432,854.590,1022.443,520.040,962.461,621.397,179.272,272.927,369.427,93.296,189.501,192.505,195.608,99.407,0.000,0.000,207.901,105.768,0.000,0.000,110.940,113.017,0.000,0.000,119.749,121.352,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9584.54, 13.3,749.9,1.000,1.83,7.52,810.0,ON,66.363,90.540,72.050,68.539,1.919,2.370896e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
23,28/4/2020,17:05:41,21.8,99.6,43.7,6.80961e-008,1.82672e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436.994,210.895,203.804,786.987,571.081,1288.013,1605.627,858.321,1001.597,1462.091,1097.921,1834.618,1183.248,1862.127,2938.485,1628.925,2290.497,2402.014,1652.608,3640.000,3469.366,2483.642,4169.520,3792.252,3015.291,3646.232,3656.151,3474.257,3611.963,3851.589,4542.508,3804.877,3090.156,4610.294,3767.016,3982.712,3085.191,4169.883,3097.392,3317.774,2544.681,2880.295,3053.003,3157.762,2510.361,1605.014,2067.908,1813.208,2057.029,2196.971,1796.569,2021.834,1554.978,1702.855,2863.359,2940.188,2398.110,1701.550,2010.520,2639.890,2173.592,1403.032,1565.356,1009.170,1511.986,1432.714,719.371,1290.019,971.641,1633.701,1565.848,1496.781,923.008,254.038,859.443,692.682,787.510,355.103,448.204,181.961,277.085,373.203,284.267,96.258,195.618,198.825,0.000,102.201,0.000,0.000,107.656,109.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,63.301,86.593,68.993,59.352,1.929,2.658279e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
24,28/4/2020,17:11:11,21.8,99.6,43.7,6.80961e-008,1.82672e-005,,0.000,0.000,262.295,0.000,243.673,0.000,0.000,218.497,0.000,203.804,590.240,380.721,552.006,713.612,1029.985,1001.597,2133.018,1861.770,1550.063,1902.254,1145.924,2238.846,2307.644,2372.434,2192.834,2759.338,1830.766,2751.566,3030.527,2499.998,3680.715,3265.716,3295.397,4282.935,5309.488,4919.832,4345.382,2222.915,3709.746,4307.490,4241.467,3995.779,4065.583,4888.897,3222.337,3441.547,3986.628,3024.921,3912.449,2806.692,3564.551,2429.382,2407.529,2315.785,3078.577,1891.633,2196.971,1874.680,2255.134,2565.714,2322.083,2785.979,2011.708,1933.960,2088.266,2087.860,2406.959,2639.355,2182.495,2426.303,2200.542,1683.189,1884.132,879.231,1612.536,1133.581,1306.961,741.717,914.700,503.459,1016.154,343.483,780.102,875.011,443.879,627.485,454.903,184.724,279.902,94.756,192.515,0.000,0.000,100.505,0.000,207.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.041,0.000,135.976,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,65.937,88.236,70.927,47.829,1.906,2.795198e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
25,28/4/2020,17:16:41,21.8,99.6,43.6,6.80961e-008,1.82672e-005,,0.000,0.000,262.295,0.000,0.000,0.000,226.385,0.000,421.790,611.411,196.747,190.360,368.004,0.000,747.092,608.961,1137.182,1605.198,1798.806,1922.778,1718.901,2238.846,2986.376,1318.019,2579.805,2383.065,3905.595,2153.400,3729.875,2159.089,2899.957,3265.716,2657.566,3238.305,3165.271,3419.784,3055.603,4059.246,2948.761,5337.551,3227.196,4177.391,4383.604,3878.515,3127.412,3377.828,3625.336,2974.439,3879.227,2873.580,2766.050,2510.361,1736.188,2971.841,2137.714,2049.264,2981.634,2733.921,1866.308,2311.696,1413.924,2166.874,2475.960,2475.469,2397.638,2010.520,2096.383,2095.964,1403.032,1832.669,1683.830,1433.069,1273.524,1358.812,1773.777,1052.611,1470.331,1565.848,997.854,755.189,677.436,430.089,692.682,437.506,266.327,717.126,272.942,277.085,279.902,284.267,96.258,195.618,99.412,100.505,0.000,103.956,35.531,179.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,128.247,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,66.698,89.321,71.797,57.255,1.908,2.623665e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
26,28/4/2020,17:22:11,21.8,99.6,43.5,6.80961e-008,1.82672e-005,,0.000,0.000,0.000,0.000,243.673,0.000,226.385,218.497,421.790,611.411,196.747,0.000,184.002,892.015,1373.314,1168.529,974.727,1882.150,2293.272,2514.417,859.443,979.495,2036.156,1845.227,2321.825,2257.640,1342.548,2631.933,3299.549,4445.110,3795.308,3107.590,3082.803,4282.930,3880.010,3815.387,3525.697,3991.580,3470.379,3991.926,3677.765,3995.765,4025.742,4142.968,3301.157,5506.488,2883.944,3982.779,3387.706,3029.969,2359.286,2429.382,2327.270,2306.519,2050.739,1662.941,1726.191,2421.462,2177.359,2332.487,1702.863,2863.367,1702.214,2011.318,2320.295,1855.865,1941.107,1397.309,1480.978,1643.611,2043.372,1499.424,1512.321,1438.742,1209.393,1133.581,1024.561,1300.877,887.452,839.098,1016.154,686.966,173.356,612.508,621.431,268.922,398.403,334.443,559.804,379.022,96.258,293.427,0.000,201.011,102.201,103.956,0.000,107.656,0.000,0.000,0.000,0.000,117.423,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,65.536,87.928,70.411,71.050,1.911,2.652689e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
27,28/4/2020,17:27:41,21.8,99.6,43.4,6.80961e-008,1.82672e-005,,0.000,0.000,0.000,0.000,0.000,234.863,226.385,218.497,0.000,0.000,393.493,761.441,736.008,713.612,858.338,1001.597,324.909,1411.613,1375.963,1479.060,2578.330,1899.294,1686.836,2240.632,2321.825,2508.489,1952.798,2259.505,2344.342,2954.543,3792.252,2939.155,3826.910,3238.321,3780.558,4314.800,3426.953,3501.801,3811.291,3839.284,4610.289,3269.262,2862.750,2556.294,3909.304,3613.624,2629.478,3394.579,2963.539,1970.455,2574.919,2214.746,2247.020,2633.923,2524.343,2128.073,1412.338,2030.919,2643.936,2721.212,2941.315,2166.866,2940.188,2552.827,2320.295,2397.159,2174.039,2018.340,1714.817,1721.878,1493.225,1972.927,1591.904,1518.672,1531.906,1214.568,1225.276,1401.022,1247.318,1006.918,846.503,773.133,433.390,787.510,177.552,448.204,363.922,184.724,279.902,473.778,96.258,97.809,99.412,0.000,204.402,103.956,0.000,107.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9586.36, 13.3,749.9,1.000,1.83,7.52,810.1,ON,67.956,90.869,72.984,59.352,1.921,2.601473e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
28,28/4/2020,17:33:11,21.9,99.6,43.3,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,234.875,0.000,218.508,0.000,203.814,0.000,951.850,552.034,892.061,1201.711,834.707,1137.240,1411.685,1070.249,2027.693,1760.713,1679.221,3258.018,2767.983,2708.935,3012.904,2804.800,3708.825,2680.974,3409.265,3128.818,4079.090,3559.205,3656.341,4272.010,4133.203,3407.918,4468.265,5447.402,4775.982,3688.416,4177.637,2973.725,4915.553,4865.145,3269.641,3130.499,3789.367,3662.911,3284.277,2196.685,2186.559,2648.413,2942.931,1662.755,2837.589,2275.555,1718.548,2177.475,2488.109,2536.479,2649.279,2785.598,2088.796,2707.163,2422.723,1760.375,2251.328,2182.611,1429.329,1315.586,1341.662,1671.589,1518.753,1208.250,1701.676,1470.409,1153.844,1164.226,1258.715,846.840,1288.130,953.509,787.552,266.342,537.873,727.883,461.834,373.222,94.761,96.263,293.443,198.835,201.021,102.206,0.000,0.000,0.000,109.615,110.951,0.000,0.000,117.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,65.903,89.929,71.677,55.232,1.924,2.883347e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
29,28/4/2020,17:38:41,21.9,99.6,43.2,6.81255e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,234.875,0.000,437.017,632.718,407.628,590.270,1522.960,2024.125,713.649,2403.422,3171.886,1949.555,3137.078,3057.854,2915.175,1760.713,2099.026,2850.766,3031.600,2063.951,2759.481,3295.517,1794.593,2214.718,3636.549,3346.278,4411.141,4622.286,2925.073,4901.320,2999.033,3766.102,5509.265,5136.820,6070.513,3335.811,4384.321,2748.731,4407.674,4889.963,3761.346,2290.319,3729.117,4130.939,3694.810,3498.464,2855.850,2306.172,1590.781,1900.291,2916.411,1961.685,2577.822,2488.551,1788.328,2012.573,1934.805,2243.959,1934.063,2501.663,1906.752,1164.727,2144.099,1347.146,1651.461,1886.280,1499.505,1432.791,639.475,1128.827,2024.361,571.826,1153.844,748.431,503.486,931.524,1109.329,267.165,700.047,532.683,179.291,454.927,0.000,186.611,0.000,385.051,97.814,99.418,100.511,0.000,0.000,0.000,0.000,0.000,110.951,0.000,115.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.01,9588.18, 13.3,749.9,1.000,1.83,7.52,810.2,ON,59.765,80.206,63.959,57.255,1.925,2.958608e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
