Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\170320b.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
178,18/3/2020,08:13:13,21.7,101.5,47.6,6.67926e-008,1.82624e-005,,835.584,268.126,774.255,248.410,1197.167,1846.183,2001.862,1715.200,1862.366,1797.570,2123.152,1863.303,2343.664,1219.820,1858.548,1950.902,1897.130,923.117,891.246,1940.433,1764.706,949.590,795.110,1028.445,873.757,855.116,831.477,1387.047,906.381,1214.236,1183.796,1478.812,927.824,906.049,1286.069,580.182,1236.118,935.272,1006.815,720.657,798.122,1397.129,602.010,1186.094,1039.340,538.829,814.795,642.616,557.009,394.160,933.013,847.469,996.935,531.980,602.549,299.911,1007.251,854.872,739.706,589.121,883.521,586.389,293.139,586.166,879.077,732.419,659.044,1029.369,661.600,442.875,222.349,967.496,747.317,376.869,454.145,381.750,460.054,464.116,390.211,236.233,238.379,801.893,243.950,246.244,248.582,0.000,0.000,172.312,262.393,176.707,0.000,0.000,92.623,0.000,95.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.452,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.21,9610.77, 13.3,749.9,1.000,1.81,7.48,788.7,ON,39.034,66.589,45.441,20.908,2.306,1.249254e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
179,18/3/2020,08:19:13,21.8,101.5,47.6,6.68214e-008,1.82672e-005,,0.000,265.612,766.995,1476.484,1660.318,1828.873,2429.807,3817.204,3484.820,5737.860,4015.286,2953.331,3726.882,4856.283,4686.451,5636.781,4228.520,4115.080,4414.464,7601.942,6516.142,5246.468,5251.034,4767.964,7364.747,6776.803,4905.441,3928.820,4377.196,4811.405,5196.486,5049.541,2961.636,3558.499,3167.217,2586.343,2766.599,3129.519,2162.606,1517.040,2196.228,1643.536,2129.887,1510.681,744.254,1629.963,403.578,716.166,551.788,624.744,924.266,915.844,835.652,602.277,1119.188,742.748,295.759,441.643,512.940,583.598,875.239,653.503,508.185,900.237,696.472,507.887,507.785,509.860,218.466,1023.688,587.373,516.076,370.156,522.671,224.944,556.669,491.659,395.945,309.242,234.018,314.859,238.310,402.772,81.312,164.168,166.560,84.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.522,0.000,0.000,0.000,104.080,0.000,0.000,0.000,0.000,113.850,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9612.36, 13.3,749.9,1.000,1.81,7.48,784.7,ON,32.122,45.214,35.832,26.896,1.820,2.894482e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
180,18/3/2020,08:25:13,21.8,101.5,47.5,6.68214e-008,1.82672e-005,,0.000,536.279,0.000,248.423,478.891,692.354,444.881,857.644,827.761,1597.922,579.071,186.340,1802.911,1219.883,844.831,1463.253,632.409,1077.026,1485.487,868.783,1260.734,813.976,1060.202,1028.498,624.144,366.497,950.308,809.146,453.214,441.563,538.117,739.455,824.776,906.097,494.668,580.213,665.637,1028.853,823.801,900.869,975.533,1135.227,516.036,508.353,584.373,1151.832,407.419,562.319,716.193,315.345,622.041,1078.654,306.766,760.011,451.936,524.872,597.147,1040.307,1109.626,147.288,1030.830,513.118,513.021,512.923,879.124,732.458,219.693,882.364,661.636,516.715,518.843,669.841,298.943,753.779,454.170,381.771,306.719,464.141,234.139,157.497,317.856,400.964,243.963,82.086,82.865,336.290,254.675,86.161,0.000,176.716,89.736,0.000,0.000,0.000,95.182,96.788,98.451,0.000,101.955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9611.62, 13.3,749.9,1.000,1.81,7.48,788.8,ON,51.414,77.705,54.551,20.908,2.293,9.036189e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
181,18/3/2020,08:31:13,21.8,101.5,47.4,6.68214e-008,1.82672e-005,,276.786,1065.796,1282.355,2468.565,713.808,687.989,1326.229,1491.415,1439.449,1984.810,1534.455,1110.990,1791.545,865.851,671.603,807.793,1099.739,1834.690,295.224,2014.379,556.793,808.845,658.448,638.759,744.251,1335.352,1062.357,689.181,675.535,658.169,748.615,524.845,409.788,1100.469,589.859,576.555,850.423,650.597,727.650,537.114,1145.643,433.873,854.637,589.339,1327.298,899.305,323.880,319.299,474.452,626.714,1390.769,765.610,1219.326,755.220,598.782,670.580,667.555,590.713,441.049,1170.876,877.998,874.092,655.440,728.127,873.582,145.568,476.375,544.613,876.619,366.756,662.878,665.618,445.587,599.229,225.653,379.364,370.374,87.571,310.217,156.504,315.852,159.374,242.425,0.000,247.028,83.542,84.356,171.235,86.917,87.801,89.171,0.000,0.000,93.553,0.000,0.000,293.489,0.000,0.000,0.000,0.000,0.000,108.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9612.36, 13.3,749.9,1.000,1.81,7.48,786.1,ON,41.080,68.598,46.576,15.125,2.359,1.046208e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
182,18/3/2020,08:37:13,21.9,101.5,47.2,6.68502e-008,1.82719e-005,,0.000,532.926,1025.937,1728.084,1427.690,1376.050,1326.297,1278.421,822.585,1786.421,1150.900,740.699,1612.473,1385.434,2014.915,1454.103,1571.137,917.393,1745.845,1319.971,1113.645,674.072,790.179,638.792,1488.580,849.813,472.183,459.478,562.975,548.503,641.703,1154.719,512.262,300.144,294.945,679.692,654.582,557.683,636.728,537.142,528.782,607.454,769.214,673.574,497.760,654.075,809.744,798.290,948.954,391.717,309.076,612.520,228.636,679.734,673.666,1192.207,667.590,590.752,661.609,987.382,799.594,697.872,423.890,814.073,509.617,363.940,609.611,995.459,438.333,366.775,779.426,696.582,519.880,449.440,827.439,303.507,609.604,307.493,387.792,704.306,473.811,239.074,80.813,163.145,82.347,83.547,0.000,85.622,173.844,87.806,267.526,90.589,0.000,93.558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9613.70, 13.3,749.9,1.000,1.81,7.48,786.2,ON,39.202,70.560,47.327,22.468,2.402,1.024909e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
183,18/3/2020,08:43:13,22.0,101.5,47.2,6.68791e-008,1.82767e-005,,278.571,0.000,0.000,496.897,478.941,923.234,222.464,857.733,827.847,799.044,1544.350,931.796,540.929,871.435,675.934,1300.803,790.593,1692.645,742.821,868.873,1400.961,1492.445,1192.850,771.454,749.051,733.071,1069.208,1271.648,906.522,331.207,1399.251,739.522,824.862,1409.631,494.719,676.986,1426.514,467.709,640.801,450.482,1064.330,873.343,946.174,762.609,500.944,493.695,407.462,642.718,595.943,592.273,933.161,924.659,460.197,661.160,399.372,749.897,298.605,445.894,443.895,441.911,538.680,710.005,932.189,680.205,640.735,531.451,585.911,1029.542,367.615,614.732,198.149,1042.087,448.462,527.702,454.219,229.087,613.505,309.461,234.164,188.512,207.137,160.403,162.660,246.283,248.622,168.163,84.901,172.340,87.478,265.103,89.746,0.000,0.000,0.000,95.192,96.799,0.000,0.000,0.000,0.000,0.000,107.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9615.54, 13.3,749.9,1.000,1.81,7.48,789.0,ON,46.543,75.240,53.184,25.029,2.251,9.218801e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
184,18/3/2020,08:49:13,21.9,101.5,47.1,6.68502e-008,1.82719e-005,,0.000,804.460,774.335,248.435,1676.206,923.187,1557.164,1286.532,1448.657,599.252,579.101,1677.146,1803.004,1219.946,675.899,1951.104,948.663,615.475,742.782,868.828,700.444,949.688,1192.789,1671.396,1248.353,366.516,686.064,485.501,682.677,662.379,861.033,950.764,618.614,1107.509,791.510,967.072,855.863,748.296,640.767,720.733,798.205,611.308,774.094,423.649,834.863,740.503,733.393,642.684,557.068,630.723,622.074,385.254,766.955,836.057,677.940,1049.799,597.179,668.805,813.764,589.184,809.981,439.839,659.634,439.671,293.057,659.248,659.115,367.671,690.253,709.513,518.870,297.723,523.178,753.819,756.990,152.717,383.420,464.166,468.303,236.258,158.936,320.788,81.325,82.090,0.000,0.000,0.000,86.165,87.474,0.000,0.000,0.000,0.000,94.152,0.000,0.000,295.367,0.000,101.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9614.20, 13.3,749.9,1.000,1.81,7.48,788.9,ON,43.348,69.066,48.029,23.291,2.298,9.789584e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
185,18/3/2020,08:55:13,21.9,101.5,47.0,6.68502e-008,1.82719e-005,,553.601,0.000,256.484,987.477,1189.742,1605.391,1768.397,639.211,1439.523,595.474,1342.717,1666.572,1612.473,865.896,2014.915,1938.803,1571.137,1376.089,1033.339,863.350,417.617,1752.588,1185.269,766.550,124.048,364.206,780.681,503.889,1238.545,767.904,427.802,524.872,717.166,300.144,491.575,576.585,661.475,650.631,818.650,179.047,881.303,867.792,427.341,589.370,324.847,988.004,485.846,399.145,553.556,548.403,772.698,306.260,762.119,528.682,748.517,968.668,815.944,443.059,882.145,439.102,951.226,801.287,788.043,522.807,509.617,655.091,436.639,876.848,1241.944,880.261,515.599,665.653,297.074,823.973,588.992,316.401,228.601,307.493,465.351,313.025,394.836,398.457,242.438,81.572,247.042,0.000,84.361,171.244,86.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,97.835,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9614.20, 13.3,749.9,1.000,1.81,7.48,786.2,ON,40.676,70.934,48.493,22.468,2.370,9.889573e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
186,18/3/2020,09:01:13,21.9,101.5,46.9,6.68502e-008,1.82719e-005,,0.000,0.000,205.578,289.719,0.000,226.486,218.297,1262.501,0.000,0.000,378.856,182.869,707.731,684.091,497.456,478.665,465.472,1207.958,583.126,994.699,274.944,532.542,1300.565,252.335,735.021,935.839,605.517,680.634,667.157,650.018,316.856,933.005,1214.118,790.416,1165.088,1328.611,1213.156,734.318,728.661,1758.300,870.329,1456.875,928.443,415.736,1065.057,565.189,479.796,709.514,624.758,618.942,686.761,604.893,827.892,671.277,591.357,809.435,864.923,670.362,290.387,1156.357,867.111,431.623,863.083,575.278,431.375,1293.878,718.670,1082.411,1010.041,651.974,872.878,1241.688,586.760,591.791,817.136,610.556,741.369,455.496,306.371,154.564,391.495,549.303,159.613,241.670,162.644,82.507,0.000,84.556,85.840,260.137,0.000,0.000,181.806,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.793,0.000,0.000,300,4,50,1,3.000,0.322,0.00,10.20,9613.70, 13.3,749.9,1.000,1.81,7.47,780.8,ON,62.441,90.568,67.918,55.232,2.154,8.864734e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
187,18/3/2020,09:07:13,22.0,101.5,46.9,6.68791e-008,1.82767e-005,,0.000,265.639,511.383,492.212,948.851,685.898,1101.831,1274.470,1659.255,3147.539,2294.686,3692.045,2447.380,2807.686,3521.019,3218.093,1569.449,1829.114,1471.635,3012.385,1665.304,1860.190,2252.805,1783.089,1255.988,1312.367,941.447,687.087,448.988,765.531,1279.450,837.200,817.085,1496.081,416.727,742.278,376.817,741.280,453.400,1338.705,790.722,778.599,766.837,755.420,413.518,1222.601,887.966,557.517,787.915,781.013,1001.394,534.299,1063.670,677.649,746.205,519.979,665.528,588.920,586.280,1094.371,437.666,653.573,1234.295,725.916,1088.662,507.949,798.033,946.984,582.639,804.413,734.295,958.530,740.391,522.727,674.905,605.140,379.826,229.908,231.957,234.044,157.446,238.336,0.000,0.000,246.279,166.578,168.201,85.358,86.654,0.000,88.900,0.000,91.765,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.20,9614.55, 13.3,749.9,1.000,1.81,7.48,784.9,ON,31.646,60.849,42.900,20.169,2.211,1.360377e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
188,18/3/2020,09:13:13,22.1,101.5,46.8,6.69079e-008,1.82815e-005,,276.829,0.000,256.511,0.000,475.946,229.365,663.217,852.369,411.335,198.512,1151.019,370.388,537.547,865.986,839.634,484.751,785.650,917.487,738.176,1295.159,278.440,808.970,1185.391,1022.173,372.183,849.902,1416.696,689.289,1013.461,109.712,855.693,629.912,1332.019,400.233,1179.902,864.968,756.050,743.656,727.765,984.863,969.535,520.730,598.340,757.841,414.843,981.216,890.812,558.862,474.527,548.461,463.663,306.293,476.568,434.129,898.316,819.729,370.923,960.063,1029.279,658.730,731.782,728.521,946.898,655.419,763.676,401.207,509.467,365.392,730.634,660.266,368.325,443.817,297.106,374.574,677.069,75.885,762.095,386.943,695.543,234.794,0.000,0.000,242.464,163.162,164.712,250.668,84.370,0.000,0.000,87.815,0.000,0.000,92.059,93.568,94.597,0.000,0.000,0.000,0.000,0.000,104.425,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9617.13, 13.3,749.9,1.000,1.81,7.48,786.3,ON,53.885,79.046,57.779,34.599,2.196,8.264262e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
189,18/3/2020,09:19:13,22.2,101.5,46.7,6.69367e-008,1.82863e-005,,278.600,536.390,0.000,1242.369,718.485,923.330,667.459,857.821,1448.881,2996.722,1930.636,2609.297,1803.284,2614.575,2197.039,1788.790,1423.215,1231.142,1634.374,2027.579,1681.327,814.145,1458.079,900.136,1248.548,1832.868,1188.132,1040.547,566.635,993.724,645.875,845.256,721.829,1006.984,791.643,773.779,1141.340,841.965,549.315,1081.269,1269.552,1195.530,946.264,1016.919,1120.273,706.343,896.511,1044.527,807.154,1171.682,1011.031,693.567,920.492,1064.242,979.402,674.979,522.615,1114.852,813.894,589.278,1251.997,1393.046,879.653,1026.065,512.932,659.353,952.215,735.468,514.716,664.499,1630.999,595.553,299.007,678.547,454.267,305.482,766.963,773.735,702.568,393.827,317.924,401.050,162.677,164.207,165.766,168.181,84.910,86.179,87.488,176.754,0.000,91.178,0.000,0.000,190.405,0.000,295.414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9619.21, 13.3,749.9,1.000,1.81,7.48,789.1,ON,43.145,71.113,49.326,18.769,2.302,1.331180e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
190,18/3/2020,09:25:13,22.2,101.5,46.7,6.69367e-008,1.82863e-005,,0.000,533.008,256.524,246.907,713.955,1146.885,442.167,1278.619,2879.492,2183.741,1918.464,2037.236,1433.532,3290.915,4366.325,1131.144,2514.209,2599.682,1624.070,2734.395,1670.726,1752.860,1317.170,1788.896,868.473,1092.787,961.758,1017.206,337.838,768.035,534.836,839.927,382.803,726.880,491.652,576.675,945.112,1022.580,727.803,626.764,969.595,363.995,752.766,1010.508,580.811,572.406,647.897,958.100,553.644,1332.048,1081.938,1148.658,533.568,453.228,973.228,670.723,1187.017,1403.243,441.143,731.954,585.457,728.559,728.422,582.626,1260.477,632.563,363.925,657.742,657.606,733.669,442.013,665.761,297.122,524.431,526.637,758.891,762.135,691.971,310.284,469.613,157.960,398.522,273.405,131.953,164.721,167.121,84.375,85.636,0.000,0.000,89.190,90.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.20,9619.70, 13.3,749.9,1.000,1.81,7.48,786.4,ON,33.236,64.740,44.964,22.468,2.262,1.285568e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
191,18/3/2020,09:31:13,22.2,101.5,46.6,6.69367e-008,1.82863e-005,,0.000,268.195,0.000,496.948,1197.475,923.330,889.946,704.719,768.716,1398.470,1544.509,2128.328,1727.655,871.525,1352.008,1300.938,948.810,818.501,1884.189,868.963,1541.216,1085.527,1590.632,1157.301,1248.548,1466.294,475.253,1156.164,906.617,883.310,861.167,845.256,928.066,1510.476,1484.323,1257.390,951.109,841.965,915.526,886.766,901.113,960.778,946.273,677.946,702.775,1200.090,1059.513,964.179,875.532,1419.352,1011.031,847.693,843.784,1162.041,1259.176,1424.955,671.933,1245.606,683.726,515.618,1325.655,1539.682,1271.697,853.967,1172.417,952.407,1391.688,1397.376,661.778,1181.325,741.363,744.428,598.014,603.153,757.112,610.965,306.785,309.494,511.667,901.508,476.886,240.630,325.354,492.620,165.766,84.091,339.640,86.179,0.000,0.000,89.755,91.178,0.000,0.000,190.405,96.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9619.21, 13.3,749.9,1.000,1.81,7.48,789.1,ON,53.808,78.919,56.758,20.169,2.263,1.280797e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
192,18/3/2020,09:37:13,22.3,101.5,46.5,6.69655e-008,1.82911e-005,,557.228,0.000,516.329,993.947,1197.537,1846.754,667.494,643.399,1448.955,0.000,965.368,1304.716,1803.377,697.256,1014.059,1463.631,632.573,461.702,1337.284,1013.842,1401.178,814.187,1193.036,642.978,749.167,1588.568,1188.194,1040.601,1359.995,662.517,430.606,845.300,824.991,1309.158,692.725,483.646,285.347,654.896,824.016,540.663,975.789,873.481,774.257,508.486,751.535,658.363,652.051,883.877,477.588,551.999,622.206,847.738,843.829,760.213,979.454,825.018,821.295,668.947,739.943,810.301,736.511,659.899,818.359,1087.456,879.359,586.123,732.507,441.300,588.278,1181.381,370.701,521.127,598.046,678.583,757.153,992.871,536.903,309.511,234.202,315.079,317.941,320.857,81.343,82.108,82.887,84.095,169.829,86.184,0.000,176.764,0.000,0.000,92.653,0.000,95.208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.20,9621.54, 13.3,749.9,1.000,1.81,7.48,789.2,ON,45.931,73.889,52.103,16.253,2.306,1.027169e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
193,18/3/2020,09:43:13,22.3,101.5,46.3,6.69655e-008,1.82911e-005,,277.733,267.360,0.000,247.701,1193.750,690.343,1330.766,855.152,1857.052,1991.600,1347.241,1300.590,2876.278,2432.678,2358.654,1459.002,2049.360,1534.140,2073.642,3320.676,2514.145,2461.520,2088.180,1794.645,1991.462,974.489,1776.655,1613.606,1468.669,990.633,1824.288,842.627,925.179,1204.623,1085.110,867.793,948.150,839.346,1186.482,808.430,799.970,779.588,857.565,844.797,998.878,738.317,455.173,993.036,714.117,550.254,697.768,537.764,764.691,454.685,751.044,523.351,818.698,666.832,516.322,1101.461,660.757,877.083,1096.147,730.625,438.289,1095.506,292.076,366.587,366.511,368.014,739.058,371.057,372.597,601.278,301.904,456.799,458.747,308.532,233.461,392.603,396.169,159.921,162.171,163.696,82.625,251.487,84.646,343.645,174.431,0.000,0.000,0.000,0.000,187.748,0.000,0.000,98.165,0.000,101.660,0.000,0.000,106.728,108.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,125.565,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9621.54, 13.3,749.9,1.000,1.81,7.48,787.8,ON,34.945,63.589,44.218,26.896,2.187,1.332955e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
194,18/3/2020,09:49:13,22.3,101.5,46.2,6.69655e-008,1.82911e-005,,277.733,267.360,0.000,495.402,955.000,690.343,665.383,1096.848,1211.099,597.480,962.315,1672.187,1438.139,1042.576,1516.295,1459.002,1261.176,920.484,888.704,1155.013,1117.398,811.613,1321.403,384.567,1120.197,1339.922,1302.880,1267.824,1355.695,990.633,429.244,631.970,822.382,903.467,1183.757,771.372,568.890,652.825,456.339,898.255,972.712,1219.006,428.782,1013.757,832.398,492.211,893.731,720.885,396.731,314.431,930.357,851.191,911.524,1063.201,634.654,562.212,1041.979,1037.294,960.802,585.536,440.505,730.902,1023.071,949.812,730.482,657.304,219.057,856.147,683.378,883.234,369.529,742.113,745.194,676.445,452.855,532.932,611.663,385.665,233.461,392.603,158.468,239.882,243.257,81.848,82.625,0.000,84.646,0.000,87.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9621.29, 13.3,749.9,1.000,1.81,7.48,787.8,ON,46.316,71.209,51.618,20.169,2.219,1.033735e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
195,18/3/2020,09:55:13,22.4,101.5,46.2,6.69944e-008,1.82958e-005,,277.747,1336.871,257.362,1486.282,955.049,1150.631,221.806,641.397,1251.180,784.054,0.000,557.424,719.107,521.315,1516.356,772.777,194.430,154.164,1184.283,1010.688,1955.547,676.379,925.030,384.587,871.310,487.270,1066.048,1383.152,903.843,660.456,858.533,1053.338,925.228,702.733,986.515,289.280,663.740,1212.461,456.363,988.133,707.457,1219.078,600.327,964.607,631.190,656.316,406.259,560.718,872.855,864.730,697.805,845.110,535.312,833.634,826.192,1046.757,744.311,666.867,1020.112,673.443,1174.742,730.941,584.643,657.597,657.469,730.376,876.275,439.928,366.531,1006.054,541.911,1113.230,447.140,375.819,452.880,76.137,229.386,462.823,233.474,392.624,237.714,399.825,324.360,409.262,165.260,251.501,84.650,0.000,261.661,88.107,89.481,0.000,92.365,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.19,9623.13, 13.3,749.9,1.000,1.81,7.48,787.9,ON,52.166,76.902,54.635,27.881,2.301,9.651581e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
196,18/3/2020,10:01:13,22.3,101.5,46.1,6.69655e-008,1.82911e-005,,555.466,0.000,772.045,1238.504,238.750,690.343,887.177,1496.516,1238.034,1394.120,1539.704,928.993,2336.994,2432.678,2689.937,1626.568,1891.717,920.484,1481.173,1010.650,1396.747,2164.300,2466.632,1196.431,373.399,1339.922,473.775,806.797,1242.720,1320.855,536.555,842.627,1541.966,602.311,1381.050,771.372,1327.411,1398.910,912.678,1167.732,972.703,1044.862,1286.347,844.797,665.918,984.430,1381.217,961.180,714.117,943.292,852.828,998.712,917.630,682.028,976.357,822.409,818.698,1185.486,811.363,1028.038,881.010,438.541,1315.384,730.632,292.193,657.311,511.133,586.540,806.325,662.433,369.529,445.268,372.597,751.597,754.759,380.666,382.290,231.399,155.641,628.165,237.702,79.961,324.343,327.392,247.876,83.829,0.000,85.911,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.20,9621.29, 13.3,749.9,1.000,1.81,7.48,787.8,ON,42.831,65.098,47.288,22.468,2.177,1.255758e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
197,18/3/2020,10:07:13,22.4,101.5,46.0,6.69944e-008,1.82958e-005,,0.000,0.000,760.066,0.000,2115.411,2038.896,1528.472,1262.827,2031.377,1960.700,757.908,2743.738,1769.783,1368.534,2156.198,2872.731,2172.762,906.203,1458.192,1847.775,687.538,883.199,1088.580,1135.801,1347.901,599.606,1515.878,986.845,923.466,758.538,1001.793,883.212,1315.637,988.278,582.696,284.777,560.064,183.628,808.667,353.728,522.334,685.768,337.704,914.860,163.897,565.337,399.935,394.279,624.922,619.105,1144.905,453.789,752.828,671.447,741.443,734.004,586.180,656.487,580.928,722.916,867.342,719.564,575.543,1078.943,1078.725,503.305,646.976,1010.521,216.495,470.685,546.008,657.541,733.641,591.950,371.525,374.761,526.903,499.714,261.965,231.908,312.019,157.440,79.828,1.645,161.027,0.000,0.000,84.578,85.863,86.736,88.088,178.970,90.927,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.322,0.00,10.19,9623.13, 13.3,749.9,1.000,1.81,7.47,781.2,ON,34.487,63.566,43.812,23.291,2.288,1.128213e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
198,18/3/2020,10:13:13,22.4,101.5,45.9,6.69944e-008,1.82958e-005,,0.000,0.000,0.000,249.290,961.152,231.591,223.217,1290.959,1038.315,1002.189,774.792,747.963,542.763,1049.266,847.782,1460.939,1276.473,1235.187,1341.609,871.818,421.713,1225.231,930.918,1161.104,1252.651,1103.335,476.815,927.971,812.328,1313.311,863.997,848.034,931.116,997.928,806.388,970.402,1335.929,657.014,551.121,1130.938,666.563,350.523,863.068,425.109,1089.062,908.178,735.921,806.124,239.567,712.010,936.328,695.848,830.176,702.641,755.864,526.710,1198.477,820.247,1187.739,960.727,886.664,1029.842,1103.194,882.377,1102.756,808.528,293.951,854.827,1063.442,518.527,223.141,448.126,524.984,756.421,835.564,306.487,461.692,465.769,548.240,237.074,398.712,241.422,244.818,0.000,83.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.953,0.000,0.000,97.127,0.000,0.000,102.312,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.20,9621.89, 13.3,749.9,1.000,1.81,7.49,790.7,ON,51.668,76.169,56.215,23.291,2.183,9.982272e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
