Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\180320.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
158,19/3/2020,06:24:59,21.6,101.8,39.3,6.65670e-008,1.82576e-005,,0.000,0.000,0.000,1.000,2.000,0.000,5.000,7.000,5.000,8.000,5.000,11.000,14.000,22.000,12.000,16.000,18.944,21.056,19.000,18.000,22.000,33.000,26.000,32.000,36.000,31.000,29.000,29.000,31.000,33.000,35.001,49.001,37.000,35.416,39.584,39.000,34.191,48.809,54.001,40.000,47.000,48.001,59.001,50.000,59.001,62.001,45.000,60.000,56.472,55.982,49.548,48.001,51.813,59.129,53.060,47.001,66.001,46.346,46.314,45.873,54.470,34.522,37.479,44.000,33.736,36.265,39.000,34.000,30.001,31.000,23.000,26.000,30.000,26.000,21.000,16.000,24.099,22.901,26.000,22.000,21.000,15.000,15.000,16.000,9.000,9.000,12.000,12.812,5.188,10.000,5.456,8.544,3.000,7.000,4.000,3.000,3.000,1.000,2.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,2.000,1.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.321,0.00,10.24,9612.58, 13.3,749.9,1.000,1.82,7.47,782.1,ON,64.752,89.625,66.872,41.418,2.114,3.894892e+003,,MASIN,,,,,Normal Scan,
159,19/3/2020,06:30:59,21.7,101.8,39.3,6.65957e-008,1.82624e-005,,0.000,0.000,1.000,1.000,3.000,3.000,3.000,7.000,2.000,1.000,4.000,5.000,12.000,14.000,10.000,12.000,13.000,11.000,18.000,14.000,18.484,20.516,18.000,19.000,40.000,29.000,34.000,29.000,38.000,30.000,31.000,39.001,39.000,33.000,45.000,43.001,45.001,54.142,56.377,46.483,61.001,48.001,48.071,58.930,46.128,56.873,46.197,40.804,58.001,72.001,55.001,45.065,51.799,51.125,57.013,45.142,47.859,42.001,51.861,52.141,41.920,45.081,47.000,41.001,48.000,42.000,42.001,34.000,26.000,31.001,44.000,28.000,28.000,23.000,30.000,25.691,25.309,25.000,28.000,13.000,16.296,12.704,17.000,11.000,14.000,12.000,15.000,9.000,8.000,8.000,10.000,7.000,3.000,3.000,1.000,3.000,1.000,3.000,1.000,0.000,1.000,0.000,1.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.316,0.00,10.24,9613.93, 13.3,749.9,1.000,1.82,7.48,788.9,ON,67.813,93.000,70.857,79.148,2.068,3.824750e+003,,MASIN,,,,,Normal Scan,
160,19/3/2020,06:36:59,21.8,101.8,39.1,6.66245e-008,1.82672e-005,,1.000,0.000,0.000,1.000,1.000,1.000,3.000,2.000,4.000,2.000,5.687,6.313,10.000,16.000,9.000,13.000,19.000,20.000,16.000,25.000,18.000,13.000,20.000,30.760,22.240,40.000,26.000,34.000,44.000,33.000,37.262,44.739,33.944,39.057,54.232,46.770,46.016,51.985,55.001,57.001,51.001,53.001,55.001,52.001,52.802,61.011,68.190,65.001,55.001,51.001,61.001,69.001,54.001,50.681,53.320,53.001,41.000,58.087,40.913,53.001,51.001,49.001,45.000,48.946,41.055,30.000,35.968,35.032,30.680,35.321,21.000,27.000,19.000,23.000,24.117,28.884,23.001,23.000,24.947,18.053,23.000,18.000,13.593,22.407,13.000,12.362,12.638,9.000,6.000,7.000,5.407,2.593,3.438,9.562,4.000,2.000,4.000,3.000,4.000,1.000,1.000,2.000,0.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.23,9617.00, 13.3,749.9,1.000,1.82,7.48,786.3,ON,67.134,92.055,69.968,71.050,2.059,3.970179e+003,,MASIN,,,,,Normal Scan,
161,19/3/2020,06:42:59,21.9,101.8,39.0,6.66532e-008,1.82719e-005,,0.000,2.000,0.000,4.000,3.000,5.000,3.000,9.000,7.000,7.000,14.000,6.000,8.000,8.000,16.000,11.000,21.000,17.000,17.000,32.000,28.000,37.156,20.845,30.000,30.000,33.000,38.001,41.494,50.507,36.001,42.394,30.606,42.000,39.377,51.624,51.001,47.102,46.899,52.259,50.937,66.806,67.001,71.505,58.797,59.700,63.842,59.160,69.002,71.001,56.212,66.092,66.455,55.246,60.001,66.001,64.834,59.168,54.001,52.001,48.001,42.001,50.001,49.514,37.487,41.000,35.001,52.001,45.681,36.320,42.001,34.000,35.000,32.913,31.088,29.106,26.894,15.000,23.000,20.000,22.000,21.000,22.000,19.597,19.403,13.000,10.000,4.000,7.000,6.000,7.000,8.000,2.000,3.000,1.000,3.000,2.000,5.000,2.000,2.000,0.000,2.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.23,9618.35, 13.3,749.9,1.000,1.82,7.49,791.8,ON,64.661,87.548,66.640,61.527,2.071,4.467760e+003,,MASIN,,,,,Normal Scan,
162,19/3/2020,06:48:59,21.9,101.8,38.9,6.66532e-008,1.82719e-005,,0.000,0.000,2.000,3.000,1.000,1.000,3.000,7.000,6.000,6.000,6.000,11.000,12.000,13.466,17.535,15.000,17.000,24.000,27.000,25.000,24.000,27.549,30.528,33.924,28.000,32.000,33.701,45.300,39.001,33.000,49.001,38.000,46.001,55.001,36.001,43.417,56.200,52.385,43.789,51.213,58.001,46.262,50.740,55.001,56.001,64.001,64.892,49.110,67.110,52.892,66.001,56.771,71.230,60.001,57.764,51.237,49.000,57.750,48.252,33.000,35.861,39.140,34.000,46.001,42.000,40.889,37.111,36.000,31.000,37.000,21.000,25.000,32.000,23.000,20.000,25.000,21.000,17.000,23.000,15.000,22.000,15.000,13.000,12.000,14.000,9.000,11.367,7.261,7.373,5.000,8.000,5.229,6.771,5.000,3.306,2.694,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.23,9619.33, 13.3,749.9,1.000,1.82,7.47,782.4,ON,62.438,84.602,64.561,44.508,2.055,4.090074e+003,,MASIN,,,,,Normal Scan,
163,19/3/2020,06:54:59,22.0,101.8,38.8,6.66820e-008,1.82767e-005,,0.000,0.000,0.000,0.000,0.000,1.000,1.000,4.000,3.000,5.000,4.845,6.155,8.000,13.000,10.000,18.000,14.000,17.000,15.000,22.000,34.000,20.000,32.000,36.000,31.000,44.001,44.001,38.000,52.001,41.823,44.178,50.001,42.000,62.001,70.001,50.001,67.842,70.161,72.002,57.931,71.071,67.001,57.001,65.034,72.968,76.001,77.033,70.969,63.001,65.001,82.002,80.496,64.506,63.001,53.001,76.002,55.001,57.830,52.488,53.684,51.931,46.070,43.575,42.426,63.001,39.001,49.743,46.536,34.348,36.375,35.001,29.000,15.000,24.000,35.000,19.000,21.000,27.000,20.000,16.391,13.609,16.000,16.000,15.000,9.000,12.000,8.000,8.000,6.076,5.924,4.000,2.000,1.000,2.000,3.000,3.000,4.000,0.000,1.000,2.000,0.000,2.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.23,9619.45, 13.3,749.9,1.000,1.82,7.49,790.5,ON,64.364,85.428,67.246,46.138,1.955,4.627625e+003,,MASIN,,,,,Normal Scan,
164,19/3/2020,07:00:59,22.1,101.8,38.7,6.67107e-008,1.82815e-005,,0.000,0.000,0.000,0.000,3.000,0.000,3.000,3.000,5.000,4.000,10.000,10.000,10.000,8.000,11.000,15.392,18.608,16.000,29.000,25.280,22.721,36.001,24.000,34.000,40.001,39.000,46.037,45.964,40.182,35.818,39.001,45.001,57.000,43.000,58.033,49.969,41.365,59.637,77.002,61.728,75.275,65.367,64.634,65.952,55.049,80.002,82.001,83.001,77.142,65.861,67.001,71.001,69.001,64.001,74.753,46.249,69.001,66.001,51.211,43.707,40.083,44.922,40.079,45.606,49.396,37.850,49.799,44.447,33.906,36.000,24.000,33.000,31.000,25.000,22.000,21.000,20.000,23.000,22.752,21.586,20.662,11.000,12.000,13.000,12.000,13.000,7.000,7.000,6.000,5.000,5.000,2.000,7.000,3.000,1.000,2.000,2.000,2.000,1.000,2.000,2.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.23,9622.76, 13.3,749.9,1.000,1.82,7.49,793.4,ON,64.047,84.643,66.207,53.280,1.980,4.619243e+003,,MASIN,,,,,Normal Scan,
165,19/3/2020,07:06:59,22.1,101.8,38.6,6.67107e-008,1.82815e-005,,0.000,0.000,3.000,0.000,2.000,5.000,7.000,1.000,10.000,6.000,6.000,18.000,13.000,12.000,7.000,15.298,21.702,30.000,27.000,28.000,20.151,29.849,33.000,37.000,27.694,38.306,48.001,46.175,50.827,52.733,46.268,50.001,50.001,63.001,48.961,73.041,69.001,78.502,76.366,70.933,90.486,99.023,96.700,96.892,93.535,118.581,99.002,94.777,107.228,105.590,101.415,72.681,91.462,85.661,74.201,71.429,77.574,65.001,65.167,58.836,52.001,56.001,52.001,47.001,36.125,50.687,26.189,39.000,35.000,43.571,22.430,42.915,26.086,16.000,20.000,21.000,23.000,20.188,8.812,17.000,12.000,21.000,14.000,11.000,11.000,6.000,13.000,13.000,7.000,4.000,5.000,4.000,3.000,5.000,0.000,4.000,2.000,2.000,3.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.23,9623.26, 13.3,749.9,1.000,1.82,7.49,792.0,ON,63.793,80.737,64.329,68.539,1.928,5.438077e+003,,MASIN,,,,,Normal Scan,
166,19/3/2020,07:12:59,22.2,101.8,38.5,6.67395e-008,1.82863e-005,,0.000,0.000,0.000,0.000,1.000,1.000,5.000,4.000,5.000,3.000,10.000,13.000,10.000,13.000,12.000,14.000,22.000,19.000,20.000,23.445,34.964,40.592,35.000,23.000,53.001,40.733,46.268,50.001,53.390,46.611,65.001,77.686,59.322,62.996,69.001,75.853,82.151,67.001,77.002,92.002,93.629,98.376,103.003,101.002,93.002,99.805,142.467,128.737,120.486,110.919,108.902,111.466,118.811,108.432,99.152,98.622,88.233,91.002,84.001,84.737,85.266,69.001,62.341,60.661,55.001,65.370,60.811,45.821,44.093,48.909,53.326,32.675,29.000,41.001,26.507,30.494,26.000,37.885,35.115,25.000,25.000,17.000,11.000,9.000,13.000,13.000,3.000,7.000,11.000,3.000,10.000,7.000,3.000,2.000,2.000,2.000,1.000,0.000,1.000,0.000,3.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.23,9624.85, 13.3,749.9,1.000,1.82,7.47,782.6,ON,68.930,85.026,68.758,71.050,1.898,6.159940e+003,,MASIN,,,,,Normal Scan,
167,19/3/2020,07:18:59,22.3,101.8,38.4,6.67682e-008,1.82911e-005,,0.000,0.000,0.000,0.000,1.000,4.000,8.000,7.091,9.909,10.000,7.000,14.000,12.000,14.000,27.000,19.000,39.000,35.000,28.332,20.668,32.000,38.193,50.808,41.000,46.000,57.001,56.240,71.762,68.001,71.001,77.002,81.002,78.001,83.001,80.002,83.805,126.176,112.026,95.002,100.003,105.558,98.447,114.003,124.174,124.539,105.010,112.638,115.796,96.632,111.433,112.999,107.803,101.470,96.137,97.401,121.782,107.009,82.310,88.909,87.002,74.185,89.818,74.570,82.434,70.574,50.700,44.728,47.001,41.001,45.087,45.914,34.000,40.001,25.062,29.939,31.855,26.146,23.001,27.000,20.000,21.000,19.000,16.000,21.995,12.006,8.984,11.016,9.417,4.583,6.000,7.000,3.000,4.000,3.000,3.000,6.078,3.922,3.000,1.000,1.000,1.000,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.23,9624.96, 13.3,749.9,1.000,1.82,7.48,785.4,ON,62.426,80.693,64.276,49.581,1.925,6.950921e+003,,MASIN,,,,,Normal Scan,
168,19/3/2020,07:24:59,22.3,101.8,38.3,6.67682e-008,1.82911e-005,,1.000,0.000,0.000,0.000,3.000,5.000,5.000,6.000,10.000,9.000,16.000,12.000,11.000,17.000,23.000,15.000,34.000,27.000,27.000,26.000,36.000,43.540,33.501,31.262,33.697,46.001,51.000,55.774,66.619,64.609,54.001,52.001,55.001,64.001,82.518,75.570,85.916,82.001,97.407,85.930,98.668,74.001,102.002,84.002,86.002,104.858,99.147,83.302,86.701,123.647,91.774,84.587,92.677,96.132,98.441,89.731,57.003,82.026,74.001,86.443,68.918,77.644,54.001,81.164,63.839,56.001,59.470,54.676,46.856,40.001,36.000,30.000,40.001,46.001,38.000,24.970,28.030,22.000,25.482,24.518,26.000,17.446,24.554,7.081,15.919,5.000,13.000,7.000,8.000,2.000,5.000,7.000,6.000,5.000,1.000,4.000,1.000,2.000,1.000,1.000,0.000,1.000,0.000,3.000,0.000,4.000,0.000,0.000,2.000,1.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.23,9625.45, 13.3,749.9,1.000,1.82,7.49,790.8,ON,63.863,84.045,65.652,79.148,1.987,6.202187e+003,,MASIN,,,,,Normal Scan,
169,19/3/2020,07:30:59,22.4,101.8,38.1,6.67969e-008,1.82958e-005,,0.000,0.000,1.000,2.000,3.000,6.000,8.000,17.000,8.000,21.000,19.000,14.000,18.981,29.019,27.353,33.927,33.721,38.000,35.000,47.093,53.908,56.001,37.000,52.001,56.009,51.496,67.229,64.203,51.914,54.153,53.527,56.474,69.001,52.367,89.635,76.001,78.001,74.001,86.002,92.401,92.602,96.002,80.422,122.500,111.070,100.017,105.436,125.891,103.308,109.376,89.424,100.456,110.153,92.976,84.240,85.763,93.968,92.036,75.714,102.715,87.917,64.660,83.002,69.002,54.001,56.001,55.001,45.126,53.001,45.874,40.000,26.000,39.001,35.172,38.829,23.000,24.000,18.000,29.000,20.000,20.000,27.000,16.229,19.771,19.000,11.073,10.927,10.000,13.000,8.000,5.000,11.000,3.000,3.000,4.000,6.000,2.000,0.000,4.000,1.000,2.000,1.000,0.000,0.000,1.000,0.000,2.000,0.000,0.506,0.494,0.000,0.000,300,4,50,1,3.000,0.311,0.00,10.22,9628.28, 13.3,749.9,1.000,1.82,7.50,796.4,ON,61.712,80.485,61.938,63.780,2.029,7.015538e+003,,MASIN,,,,,Normal Scan,
170,19/3/2020,07:36:59,22.4,101.8,38.1,6.67969e-008,1.82958e-005,,0.000,0.000,0.000,1.000,1.195,5.805,3.000,6.000,6.000,12.000,9.000,18.000,12.000,14.097,24.903,28.000,16.000,15.482,22.518,29.000,28.979,38.021,33.220,45.267,41.514,38.000,47.001,53.977,46.024,43.000,57.848,46.152,58.001,63.810,69.192,63.001,78.002,68.001,67.672,66.936,67.394,71.243,68.759,101.161,85.101,89.742,83.736,85.902,92.229,89.140,99.002,85.243,88.760,87.002,90.644,97.360,88.792,89.874,102.507,77.835,61.821,67.115,65.067,82.660,85.583,73.763,56.001,68.378,45.624,41.001,49.872,49.314,50.285,43.533,31.000,32.000,28.000,18.000,25.000,17.000,29.441,23.725,20.835,19.000,16.000,18.000,10.000,9.000,4.000,9.000,4.000,7.000,4.000,5.000,2.000,4.000,3.000,1.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.323,0.00,10.22,9629.27, 13.3,749.9,1.000,1.82,7.47,780.1,ON,68.734,88.025,68.862,63.780,2.008,5.804668e+003,,MASIN,,,,,Normal Scan,
171,19/3/2020,07:42:59,22.4,101.8,38.0,6.67969e-008,1.82958e-005,,0.000,1.000,2.000,2.000,9.000,12.000,13.000,19.000,16.000,17.000,24.000,25.000,22.000,30.000,37.000,36.001,36.375,46.626,65.001,62.001,61.001,71.148,56.854,67.002,57.001,64.030,66.136,63.836,88.002,93.002,50.229,55.772,87.002,68.174,49.828,77.001,85.868,80.136,77.015,66.924,89.485,100.022,75.562,84.029,90.975,89.002,108.002,112.844,98.396,104.665,77.104,96.508,82.497,74.002,92.893,83.111,84.634,76.369,79.396,76.607,68.001,73.002,69.001,74.001,48.001,62.001,55.001,48.871,52.130,56.001,43.001,40.001,40.000,30.000,34.335,22.665,25.000,29.000,26.000,20.000,27.000,13.000,19.000,19.000,10.000,6.000,13.000,8.000,6.000,13.000,5.000,3.000,1.000,3.000,2.000,0.000,3.000,0.000,2.000,1.000,3.000,3.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,300,4,50,1,3.000,0.318,0.00,10.23,9626.30, 13.3,749.9,1.000,1.82,7.48,786.8,ON,54.322,75.018,56.832,38.542,2.060,7.117074e+003,,MASIN,,,,,Normal Scan,
172,19/3/2020,07:48:59,22.5,101.8,37.9,6.68257e-008,1.83006e-005,,0.000,1.000,3.000,2.000,6.589,14.409,9.002,5.000,9.000,11.000,14.000,15.000,14.000,21.000,29.000,19.000,28.000,37.736,20.264,30.000,32.000,28.001,34.000,40.000,42.000,42.001,43.000,39.135,31.919,59.620,50.328,47.000,44.616,69.385,59.000,64.428,67.575,62.149,62.853,57.000,53.001,64.001,72.001,70.762,70.535,66.707,76.002,72.001,84.002,61.686,85.316,79.247,90.757,94.193,71.811,59.748,61.254,79.651,59.352,54.001,58.001,55.916,52.285,50.718,54.304,53.782,50.000,51.001,42.001,35.001,36.000,29.168,31.832,33.000,24.000,27.209,25.792,24.000,17.000,14.000,15.000,22.000,15.000,15.000,16.000,9.841,8.159,8.000,7.000,4.000,6.000,6.000,3.000,1.000,1.000,1.000,1.000,0.000,1.000,2.000,2.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9629.37, 13.3,749.9,1.000,1.82,7.48,785.5,ON,61.437,80.851,61.941,91.398,2.059,5.237933e+003,,MASIN,,,,,Normal Scan,
173,19/3/2020,07:54:59,22.5,101.8,37.8,6.68257e-008,1.83006e-005,,0.000,0.000,0.000,0.000,1.000,3.000,6.000,7.000,5.000,6.000,8.000,6.000,11.000,10.000,18.000,14.000,15.269,25.731,33.000,27.000,28.000,28.015,21.985,28.000,29.000,30.526,37.475,38.000,53.001,50.001,62.058,66.066,80.258,61.622,60.001,70.001,71.676,84.327,86.622,88.119,90.264,82.476,91.081,105.270,96.180,106.720,100.102,116.897,96.290,98.002,92.002,99.002,71.107,101.138,80.447,85.738,88.443,69.138,66.001,58.001,66.846,86.029,69.369,64.440,65.581,67.743,69.785,53.922,59.296,50.001,46.001,48.201,36.800,42.821,29.180,32.000,27.000,30.623,19.377,24.597,23.404,21.190,24.810,15.852,19.956,18.192,11.024,8.976,7.000,12.318,8.682,7.000,5.000,5.000,2.000,3.000,5.000,2.000,0.000,3.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.22,9629.13, 13.3,749.9,1.000,1.82,7.48,786.9,ON,68.445,89.222,70.561,73.653,1.963,5.906995e+003,,MASIN,,,,,Normal Scan,
174,19/3/2020,08:00:59,22.6,101.9,37.7,6.67888e-008,1.83054e-005,,1.000,0.000,3.000,2.000,2.000,8.000,9.000,11.000,15.000,12.000,21.000,13.000,18.000,28.000,16.000,21.000,34.000,27.000,33.519,26.842,37.269,41.371,39.001,26.000,37.000,52.001,51.371,49.631,47.500,46.501,47.000,62.417,58.585,70.741,57.261,46.001,72.001,66.001,85.198,65.805,92.214,85.663,89.292,101.839,88.482,102.265,102.660,71.694,101.314,97.597,83.213,69.790,84.002,66.214,78.789,67.781,85.222,68.001,50.541,60.460,69.178,60.824,66.002,64.001,50.565,46.436,54.001,42.001,48.995,33.085,42.156,47.766,30.729,24.271,31.000,29.851,19.149,18.000,16.000,13.000,9.000,19.000,21.000,12.000,10.000,12.000,4.000,10.000,6.000,6.000,4.000,4.000,3.000,3.000,3.000,4.000,1.000,1.000,5.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.23,9632.76, 13.3,749.9,1.000,1.82,7.48,789.7,ON,61.169,79.191,61.390,63.780,2.017,5.792898e+003,,MASIN,,,,,Normal Scan,
175,19/3/2020,08:06:59,22.6,101.8,37.6,6.68544e-008,1.83054e-005,,0.000,1.000,0.000,1.000,6.000,8.000,5.000,7.000,7.000,8.000,10.021,10.979,15.000,12.000,11.000,21.000,17.000,33.625,28.358,37.018,31.000,41.000,23.000,35.000,42.000,55.001,52.001,64.001,59.001,47.000,69.001,63.791,86.212,68.737,72.266,66.001,68.002,89.379,98.171,93.929,101.482,118.050,105.003,109.003,122.091,102.007,116.461,112.899,121.840,118.197,98.525,94.002,84.849,111.155,92.002,83.002,87.002,73.903,83.100,73.001,62.001,55.001,59.001,52.458,51.543,53.001,50.000,53.001,38.000,51.620,40.381,41.000,26.000,29.000,27.000,28.000,18.000,24.000,25.000,22.000,28.683,14.317,12.000,16.000,7.710,9.290,6.000,8.000,11.000,5.000,5.000,6.000,5.000,3.000,4.000,1.000,3.000,2.000,2.000,1.000,0.000,3.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9631.70, 13.3,749.9,1.000,1.82,7.48,785.6,ON,63.295,80.740,64.359,59.352,1.929,6.269021e+003,,MASIN,,,,,Normal Scan,
176,19/3/2020,08:12:59,22.6,101.8,37.5,6.68544e-008,1.83054e-005,,0.000,2.000,0.000,5.000,1.000,4.000,7.000,5.000,6.000,4.000,3.000,10.000,22.000,18.000,16.000,16.000,16.000,20.000,30.000,24.000,39.076,30.924,38.001,47.001,30.545,43.456,38.000,68.001,56.001,80.001,69.810,80.192,61.001,61.001,94.002,60.001,81.416,103.777,80.813,101.002,101.910,97.094,97.044,102.515,95.535,82.006,96.461,110.345,78.631,87.480,96.002,83.039,93.964,83.002,93.867,89.137,85.368,73.635,77.957,72.045,69.224,86.507,60.303,57.429,41.584,41.711,44.248,48.009,48.992,28.000,37.000,31.000,27.000,28.655,34.390,23.956,25.959,19.523,19.519,27.000,13.000,21.000,14.000,15.000,9.000,9.000,12.000,13.000,8.000,2.000,5.000,2.000,2.000,4.000,4.000,1.991,2.009,2.000,0.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9630.96, 13.3,749.9,1.000,1.82,7.48,785.6,ON,61.620,80.177,64.039,51.397,1.924,5.970044e+003,,MASIN,,,,,Normal Scan,
177,19/3/2020,08:18:59,22.7,101.8,37.5,6.68832e-008,1.83102e-005,,0.000,2.000,0.000,1.000,6.000,8.000,5.000,13.000,9.000,6.221,6.779,15.000,18.000,12.000,16.000,21.000,26.000,32.000,20.000,33.000,26.000,28.000,41.000,41.000,24.000,44.142,51.860,43.001,46.001,53.001,57.001,56.001,54.001,65.554,52.448,73.001,74.001,71.997,58.357,73.651,74.001,77.771,98.846,103.389,80.883,73.005,83.459,71.657,80.001,85.002,92.369,78.465,91.171,93.781,88.450,73.773,68.001,61.253,71.509,65.706,55.536,62.000,55.661,49.340,49.865,57.137,47.818,39.523,38.661,38.000,51.001,21.000,32.000,17.000,34.000,21.000,25.000,22.000,22.000,23.000,20.000,11.000,16.000,10.000,15.000,12.000,9.000,13.000,3.000,4.000,8.000,9.000,5.000,3.000,2.000,2.000,2.000,2.000,3.000,0.000,2.000,2.000,2.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9632.80, 13.3,749.9,1.000,1.82,7.48,785.7,ON,62.734,82.876,64.073,63.780,2.016,5.464708e+003,,MASIN,,,,,Normal Scan,
178,19/3/2020,08:24:59,22.7,101.9,37.4,6.68176e-008,1.83102e-005,,0.000,0.000,0.000,3.000,2.000,7.000,1.000,6.000,7.000,7.000,9.000,13.000,10.000,15.000,10.000,14.000,25.000,28.000,18.000,23.000,20.000,19.000,38.000,38.001,41.000,46.000,44.001,40.000,51.001,49.000,49.030,43.972,49.001,56.001,72.001,60.001,71.660,71.341,72.800,75.931,78.273,87.002,89.774,61.865,84.365,78.001,80.002,92.430,77.573,76.745,88.258,86.306,68.697,67.747,70.949,80.307,71.001,63.001,62.001,66.001,48.001,59.001,67.001,54.001,46.000,39.001,43.795,35.921,38.285,42.000,38.001,23.000,25.000,25.000,36.001,23.000,16.000,14.000,15.000,23.000,9.000,14.193,12.792,10.015,9.000,18.000,13.024,5.976,12.000,8.000,3.000,3.000,6.000,2.000,1.000,4.000,3.000,1.000,1.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.23,9634.34, 13.3,749.9,1.000,1.82,7.48,785.8,ON,62.874,83.111,65.174,61.527,1.971,5.088159e+003,,MASIN,,,,,Normal Scan,
179,19/3/2020,08:30:59,22.7,101.9,37.4,6.68176e-008,1.83102e-005,,0.000,3.000,1.000,1.000,2.000,6.000,5.000,5.000,6.000,6.000,9.000,11.000,19.000,24.000,14.619,29.381,29.000,25.000,27.000,24.000,50.001,37.052,42.496,51.452,47.000,40.000,36.000,39.000,45.000,48.000,70.106,59.895,73.001,68.001,60.001,78.551,72.451,77.001,71.733,75.064,96.207,70.296,93.707,73.881,88.122,82.002,102.878,92.126,83.001,71.001,69.001,63.001,66.001,64.001,76.745,69.257,60.001,74.001,63.254,59.748,44.900,66.112,56.990,61.002,48.001,42.000,57.665,38.089,42.011,25.237,38.001,19.000,31.000,29.000,23.241,21.759,22.000,9.655,23.562,18.783,16.492,16.724,11.784,8.000,7.000,11.000,9.000,4.000,8.000,9.000,5.000,5.000,2.000,3.000,2.000,4.000,5.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.23,9634.34, 13.3,749.9,1.000,1.82,7.48,787.1,ON,58.850,78.264,61.234,57.255,1.975,5.461268e+003,,MASIN,,,,,Normal Scan,
