Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
1284,3/5/2020,12:41:11,20.7,100.7,46.3,6.70327e-008,1.82145e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.992,1.008,2.000,1.000,1.000,5.000,9.000,6.000,11.000,12.000,15.475,17.666,14.859,19.000,17.000,18.000,23.000,24.015,37.748,39.237,36.000,58.000,46.000,37.000,51.801,55.199,51.000,65.000,56.000,74.001,63.458,57.542,73.952,66.015,64.034,60.000,76.000,75.755,77.245,73.000,95.001,81.000,89.063,74.938,84.623,96.379,72.354,86.647,59.115,77.722,72.927,88.117,66.288,70.833,62.000,57.918,64.083,58.000,67.000,65.000,54.000,42.000,53.549,50.451,42.000,42.000,42.000,39.000,30.000,24.000,27.000,30.000,23.000,21.000,21.000,12.000,16.396,17.604,15.000,10.000,6.000,12.000,9.000,4.000,6.000,4.000,4.000,1.000,0.000,3.000,2.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,84.557,106.516,86.061,82.047,1.915,5.085671e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1285,3/5/2020,12:46:41,20.7,100.7,46.2,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,3.000,4.000,4.000,7.006,5.994,5.000,5.000,14.000,11.000,13.000,9.000,10.000,28.000,18.000,19.861,30.139,36.000,33.000,44.000,44.289,68.958,44.257,63.496,53.925,58.076,57.000,49.120,66.880,63.458,77.428,87.065,62.015,68.034,74.449,73.434,67.118,67.000,86.001,62.822,69.715,73.526,85.937,69.000,86.701,70.299,82.229,73.771,81.000,70.000,78.000,82.169,64.059,80.176,78.516,76.083,62.000,60.711,56.290,68.000,51.000,60.098,39.807,49.095,44.000,46.000,40.794,43.586,28.620,28.000,32.000,15.538,17.462,28.000,22.000,14.000,16.000,11.000,5.000,15.000,14.473,5.527,6.000,8.000,6.000,4.000,4.000,0.000,1.000,2.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,86.329,109.129,88.066,61.527,1.917,5.170704e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1286,3/5/2020,12:52:11,20.7,100.7,46.0,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,3.000,5.000,1.000,4.000,6.000,6.000,4.000,9.000,12.000,10.000,13.000,9.000,19.000,10.000,18.000,24.000,30.000,32.000,45.450,43.550,37.645,39.355,48.000,64.000,66.000,71.000,60.000,64.001,69.012,60.446,74.542,63.952,74.049,80.472,54.529,56.883,72.872,73.245,76.485,81.515,66.000,92.001,95.000,71.622,103.379,84.355,77.261,68.386,79.837,79.691,77.473,73.000,79.000,58.000,62.918,72.833,66.935,81.738,63.579,66.000,79.001,52.549,51.451,48.929,30.072,46.255,37.745,38.380,33.651,33.969,14.000,24.269,21.731,11.000,14.000,13.000,13.000,9.000,9.000,14.516,5.484,6.000,6.000,3.000,8.000,2.000,3.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,86.927,106.812,87.233,98.217,1.887,5.182718e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1287,3/5/2020,12:57:41,20.7,100.7,45.7,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,2.000,1.000,3.000,6.000,7.000,2.000,6.000,5.000,8.000,10.141,5.859,15.000,19.000,14.000,18.000,18.015,36.985,37.000,34.000,44.000,55.000,56.000,56.000,53.849,46.151,68.000,56.000,76.000,78.375,80.956,82.671,72.000,73.001,72.001,71.001,80.000,79.048,85.953,65.000,89.001,74.063,86.311,78.627,97.351,91.004,72.261,81.386,97.001,104.001,85.880,83.289,88.833,77.000,70.753,84.997,73.935,71.317,69.820,61.181,70.000,70.000,50.000,61.000,52.000,42.000,33.589,29.792,23.620,24.000,26.000,19.000,27.000,14.000,20.000,15.000,18.000,9.000,9.000,5.000,6.000,7.000,8.000,9.000,3.000,6.000,4.000,2.000,2.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,89.679,109.646,90.346,117.574,1.857,5.350068e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1288,3/5/2020,13:03:11,20.7,100.7,45.6,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,4.000,4.000,5.000,5.000,10.000,4.000,7.000,9.000,14.579,14.421,13.000,21.000,24.000,21.000,37.882,26.568,41.550,43.000,45.000,57.504,54.497,64.000,64.000,65.000,60.000,73.000,61.000,76.444,79.508,81.015,70.034,64.449,63.317,86.235,70.048,63.953,83.823,100.447,79.795,80.938,89.622,84.379,68.000,68.229,94.887,85.886,82.001,78.000,66.504,87.111,90.589,64.717,73.330,85.437,66.316,63.001,64.001,67.246,56.755,55.905,41.095,48.000,34.255,37.745,32.000,32.000,29.000,29.000,19.000,21.000,20.000,13.000,15.000,12.000,13.148,10.852,15.000,8.000,5.000,11.000,8.000,4.000,2.000,0.000,4.000,4.000,3.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,87.551,109.682,89.510,85.053,1.881,5.256167e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1289,3/5/2020,13:08:41,20.7,100.7,45.4,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,4.518,0.482,1.000,2.000,3.000,2.000,1.000,7.000,12.000,8.000,19.000,23.000,11.000,16.000,15.000,32.000,21.000,32.882,46.568,54.258,39.292,46.000,44.000,55.000,48.849,51.152,63.000,68.001,59.000,79.000,66.000,66.000,67.933,85.539,70.529,65.883,72.117,82.000,72.000,78.001,77.000,105.063,73.938,73.000,74.001,79.354,73.646,80.115,78.559,84.092,70.116,85.289,72.833,78.000,67.918,73.832,60.935,70.316,76.639,74.362,59.000,66.549,55.356,58.095,57.000,43.000,44.795,55.206,44.000,34.000,24.000,26.000,26.000,29.000,15.000,8.000,9.000,19.148,11.599,10.253,10.473,3.527,8.000,8.000,9.000,7.000,4.000,1.000,1.142,1.858,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,88.826,112.727,91.109,88.168,1.915,5.342424e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1290,3/5/2020,13:14:11,20.7,100.7,45.4,6.70327e-008,1.82145e-005,,2.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,3.518,0.482,3.000,1.000,2.000,3.000,5.000,5.000,6.000,6.000,12.000,17.579,12.421,13.000,15.000,33.000,21.000,39.000,47.000,36.000,43.000,48.000,47.000,51.000,57.000,60.062,65.737,70.202,87.001,57.000,68.443,61.508,68.015,84.034,75.899,63.102,86.000,89.000,74.000,83.822,89.178,93.126,87.062,71.814,95.702,99.008,97.907,79.386,79.000,98.001,65.880,96.289,75.833,58.603,66.315,77.083,89.684,74.448,54.687,70.182,73.246,63.755,68.000,62.000,52.000,55.000,57.000,41.000,42.000,42.704,25.749,32.547,32.160,17.840,22.212,15.788,14.000,8.000,15.000,10.516,18.484,8.635,8.365,3.000,2.000,6.000,5.000,6.000,2.000,1.000,2.000,0.000,1.000,1.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,90.962,114.529,92.702,55.232,1.912,5.577908e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1291,3/5/2020,13:19:41,20.7,100.7,45.6,6.70327e-008,1.82145e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000,1.000,2.000,5.000,3.000,4.000,2.000,13.000,1.000,10.000,5.000,10.000,15.000,12.000,22.000,24.000,27.015,29.985,29.000,43.416,46.584,40.247,42.753,51.400,55.524,64.138,72.737,52.322,75.880,71.458,55.542,73.855,64.146,70.001,69.899,60.985,60.627,77.491,79.486,88.516,81.269,87.794,92.938,85.000,96.001,83.708,100.293,83.001,73.837,85.691,81.473,87.168,70.446,75.387,73.000,69.000,61.000,80.711,66.109,73.181,59.000,69.000,64.906,51.095,51.760,50.240,40.000,44.000,47.000,29.000,39.453,22.816,18.731,20.000,22.212,18.788,18.000,14.000,18.000,12.000,16.000,11.000,8.000,4.000,6.000,4.000,2.000,2.000,0.000,1.000,1.000,2.000,0.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,92.183,114.701,93.116,105.545,1.905,5.365571e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1292,3/5/2020,13:25:11,20.7,100.7,45.7,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,4.000,0.000,3.000,6.000,3.000,7.000,6.000,11.588,9.412,10.000,10.000,18.000,16.000,26.000,20.861,26.139,39.882,38.118,38.000,51.000,53.000,47.000,41.000,51.924,71.076,59.000,73.000,70.000,49.000,66.443,69.557,51.000,70.001,64.000,66.000,78.000,68.001,63.000,81.823,90.984,69.257,79.938,91.622,88.430,103.304,84.261,96.386,93.001,85.764,84.237,73.168,72.833,71.201,73.717,90.083,72.001,80.001,68.001,68.000,88.001,59.000,46.000,49.000,60.000,60.000,44.000,30.381,32.651,39.969,30.000,30.000,27.000,24.000,23.212,14.788,20.703,16.297,14.000,17.516,8.484,9.000,11.000,4.000,7.000,9.000,3.000,8.000,2.000,2.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,93.517,115.405,92.927,101.815,1.931,5.463556e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1293,3/5/2020,13:30:41,20.7,100.7,45.8,6.70327e-008,1.82145e-005,,1.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,1.000,3.000,3.000,2.000,1.000,5.000,6.000,9.000,4.000,8.000,9.000,9.000,5.000,13.000,8.000,17.000,24.000,28.000,35.030,27.970,41.000,37.708,53.292,48.000,48.504,70.497,54.000,60.000,53.000,69.000,62.012,65.446,74.542,61.952,81.982,68.539,55.529,69.000,74.000,71.000,76.000,71.000,95.269,87.731,66.187,83.813,74.351,77.004,80.647,82.115,72.886,74.764,65.116,88.121,89.001,101.001,70.000,74.750,74.619,82.632,62.000,66.000,66.000,66.000,57.000,53.000,41.760,49.240,50.795,42.966,43.240,27.000,31.000,32.000,16.000,27.000,14.000,16.396,17.604,15.000,13.000,12.000,8.000,11.000,6.000,3.000,7.000,6.000,4.000,5.000,1.000,3.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,88.868,112.011,90.203,135.773,1.935,5.399973e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1294,3/5/2020,13:36:11,20.7,100.7,45.9,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,1.000,1.000,1.000,1.000,6.000,6.000,3.000,6.000,4.000,11.000,12.000,10.000,18.000,18.000,23.000,24.861,30.139,24.000,40.450,41.550,41.000,56.000,48.000,61.000,51.000,59.124,67.877,74.000,58.000,67.459,58.542,71.952,72.049,78.000,67.449,73.551,92.755,75.293,71.695,78.080,79.446,79.795,82.938,89.001,84.000,79.354,90.261,82.386,84.000,93.000,82.880,80.121,82.001,94.202,80.717,63.832,74.619,63.632,55.000,76.000,62.000,65.000,56.000,64.001,50.000,45.000,45.794,34.206,33.015,35.689,27.296,24.000,17.160,16.840,20.000,21.000,10.000,13.000,10.000,15.516,14.484,8.000,5.000,11.000,4.000,5.000,1.000,5.000,5.000,1.000,2.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,89.938,112.049,90.971,73.653,1.900,5.412566e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1295,3/5/2020,13:41:41,20.7,100.7,46.1,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,2.000,1.000,1.000,3.000,2.000,8.000,6.000,5.000,10.000,9.000,12.000,8.000,13.000,12.000,24.000,25.000,25.882,31.568,37.550,39.289,41.958,61.753,55.000,71.000,66.000,77.000,66.001,59.012,71.988,63.000,78.001,67.000,68.471,67.529,79.001,72.755,85.245,75.743,94.258,75.538,80.526,73.938,89.001,77.000,69.354,94.647,91.000,93.837,82.928,75.117,79.289,60.832,66.000,60.000,62.499,78.502,63.422,73.579,57.000,52.000,54.000,53.000,56.310,53.691,43.000,43.794,37.586,39.620,32.000,30.000,18.000,26.000,21.000,19.000,14.000,20.000,15.148,12.852,12.000,7.000,11.000,14.000,3.000,8.000,5.000,2.000,2.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,88.506,111.923,91.246,82.047,1.884,5.233454e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1296,3/5/2020,13:47:11,20.7,100.7,46.0,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,6.000,2.000,5.000,3.000,9.000,3.000,5.000,3.000,16.000,8.000,11.000,14.000,18.000,18.000,37.000,36.882,29.118,30.000,45.645,54.356,44.000,59.401,63.524,70.076,66.000,72.241,70.760,60.917,77.084,72.000,74.933,79.539,91.979,79.434,76.627,90.491,65.743,68.258,93.269,67.732,85.000,60.000,91.001,78.354,84.647,85.115,103.887,74.528,93.473,83.168,91.833,79.202,79.717,84.083,69.684,58.027,84.290,50.000,58.000,51.000,55.000,50.000,53.000,50.255,44.745,38.000,38.015,33.985,28.000,24.000,20.000,17.138,9.862,9.000,18.000,10.148,11.852,14.000,10.000,11.000,7.000,2.000,10.000,1.000,5.000,4.000,1.142,0.858,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,88.319,110.412,90.387,113.419,1.873,5.386066e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1297,3/5/2020,13:52:41,20.7,100.7,46.0,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,2.000,2.000,4.000,3.000,5.000,5.000,6.000,3.000,15.000,9.000,11.000,21.000,10.000,23.000,22.861,26.169,31.970,23.000,44.708,46.292,38.000,49.000,53.000,53.000,64.124,63.876,63.000,63.012,70.446,83.429,79.114,74.967,66.976,82.058,65.766,84.235,86.000,70.000,81.823,87.178,88.000,86.187,107.815,95.001,84.354,75.646,76.000,85.001,67.764,73.237,82.000,71.614,80.588,59.717,84.582,64.502,69.001,70.000,72.000,56.000,56.000,63.000,51.000,43.000,39.000,31.000,28.000,30.000,35.000,19.000,22.000,18.000,25.000,23.000,14.000,22.000,10.000,9.000,13.000,10.000,8.000,6.000,4.000,5.000,5.000,3.198,1.802,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,87.768,109.124,89.375,94.746,1.874,5.284722e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1298,3/5/2020,13:58:11,20.7,100.7,45.9,6.70327e-008,1.82145e-005,,2.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,3.000,0.000,2.000,3.000,0.000,6.000,6.000,7.000,11.000,5.000,11.000,12.000,9.000,13.000,18.000,17.000,26.861,24.139,14.000,43.450,43.550,36.000,41.000,52.000,73.001,56.849,66.151,70.000,70.241,68.772,75.988,74.887,82.114,75.001,76.000,71.450,91.434,91.873,83.293,75.953,77.468,83.802,84.732,90.001,94.622,91.379,97.355,81.647,80.001,81.001,83.000,78.001,70.001,92.001,79.202,84.799,65.000,64.684,69.316,62.819,51.181,54.246,48.755,48.000,42.000,51.000,33.000,29.000,32.380,32.635,21.985,22.000,11.000,24.000,19.000,22.000,11.000,14.000,9.000,11.000,6.000,9.000,7.000,4.000,9.000,6.000,3.000,4.000,2.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,84.881,105.626,86.523,71.050,1.871,5.343065e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1299,3/5/2020,14:03:41,20.7,100.7,45.7,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.000,0.000,1.000,2.000,3.000,2.000,5.000,4.000,5.000,3.000,8.000,8.000,10.000,9.000,13.000,17.000,17.430,17.570,20.000,29.000,30.000,27.000,41.000,39.000,40.504,44.297,66.200,67.001,69.000,54.121,63.880,65.458,80.986,75.557,85.000,71.000,77.001,84.000,86.000,76.000,81.743,77.080,78.446,108.857,83.875,85.622,98.379,94.001,84.615,74.386,74.001,84.764,88.116,97.289,87.833,74.402,91.598,81.001,62.001,65.132,74.868,67.000,64.000,69.549,54.451,62.310,52.691,52.000,49.000,39.000,36.000,33.000,22.000,24.000,23.000,12.000,15.000,13.000,10.000,13.000,8.000,6.000,11.000,10.000,9.000,5.000,6.000,1.000,6.000,5.000,0.000,1.000,0.000,1.000,0.534,1.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,90.730,111.609,92.056,88.168,1.858,5.387754e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1300,3/5/2020,14:09:11,20.7,100.7,45.6,6.70327e-008,1.82145e-005,,1.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,2.000,1.000,2.000,2.000,6.000,6.000,6.000,5.579,14.421,19.000,9.000,23.000,30.000,22.000,30.450,40.550,42.000,49.247,52.753,60.801,62.124,67.076,70.000,59.000,71.012,69.988,80.888,72.114,83.001,78.943,79.058,83.884,88.873,91.245,98.743,84.258,96.538,73.463,83.001,103.001,82.000,88.000,82.001,76.001,91.001,85.764,89.875,67.697,88.665,78.000,81.835,74.166,66.000,68.711,61.289,77.001,71.000,62.549,69.356,49.095,53.520,40.735,33.540,43.586,32.651,42.378,21.591,31.000,25.000,18.000,19.212,17.788,17.000,13.000,12.000,12.000,9.473,8.527,6.000,8.000,3.000,4.000,3.000,3.000,2.142,1.858,1.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,89.312,112.226,92.399,79.148,1.853,5.483972e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1301,3/5/2020,14:14:41,20.7,100.7,45.6,6.70327e-008,1.82145e-005,,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,3.000,1.000,0.000,1.000,4.000,3.000,8.000,5.000,12.000,6.000,15.000,12.000,16.000,23.015,19.985,44.450,37.258,35.581,54.711,42.007,61.794,62.199,68.000,67.000,65.000,72.012,56.988,80.000,76.000,95.001,78.001,65.000,93.884,82.118,75.000,102.002,91.000,75.000,92.001,100.187,93.814,80.000,92.001,82.614,79.386,92.837,81.455,76.589,81.289,80.446,98.388,82.918,84.832,69.620,68.633,62.001,62.000,50.000,61.549,51.452,38.000,52.000,37.000,41.000,33.000,32.000,38.000,21.000,24.000,18.000,10.000,12.000,9.000,10.000,10.000,3.000,15.000,9.000,11.000,6.000,2.000,3.545,4.455,2.000,1.000,4.000,0.648,1.352,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,88.370,108.926,90.516,63.780,1.821,5.300335e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1302,3/5/2020,14:20:11,20.7,100.7,45.6,6.70327e-008,1.82145e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.000,1.000,3.000,3.000,3.000,6.000,5.000,5.000,4.000,9.000,10.000,14.000,12.000,9.000,20.000,21.000,27.882,20.118,42.000,47.645,48.603,48.753,64.000,76.000,63.001,68.598,71.403,68.000,66.458,65.542,63.952,77.015,84.034,89.450,87.551,86.756,86.246,85.743,68.257,82.001,78.063,91.938,74.622,87.379,76.000,91.615,79.500,80.886,71.764,70.237,90.169,70.446,89.387,83.000,74.001,73.684,71.027,65.290,55.000,57.000,55.549,48.451,50.310,32.450,28.240,39.000,20.000,26.000,10.000,33.000,16.000,16.000,17.138,13.074,12.788,11.000,15.000,9.000,8.000,11.000,4.000,4.000,3.000,4.000,2.000,3.000,4.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,85.456,105.852,87.977,68.539,1.824,5.135546e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1303,3/5/2020,14:25:41,20.7,100.7,45.5,6.70327e-008,1.82145e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,2.000,2.000,0.000,1.000,2.000,8.000,7.000,2.000,6.000,8.000,9.000,10.000,17.000,8.860,23.140,21.000,30.000,26.000,31.000,54.000,50.000,49.000,63.000,59.925,56.076,62.000,75.000,87.012,87.447,85.986,100.509,75.049,90.001,81.000,70.883,91.118,88.001,86.486,86.338,104.984,94.195,89.187,94.814,90.001,80.354,85.647,96.116,81.886,62.764,88.116,76.121,77.613,73.588,48.717,70.083,54.684,51.316,58.000,50.000,60.000,52.000,38.905,37.714,38.180,39.201,23.000,35.000,32.000,17.000,15.453,23.547,17.000,15.000,14.000,11.000,11.000,16.000,11.000,6.516,10.484,2.000,3.000,3.000,4.000,3.000,2.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,83.265,103.543,86.314,61.527,1.804,5.199038e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1304,3/5/2020,14:31:11,20.7,100.7,45.3,6.70327e-008,1.82145e-005,,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,2.000,3.000,5.000,3.000,6.000,7.000,6.000,8.000,14.000,17.000,15.000,30.015,25.867,37.118,33.000,53.000,53.000,49.007,62.993,52.000,65.001,64.000,88.000,67.012,70.988,89.444,75.460,96.097,60.000,83.450,97.552,82.755,80.293,90.439,80.338,94.447,84.795,97.125,103.814,72.350,77.358,88.522,106.772,96.001,71.001,67.880,71.121,82.001,87.403,57.516,74.083,57.000,66.000,57.819,49.181,45.491,41.509,38.000,39.000,38.000,34.000,26.000,21.000,26.015,20.689,28.296,14.000,13.000,15.000,10.000,14.000,5.703,9.297,9.000,9.000,10.000,6.000,5.000,3.000,4.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9583.64, 13.3,749.9,1.000,1.83,7.52,809.9,ON,83.619,102.536,86.160,63.780,1.783,5.105774e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1305,3/5/2020,14:36:41,20.6,100.7,45.1,6.70037e-008,1.82097e-005,,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,2.000,1.000,5.000,5.000,3.000,3.000,7.000,6.000,9.000,10.000,11.000,23.582,17.418,18.000,30.000,28.000,36.000,39.822,40.606,48.573,62.000,63.000,56.000,71.994,85.006,89.001,86.000,70.647,75.353,76.000,80.000,60.000,68.000,87.000,99.259,77.743,78.032,81.968,100.001,77.000,77.484,74.072,93.003,79.074,69.371,75.032,55.969,80.000,69.708,66.293,69.000,61.092,58.908,77.000,56.000,50.953,50.200,60.241,47.607,37.000,24.000,32.000,26.000,28.910,21.090,18.000,16.000,22.547,14.453,11.000,10.000,5.000,8.000,9.000,3.000,6.000,4.000,2.000,3.000,4.000,1.000,3.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9581.80, 13.3,749.9,1.000,1.83,7.52,809.9,ON,80.459,98.217,83.189,55.232,1.766,4.780721e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
